"ple0019","year","age_gr","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2018","17-34","Baden-Wuerttemberg","","","",""
"Ja","2018","17-34","Bayern","","","",""
"Ja","2018","17-34","Saarland","","","",""
"Ja","2018","17-34","Berlin","","","",""
"Ja","2018","17-34","Brandenburg","","","",""
"Ja","2018","17-34","Mecklenburg-Vorpommern","","","",""
"Ja","2018","17-34","Sachsen","","","",""
"Ja","2018","17-34","Sachsen-Anhalt","","","",""
"Ja","2018","17-34","Thueringen","","","",""
"Ja","2018","35-65","Schleswig-Holstein","","","",""
"Ja","2018","35-65","Hamburg","","","",""
"Ja","2018","35-65","Niedersachsen","","","",""
"Ja","2018","35-65","Bremen","","","",""
"Ja","2018","35-65","Nordrhein-Westfalen","","","",""
"Ja","2018","35-65","Hessen","","","",""
"Ja","2018","35-65","Rheinland-Pfalz,Saarland","","","",""
"Ja","2018","35-65","Baden-Wuerttemberg","","","",""
"Ja","2018","35-65","Bayern","","","",""
"Ja","2018","35-65","Saarland","","","",""
"Ja","2018","35-65","Berlin","","","",""
"Ja","2018","35-65","Brandenburg","","","",""
"Ja","2018","35-65","Mecklenburg-Vorpommern","","","",""
"Ja","2018","35-65","Sachsen","","","",""
"Ja","2018","35-65","Sachsen-Anhalt","","","",""
"Ja","2018","35-65","Thueringen","","","",""
"Ja","2018","66 +","Schleswig-Holstein","","","",""
"Ja","2018","66 +","Hamburg","","","",""
"Ja","2018","66 +","Niedersachsen","","","",""
"Ja","2018","66 +","Bremen","","","",""
"Ja","2018","66 +","Nordrhein-Westfalen","","","",""
"Ja","2018","66 +","Hessen","","","",""
"Ja","2018","66 +","Rheinland-Pfalz,Saarland","","","",""
"Ja","2018","66 +","Baden-Wuerttemberg","","","",""
"Ja","2018","66 +","Bayern","","","",""
"Ja","2018","66 +","Saarland","","","",""
"Ja","2018","66 +","Berlin","","","",""
"Ja","2018","66 +","Brandenburg","","","",""
"Ja","2018","66 +","Mecklenburg-Vorpommern","","","",""
"Ja","2018","66 +","Sachsen","","","",""
"Ja","2018","66 +","Sachsen-Anhalt","","","",""
"Ja","2018","66 +","Thueringen","","","",""
"Nein","2018","17-34","Schleswig-Holstein","","","",""
"Nein","2018","17-34","Hamburg","","","",""
"Nein","2018","17-34","Niedersachsen","","","",""
"Nein","2018","17-34","Bremen","","","",""
"Nein","2018","17-34","Nordrhein-Westfalen","","","",""
"Nein","2018","17-34","Hessen","","","",""
"Nein","2018","17-34","Rheinland-Pfalz,Saarland","","","",""
"Nein","2018","17-34","Baden-Wuerttemberg","","","",""
"Nein","2018","17-34","Bayern","","","",""
"Nein","2018","17-34","Saarland","","","",""
"Nein","2018","17-34","Berlin","","","",""
"Nein","2018","17-34","Brandenburg","","","",""
"Nein","2018","17-34","Mecklenburg-Vorpommern","","","",""
"Nein","2018","17-34","Sachsen","","","",""
"Nein","2018","17-34","Sachsen-Anhalt","","","",""
"Nein","2018","17-34","Thueringen","","","",""
"Nein","2018","35-65","Schleswig-Holstein","","","",""
"Nein","2018","35-65","Hamburg","","","",""
"Nein","2018","35-65","Niedersachsen","","","",""
"Nein","2018","35-65","Bremen","","","",""
"Nein","2018","35-65","Nordrhein-Westfalen","","","",""
"Nein","2018","35-65","Hessen","","","",""
"Nein","2018","35-65","Rheinland-Pfalz,Saarland","","","",""
"Nein","2018","35-65","Baden-Wuerttemberg","","","",""
"Nein","2018","35-65","Bayern","","","",""
"Nein","2018","35-65","Saarland","","","",""
"Nein","2018","35-65","Berlin","","","",""
"Nein","2018","35-65","Brandenburg","","","",""
"Nein","2018","35-65","Mecklenburg-Vorpommern","","","",""
"Nein","2018","35-65","Sachsen","","","",""
"Nein","2018","35-65","Sachsen-Anhalt","","","",""
"Nein","2018","35-65","Thueringen","","","",""
"Nein","2018","66 +","Schleswig-Holstein","","","",""
"Nein","2018","66 +","Hamburg","","","",""
"Nein","2018","66 +","Niedersachsen","","","",""
"Nein","2018","66 +","Bremen","","","",""
"Nein","2018","66 +","Nordrhein-Westfalen","","","",""
"Nein","2018","66 +","Hessen","","","",""
"Nein","2018","66 +","Rheinland-Pfalz,Saarland","","","",""
"Nein","2018","66 +","Baden-Wuerttemberg","","","",""
"Nein","2018","66 +","Bayern","","","",""
"Nein","2018","66 +","Saarland","","","",""
"Nein","2018","66 +","Berlin","","","",""
"Nein","2018","66 +","Brandenburg","","","",""
"Nein","2018","66 +","Mecklenburg-Vorpommern","","","",""
"Nein","2018","66 +","Sachsen","","","",""
"Nein","2018","66 +","Sachsen-Anhalt","","","",""
"Nein","2018","66 +","Thueringen","","","",""
"Ja","2019","17-34","Schleswig-Holstein","14","","",""
"Ja","2019","17-34","Hamburg","7","0.0551148013967828","0.0101622713409436","0.100067331452622"
"Ja","2019","17-34","Niedersachsen","42","0.111130074355841","0.085639678724933","0.13662046998675"
"Ja","2019","17-34","Bremen","4","0.040391420842204","-0.00784218502659519","0.0886250267110033"
"Ja","2019","17-34","Nordrhein-Westfalen","104","","",""
"Ja","2019","17-34","Hessen","32","0.0725005904557652","0.0459702604836504","0.09903092042788"
"Ja","2019","17-34","Rheinland-Pfalz,Saarland","19","","",""
"Ja","2019","17-34","Baden-Wuerttemberg","49","0.0695389749082026","0.0489087053410689","0.0901692444753363"
"Ja","2019","17-34","Bayern","63","0.0814171512349661","0.062676332653338","0.100157969816594"
"Ja","2019","17-34","Saarland","","","",""
"Ja","2019","17-34","Berlin","25","","",""
"Ja","2019","17-34","Brandenburg","18","","",""
"Ja","2019","17-34","Mecklenburg-Vorpommern","12","","",""
"Ja","2019","17-34","Sachsen","32","0.100760036099648","0.0668671358272861","0.13465293637201"
"Ja","2019","17-34","Sachsen-Anhalt","17","","",""
"Ja","2019","17-34","Thueringen","10","","",""
"Ja","2019","35-65","Schleswig-Holstein","40","0.0699912390781699","0.0487461493557081","0.0912363288006318"
"Ja","2019","35-65","Hamburg","37","0.138215959111594","0.100342840411948","0.17608907781124"
"Ja","2019","35-65","Niedersachsen","152","","",""
"Ja","2019","35-65","Bremen","12","","",""
"Ja","2019","35-65","Nordrhein-Westfalen","362","0.121543355483653","0.110128865635682","0.132957845331624"
"Ja","2019","35-65","Hessen","115","","",""
"Ja","2019","35-65","Rheinland-Pfalz,Saarland","61","0.0977896389801802","0.0778214372880812","0.117757840672279"
"Ja","2019","35-65","Baden-Wuerttemberg","174","","",""
"Ja","2019","35-65","Bayern","226","","",""
"Ja","2019","35-65","Saarland","","","",""
"Ja","2019","35-65","Berlin","108","","",""
"Ja","2019","35-65","Brandenburg","56","0.0699405127205523","0.0505559040593756","0.089325121381729"
"Ja","2019","35-65","Mecklenburg-Vorpommern","38","0.106770981919143","0.0747361822067747","0.138805781631511"
"Ja","2019","35-65","Sachsen","82","0.0962786773210136","0.0775608159718714","0.114996538670156"
"Ja","2019","35-65","Sachsen-Anhalt","49","0.0890809478136895","0.0650102178606009","0.113151677766778"
"Ja","2019","35-65","Thueringen","51","0.102459874833006","0.0772984727077225","0.12762127695829"
"Ja","2019","66 +","Schleswig-Holstein","11","","",""
"Ja","2019","66 +","Hamburg","7","0.0837152609844382","0.0328743633479329","0.134556158620944"
"Ja","2019","66 +","Niedersachsen","38","0.082846562953586","0.0579524942257936","0.107740631681378"
"Ja","2019","66 +","Bremen","2","","",""
"Ja","2019","66 +","Nordrhein-Westfalen","72","0.078668314095629","0.061998830135288","0.0953377980559701"
"Ja","2019","66 +","Hessen","19","","",""
"Ja","2019","66 +","Rheinland-Pfalz,Saarland","21","","",""
"Ja","2019","66 +","Baden-Wuerttemberg","46","0.0721843046761066","0.0505561736229403","0.0938124357292728"
"Ja","2019","66 +","Bayern","51","0.0762746667695614","0.0579724372518569","0.0945768962872658"
"Ja","2019","66 +","Saarland","","","",""
"Ja","2019","66 +","Berlin","17","","",""
"Ja","2019","66 +","Brandenburg","16","","",""
"Ja","2019","66 +","Mecklenburg-Vorpommern","10","","",""
"Ja","2019","66 +","Sachsen","16","","",""
"Ja","2019","66 +","Sachsen-Anhalt","12","","",""
"Ja","2019","66 +","Thueringen","18","","",""
"Nein","2019","17-34","Schleswig-Holstein","191","","",""
"Nein","2019","17-34","Hamburg","92","0.944885198603217","0.899932668547378","0.989837728659056"
"Nein","2019","17-34","Niedersachsen","542","0.888869925644159","0.86337953001325","0.914360321275067"
"Nein","2019","17-34","Bremen","60","0.959608579157796","0.911374973288997","1.0078421850266"
"Nein","2019","17-34","Nordrhein-Westfalen","1171","","",""
"Nein","2019","17-34","Hessen","335","0.927499409544235","0.90096907957212","0.95402973951635"
"Nein","2019","17-34","Rheinland-Pfalz,Saarland","303","0.93069030843361","0.902949460351189","0.958431156516031"
"Nein","2019","17-34","Baden-Wuerttemberg","535","0.930461025091797","0.909830755524664","0.951091294658931"
"Nein","2019","17-34","Bayern","755","0.918582848765034","0.899842030183406","0.937323667346662"
"Nein","2019","17-34","Saarland","","","",""
"Nein","2019","17-34","Berlin","202","","",""
"Nein","2019","17-34","Brandenburg","149","","",""
"Nein","2019","17-34","Mecklenburg-Vorpommern","88","0.891103498216276","0.83004879428091","0.952158202151642"
"Nein","2019","17-34","Sachsen","271","","",""
"Nein","2019","17-34","Sachsen-Anhalt","146","","",""
"Nein","2019","17-34","Thueringen","142","","",""
"Nein","2019","35-65","Schleswig-Holstein","514","0.93000876092183","0.908763671199368","0.951253850644292"
"Nein","2019","35-65","Hamburg","282","","",""
"Nein","2019","35-65","Niedersachsen","1298","","",""
"Nein","2019","35-65","Bremen","98","0.906069108455379","0.851551520542433","0.960586696368326"
"Nein","2019","35-65","Nordrhein-Westfalen","2786","","",""
"Nein","2019","35-65","Hessen","935","0.886828712049182","0.867666685241381","0.905990738856984"
"Nein","2019","35-65","Rheinland-Pfalz,Saarland","789","0.90221036101982","0.882242159327721","0.922178562711919"
"Nein","2019","35-65","Baden-Wuerttemberg","1500","","",""
"Nein","2019","35-65","Bayern","2118","","",""
"Nein","2019","35-65","Saarland","","","",""
"Nein","2019","35-65","Berlin","487","0.795254089477519","0.762831314530667","0.827676864424372"
"Nein","2019","35-65","Brandenburg","609","0.930059487279448","0.910674878618271","0.949444095940625"
"Nein","2019","35-65","Mecklenburg-Vorpommern","319","0.893229018080857","0.861194218368489","0.925263817793225"
"Nein","2019","35-65","Sachsen","872","0.903721322678986","0.885003461329844","0.922439184028129"
"Nein","2019","35-65","Sachsen-Anhalt","489","0.910919052186311","0.886848322233222","0.934989782139399"
"Nein","2019","35-65","Thueringen","507","0.897540125166994","0.87237872304171","0.922701527292278"
"Nein","2019","66 +","Schleswig-Holstein","188","","",""
"Nein","2019","66 +","Hamburg","107","","",""
"Nein","2019","66 +","Niedersachsen","433","0.917153437046414","0.892259368318622","0.942047505774206"
"Nein","2019","66 +","Bremen","45","0.954790415299885","0.895392877009004","1.01418795359076"
"Nein","2019","66 +","Nordrhein-Westfalen","930","0.921331685904371","0.90466220194403","0.938001169864712"
"Nein","2019","66 +","Hessen","279","","",""
"Nein","2019","66 +","Rheinland-Pfalz,Saarland","278","","",""
"Nein","2019","66 +","Baden-Wuerttemberg","504","0.927815695323893","0.906187564270727","0.94944382637706"
"Nein","2019","66 +","Bayern","757","0.923725333230439","0.905423103712734","0.942027562748143"
"Nein","2019","66 +","Saarland","","","",""
"Nein","2019","66 +","Berlin","193","","",""
"Nein","2019","66 +","Brandenburg","267","","",""
"Nein","2019","66 +","Mecklenburg-Vorpommern","145","","",""
"Nein","2019","66 +","Sachsen","371","0.95615999555227","0.93576173250309","0.97655825860145"
"Nein","2019","66 +","Sachsen-Anhalt","180","","",""
"Nein","2019","66 +","Thueringen","199","","",""
