"erwst","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"nicht erwerbstätig","2000","17-34","indirekter Migrationshintergrund","289","0.409194527060805","0.372977014011688","0.445412040109923"
"nicht erwerbstätig","2000","35-65","kein Migrationshintergrund","3641","0.317573964626586","0.309013266864596","0.326134662388576"
"nicht erwerbstätig","2000","35-65","direkter Migrationshintergrund","746","0.343628102589973","0.322709396304158","0.364546808875788"
"nicht erwerbstätig","2000","35-65","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","2000","66 +","kein Migrationshintergrund","3142","0.971426159648194","0.96567609886329","0.977176220433098"
"nicht erwerbstätig","2000","66 +","direkter Migrationshintergrund","348","0.982221012870061","0.96847451615281","0.995967509587312"
"nicht erwerbstätig","2000","66 +","indirekter Migrationshintergrund","","","",""
"Andere","2000","17-34","kein Migrationshintergrund","773","0.138424453027452","0.12920923835447","0.147639667700435"
"Andere","2000","17-34","direkter Migrationshintergrund","96","0.101999242955688","0.082953450410961","0.121045035500415"
"Andere","2000","17-34","indirekter Migrationshintergrund","123","0.186027347416656","0.157364141353898","0.214690553479415"
"Andere","2000","35-65","kein Migrationshintergrund","403","0.036548159303799","0.0330974634236641","0.0399988551839339"
"Andere","2000","35-65","direkter Migrationshintergrund","60","0.0377004813998309","0.0293108268646759","0.0460901359349858"
"Andere","2000","35-65","indirekter Migrationshintergrund","","","",""
"Andere","2000","66 +","kein Migrationshintergrund","30","0.0110881389865677","0.00747411230124787","0.0147021656718874"
"Andere","2000","66 +","direkter Migrationshintergrund","","","",""
"Andere","2000","66 +","indirekter Migrationshintergrund","","","",""
"voll erwerbstätig","2001","17-34","kein Migrationshintergrund","2113","0.473252586436198","0.459091091315692","0.487414081556704"
"voll erwerbstätig","2001","17-34","direkter Migrationshintergrund","329","0.376214224920986","0.34315775631578","0.409270693526192"
"voll erwerbstätig","2001","17-34","indirekter Migrationshintergrund","243","0.388820998947701","0.351200261734287","0.426441736161116"
"voll erwerbstätig","2001","35-65","kein Migrationshintergrund","5419","0.522937932719853","0.513346372127533","0.532529493312174"
"voll erwerbstätig","2001","35-65","direkter Migrationshintergrund","870","0.495737125777812","0.472351981434121","0.519122270121504"
"voll erwerbstätig","2001","35-65","indirekter Migrationshintergrund","56","0.546603624198969","0.450926811978372","0.642280436419567"
"voll erwerbstätig","2001","66 +","kein Migrationshintergrund","","","",""
"voll erwerbstätig","2001","66 +","direkter Migrationshintergrund","","","",""
"voll erwerbstätig","2001","66 +","indirekter Migrationshintergrund","","","",""
"Teilzeit","2001","17-34","kein Migrationshintergrund","366","0.0780529866525534","0.0704443096738368","0.08566166363127"
"Teilzeit","2001","17-34","direkter Migrationshintergrund","62","0.0769783474985155","0.0587892415302006","0.0951674534668303"
"Teilzeit","2001","17-34","indirekter Migrationshintergrund","","","",""
"Teilzeit","2001","35-65","kein Migrationshintergrund","1375","0.129943581343174","0.123486624515925","0.136400538170423"
"Teilzeit","2001","35-65","direkter Migrationshintergrund","195","0.11657015960617","0.101560682485942","0.131579636726398"
"Teilzeit","2001","35-65","indirekter Migrationshintergrund","","","",""
"Teilzeit","2001","66 +","kein Migrationshintergrund","","","",""
"Teilzeit","2001","66 +","direkter Migrationshintergrund","","","",""
"Teilzeit","2001","66 +","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","2001","17-34","kein Migrationshintergrund","1551","0.298644630257776","0.285663640075705","0.311625620439847"
"nicht erwerbstätig","2001","17-34","direkter Migrationshintergrund","327","0.398394226591078","0.364987522323853","0.431800930858303"
"nicht erwerbstätig","2001","17-34","indirekter Migrationshintergrund","264","0.37774081778821","0.340325378484163","0.415156257092257"
"nicht erwerbstätig","2001","35-65","kein Migrationshintergrund","3224","0.30882205768104","0.299949969491424","0.317694145870655"
"nicht erwerbstätig","2001","35-65","direkter Migrationshintergrund","646","0.362499817294902","0.340015490542534","0.384984144047271"
"nicht erwerbstätig","2001","35-65","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","2001","66 +","kein Migrationshintergrund","2966","0.972694024060199","0.966907352420212","0.978480695700185"
"nicht erwerbstätig","2001","66 +","direkter Migrationshintergrund","326","0.977561261644271","0.961701491222762","0.993421032065781"
"nicht erwerbstätig","2001","66 +","indirekter Migrationshintergrund","","","",""
"Andere","2001","17-34","kein Migrationshintergrund","745","0.150049796653473","0.13992058024752","0.160179013059426"
"Andere","2001","17-34","direkter Migrationshintergrund","107","0.148413200989421","0.12415425972069","0.172672142258151"
"Andere","2001","17-34","indirekter Migrationshintergrund","116","0.198398954366453","0.167622608022919","0.229175300709987"
"Andere","2001","35-65","kein Migrationshintergrund","399","0.038296428255933","0.0346110971826424","0.0419817593292236"
"Andere","2001","35-65","direkter Migrationshintergrund","45","0.0251928973211155","0.0178632304614712","0.0325225641807598"
"Andere","2001","35-65","indirekter Migrationshintergrund","","","",""
"Andere","2001","66 +","kein Migrationshintergrund","37","0.01294986119654","0.00893552235456987","0.0169642000385101"
"Andere","2001","66 +","direkter Migrationshintergrund","","","",""
"Andere","2001","66 +","indirekter Migrationshintergrund","","","",""
"voll erwerbstätig","2002","17-34","kein Migrationshintergrund","1999","0.452797404614095","0.438671543230708","0.466923265997482"
"voll erwerbstätig","2002","17-34","direkter Migrationshintergrund","287","0.382919278302388","0.347800953671693","0.418037602933084"
"voll erwerbstätig","2002","17-34","indirekter Migrationshintergrund","227","0.350080974002108","0.312744938542067","0.38741700946215"
"voll erwerbstätig","2002","35-65","kein Migrationshintergrund","6093","0.508799828347206","0.499646533243354","0.517953123451058"
"voll erwerbstätig","2002","35-65","direkter Migrationshintergrund","836","0.47706251993674","0.453409753496432","0.500715286377047"
"voll erwerbstätig","2002","35-65","indirekter Migrationshintergrund","72","0.492766256216123","0.406825145208058","0.578707367224189"
"voll erwerbstätig","2002","66 +","kein Migrationshintergrund","37","0.00696729685661758","0.00409786932429837","0.00983672438893679"
"voll erwerbstätig","2002","66 +","direkter Migrationshintergrund","","","",""
"voll erwerbstätig","2002","66 +","indirekter Migrationshintergrund","","","",""
"Teilzeit","2002","17-34","kein Migrationshintergrund","338","0.073647034651662","0.0662347040378035","0.0810593652655205"
"Teilzeit","2002","17-34","direkter Migrationshintergrund","52","0.0678993561893076","0.0497243981857023","0.0860743141929129"
"Teilzeit","2002","17-34","indirekter Migrationshintergrund","30","0.0384430091139438","0.0233939092978204","0.0534921089300673"
"Teilzeit","2002","35-65","kein Migrationshintergrund","1613","0.132646262101529","0.126435850754108","0.138856673448951"
"Teilzeit","2002","35-65","direkter Migrationshintergrund","187","0.117257692230928","0.102022180296894","0.132493204164963"
"Teilzeit","2002","35-65","indirekter Migrationshintergrund","","","",""
"Teilzeit","2002","66 +","kein Migrationshintergrund","37","0.00881179537189781","0.0055878209150756","0.01203576982872"
"Teilzeit","2002","66 +","direkter Migrationshintergrund","","","",""
"Teilzeit","2002","66 +","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","2002","17-34","kein Migrationshintergrund","1657","0.320454243081624","0.307211398956099","0.333697087207148"
"nicht erwerbstätig","2002","17-34","direkter Migrationshintergrund","304","0.405121779232322","0.369655468552376","0.440588089912269"
"nicht erwerbstätig","2002","17-34","indirekter Migrationshintergrund","258","0.404962332139848","0.36653910266956","0.443385561610136"
"nicht erwerbstätig","2002","35-65","kein Migrationshintergrund","3301","0.315601953528684","0.307092553247382","0.324111353809986"
"nicht erwerbstätig","2002","35-65","direkter Migrationshintergrund","631","0.366939431066836","0.344115563798444","0.389763298335227"
"nicht erwerbstätig","2002","35-65","indirekter Migrationshintergrund","32","0.257887204476608","0.182685744536056","0.333088664417161"
"nicht erwerbstätig","2002","66 +","kein Migrationshintergrund","3121","0.9752716576918","0.969914411168701","0.980628904214899"
"nicht erwerbstätig","2002","66 +","direkter Migrationshintergrund","338","0.966454509254739","0.947536899938393","0.985372118571085"
"nicht erwerbstätig","2002","66 +","indirekter Migrationshintergrund","","","",""
"Andere","2002","17-34","kein Migrationshintergrund","776","0.15310131765262","0.14288265424194","0.1633199810633"
"Andere","2002","17-34","direkter Migrationshintergrund","93","0.144059586275982","0.118690663198458","0.169428509353505"
"Andere","2002","17-34","indirekter Migrationshintergrund","112","0.206513684744099","0.174828338371134","0.238199031117065"
"Andere","2002","35-65","kein Migrationshintergrund","452","0.0429519560225808","0.0392397414228075","0.0466641706223541"
"Andere","2002","35-65","direkter Migrationshintergrund","59","0.0387403567654962","0.0296019271278528","0.0478787864031396"
"Andere","2002","35-65","indirekter Migrationshintergrund","","","",""
"Andere","2002","66 +","kein Migrationshintergrund","33","0.00894925007968455","0.00570045291565608","0.012198047243713"
"Andere","2002","66 +","direkter Migrationshintergrund","","","",""
"Andere","2002","66 +","indirekter Migrationshintergrund","","","",""
"voll erwerbstätig","2003","17-34","kein Migrationshintergrund","1830","0.437860963326948","0.423432684956937","0.452289241696959"
"voll erwerbstätig","2003","17-34","direkter Migrationshintergrund","240","0.347527372843175","0.311443703944208","0.383611041742142"
"voll erwerbstätig","2003","17-34","indirekter Migrationshintergrund","222","0.363070127603334","0.325519354374206","0.400620900832462"
"voll erwerbstätig","2003","35-65","kein Migrationshintergrund","5702","0.50561889280071","0.496251847331282","0.514985938270139"
"voll erwerbstätig","2003","35-65","direkter Migrationshintergrund","753","0.460830283214825","0.436352422780142","0.485308143649507"
"voll erwerbstätig","2003","35-65","indirekter Migrationshintergrund","70","0.462548669970401","0.379361406675343","0.545735933265459"
"voll erwerbstätig","2003","66 +","kein Migrationshintergrund","36","0.00863313433681828","0.00546712188708713","0.0117991467865494"
"voll erwerbstätig","2003","66 +","direkter Migrationshintergrund","","","",""
"voll erwerbstätig","2003","66 +","indirekter Migrationshintergrund","","","",""
"Teilzeit","2003","17-34","kein Migrationshintergrund","331","0.0775018862607022","0.069725758170294","0.0852780143511105"
"Teilzeit","2003","17-34","direkter Migrationshintergrund","59","0.0904421512949275","0.0687083527543831","0.112175949835472"
"Teilzeit","2003","17-34","indirekter Migrationshintergrund","37","0.0454636125739908","0.0291966663241567","0.0617305588238249"
"Teilzeit","2003","35-65","kein Migrationshintergrund","1589","0.134031788141348","0.127648933860228","0.140414642422468"
"Teilzeit","2003","35-65","direkter Migrationshintergrund","193","0.124155359071366","0.107962017497658","0.140348700645074"
"Teilzeit","2003","35-65","indirekter Migrationshintergrund","","","",""
"Teilzeit","2003","66 +","kein Migrationshintergrund","33","0.00838138220089209","0.00526147750375446","0.0115012868980297"
"Teilzeit","2003","66 +","direkter Migrationshintergrund","","","",""
"Teilzeit","2003","66 +","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","2003","17-34","kein Migrationshintergrund","1645","0.33649830666362","0.322756716701195","0.350239896626045"
"nicht erwerbstätig","2003","17-34","direkter Migrationshintergrund","288","0.437209292576899","0.399620949413653","0.474797635740145"
"nicht erwerbstätig","2003","17-34","indirekter Migrationshintergrund","258","0.392115924284217","0.353992189506723","0.430239659061712"
"nicht erwerbstätig","2003","35-65","kein Migrationshintergrund","3197","0.315389708201998","0.306683971676841","0.324095444727155"
"nicht erwerbstätig","2003","35-65","direkter Migrationshintergrund","599","0.382384467753841","0.35852012766969","0.406248807837992"
"nicht erwerbstätig","2003","35-65","indirekter Migrationshintergrund","37","0.307882547251107","0.230864769457105","0.38490032504511"
"nicht erwerbstätig","2003","66 +","kein Migrationshintergrund","3165","0.968978868747822","0.963045557406419","0.974912180089225"
"nicht erwerbstätig","2003","66 +","direkter Migrationshintergrund","344","0.964111327304894","0.944815816766807","0.983406837842981"
"nicht erwerbstätig","2003","66 +","indirekter Migrationshintergrund","","","",""
"Andere","2003","17-34","kein Migrationshintergrund","736","0.148138843748729","0.137807818829758","0.158469868667701"
"Andere","2003","17-34","direkter Migrationshintergrund","82","0.124821183284999","0.0997758059947463","0.149866560575251"
"Andere","2003","17-34","indirekter Migrationshintergrund","113","0.199350335538458","0.168153713967094","0.230546957109822"
"Andere","2003","35-65","kein Migrationshintergrund","456","0.0449596108559433","0.041077372555137","0.0488418491567495"
"Andere","2003","35-65","direkter Migrationshintergrund","48","0.0326298899599686","0.0239053137642154","0.0413544661557219"
"Andere","2003","35-65","indirekter Migrationshintergrund","","","",""
"Andere","2003","66 +","kein Migrationshintergrund","46","0.0140066147144678","0.00998486757935102","0.0180283618495845"
"Andere","2003","66 +","direkter Migrationshintergrund","","","",""
"Andere","2003","66 +","indirekter Migrationshintergrund","","","",""
"voll erwerbstätig","2004","17-34","kein Migrationshintergrund","1710","0.427448915723945","0.412740955027627","0.442156876420263"
"voll erwerbstätig","2004","17-34","direkter Migrationshintergrund","228","0.375432605691297","0.337377884315378","0.413487327067215"
"voll erwerbstätig","2004","17-34","indirekter Migrationshintergrund","205","0.306905829149528","0.271173872718139","0.342637785580917"
"voll erwerbstätig","2004","35-65","kein Migrationshintergrund","5539","0.510032471586188","0.500489365599198","0.519575577573179"
"voll erwerbstätig","2004","35-65","direkter Migrationshintergrund","720","0.449879876800779","0.425121666837627","0.474638086763931"
"voll erwerbstätig","2004","35-65","indirekter Migrationshintergrund","73","0.425201203887389","0.346608638564183","0.503793769210595"
"voll erwerbstätig","2004","66 +","kein Migrationshintergrund","39","0.00865099040294548","0.00553173584923332","0.0117702449566576"
"voll erwerbstätig","2004","66 +","direkter Migrationshintergrund","","","",""
"voll erwerbstätig","2004","66 +","indirekter Migrationshintergrund","","","",""
"Teilzeit","2004","17-34","kein Migrationshintergrund","299","0.0710983712456679","0.0634579391879031","0.0787388033034327"
"Teilzeit","2004","17-34","direkter Migrationshintergrund","52","0.0783100303628514","0.0571968321224955","0.0994232286032072"
"Teilzeit","2004","17-34","indirekter Migrationshintergrund","34","0.04736304047836","0.030906383964534","0.0638196969921859"
"Teilzeit","2004","35-65","kein Migrationshintergrund","1554","0.134897222806893","0.128375797239101","0.141418648374685"
"Teilzeit","2004","35-65","direkter Migrationshintergrund","174","0.117126852757459","0.101123182926534","0.133130522588383"
"Teilzeit","2004","35-65","indirekter Migrationshintergrund","33","0.271462002290566","0.200764035346501","0.342159969234631"
"Teilzeit","2004","66 +","kein Migrationshintergrund","35","0.00767832039321854","0.00473820775489499","0.0106184330315421"
"Teilzeit","2004","66 +","direkter Migrationshintergrund","","","",""
"Teilzeit","2004","66 +","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","2004","17-34","kein Migrationshintergrund","1620","0.343217781817289","0.329102199039935","0.357333364594643"
"nicht erwerbstätig","2004","17-34","direkter Migrationshintergrund","272","0.434548981442423","0.395593393607912","0.473504569276935"
"nicht erwerbstätig","2004","17-34","indirekter Migrationshintergrund","284","0.428675839755035","0.390334798543678","0.467016880966393"
"nicht erwerbstätig","2004","35-65","kein Migrationshintergrund","2953","0.305377448750224","0.296585197199127","0.314169700301321"
"nicht erwerbstätig","2004","35-65","direkter Migrationshintergrund","607","0.399584073832697","0.375207516040339","0.423960631625054"
"nicht erwerbstätig","2004","35-65","indirekter Migrationshintergrund","37","0.276303773901253","0.205215517979858","0.347392029822648"
"nicht erwerbstätig","2004","66 +","kein Migrationshintergrund","3251","0.966890992166526","0.960864474215116","0.972917510117937"
"nicht erwerbstätig","2004","66 +","direkter Migrationshintergrund","347","0.961782221538717","0.942059544177121","0.981504898900314"
"nicht erwerbstätig","2004","66 +","indirekter Migrationshintergrund","","","",""
"Andere","2004","17-34","kein Migrationshintergrund","717","0.158234931213098","0.147384428468901","0.169085433957295"
"Andere","2004","17-34","direkter Migrationshintergrund","70","0.111708382503428","0.0869527764870773","0.136463988519779"
"Andere","2004","17-34","indirekter Migrationshintergrund","117","0.217055290617077","0.185117208077594","0.24899337315656"
"Andere","2004","35-65","kein Migrationshintergrund","495","0.0496928568566946","0.0455444039550789","0.0538413097583104"
"Andere","2004","35-65","direkter Migrationshintergrund","50","0.0334091966090656","0.0244659225895252","0.042352470628606"
"Andere","2004","35-65","indirekter Migrationshintergrund","","","",""
"Andere","2004","66 +","kein Migrationshintergrund","61","0.0167796970373096","0.0124533426547611","0.0211060514198582"
"Andere","2004","66 +","direkter Migrationshintergrund","","","",""
"Andere","2004","66 +","indirekter Migrationshintergrund","","","",""
"voll erwerbstätig","2005","17-34","kein Migrationshintergrund","1595","0.414480214298789","0.399435813860858","0.42952461473672"
"voll erwerbstätig","2005","17-34","direkter Migrationshintergrund","167","0.327755646098429","0.287755744073547","0.367755548123312"
"voll erwerbstätig","2005","17-34","indirekter Migrationshintergrund","213","0.324579100804372","0.288885128281358","0.360273073327386"
"voll erwerbstätig","2005","35-65","kein Migrationshintergrund","5224","0.513883205239402","0.504084713816956","0.523681696661847"
"voll erwerbstätig","2005","35-65","direkter Migrationshintergrund","669","0.442803744747136","0.417428869075868","0.468178620418404"
"voll erwerbstätig","2005","35-65","indirekter Migrationshintergrund","84","0.521392357958167","0.443002850266029","0.599781865650306"
"voll erwerbstätig","2005","66 +","kein Migrationshintergrund","30","0.00810861908887035","0.00508879324066543","0.0111284449370753"
"voll erwerbstätig","2005","66 +","direkter Migrationshintergrund","","","",""
"voll erwerbstätig","2005","66 +","indirekter Migrationshintergrund","","","",""
"Teilzeit","2005","17-34","kein Migrationshintergrund","272","0.0710322022707736","0.063187433180865","0.0788769713606822"
"Teilzeit","2005","17-34","direkter Migrationshintergrund","43","0.0739484217612911","0.0516485534760427","0.0962482900465395"
"Teilzeit","2005","17-34","indirekter Migrationshintergrund","35","0.0578978882434376","0.0400934731156625","0.0757023033712126"
"Teilzeit","2005","35-65","kein Migrationshintergrund","1496","0.13943170572635","0.132640761984508","0.146222649468192"
"Teilzeit","2005","35-65","direkter Migrationshintergrund","174","0.129969707311979","0.112791317894758","0.147148096729199"
"Teilzeit","2005","35-65","indirekter Migrationshintergrund","","","",""
"Teilzeit","2005","66 +","kein Migrationshintergrund","44","0.0110268780300753","0.00751050516623524","0.0145432508939154"
"Teilzeit","2005","66 +","direkter Migrationshintergrund","","","",""
"Teilzeit","2005","66 +","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","2005","17-34","kein Migrationshintergrund","1576","0.356931643337642","0.342300667579727","0.371562619095557"
"nicht erwerbstätig","2005","17-34","direkter Migrationshintergrund","246","0.441597496404609","0.399281240516912","0.483913752292306"
"nicht erwerbstätig","2005","17-34","indirekter Migrationshintergrund","305","0.444300130008415","0.406420499941215","0.482179760075615"
"nicht erwerbstätig","2005","35-65","kein Migrationshintergrund","2777","0.291961813885703","0.283048318196693","0.300875309574713"
"nicht erwerbstätig","2005","35-65","direkter Migrationshintergrund","556","0.379961944066481","0.355166413277803","0.404757474855158"
"nicht erwerbstätig","2005","35-65","indirekter Migrationshintergrund","37","0.269642953899053","0.200004689015667","0.339281218782438"
"nicht erwerbstätig","2005","66 +","kein Migrationshintergrund","3264","0.967119144698129","0.961114491446736","0.973123797949521"
"nicht erwerbstätig","2005","66 +","direkter Migrationshintergrund","352","0.968055191186498","0.950039216869427","0.98607116550357"
"nicht erwerbstätig","2005","66 +","indirekter Migrationshintergrund","","","",""
"Andere","2005","17-34","kein Migrationshintergrund","676","0.157555940092795","0.146429912774985","0.168681967410606"
"Andere","2005","17-34","direkter Migrationshintergrund","73","0.15669843573567","0.125721101726862","0.187675769744479"
"Andere","2005","17-34","indirekter Migrationshintergrund","108","0.173222880943776","0.144372987433057","0.202072774454494"
"Andere","2005","35-65","kein Migrationshintergrund","498","0.0547232751485453","0.0502644317971642","0.0591821184999265"
"Andere","2005","35-65","direkter Migrationshintergrund","73","0.0472646038744047","0.0364241279946454","0.0581050797541641"
"Andere","2005","35-65","indirekter Migrationshintergrund","","","",""
"Andere","2005","66 +","kein Migrationshintergrund","50","0.0137453581829259","0.0098247905426808","0.017665925823171"
"Andere","2005","66 +","direkter Migrationshintergrund","","","",""
"Andere","2005","66 +","indirekter Migrationshintergrund","","","",""
"voll erwerbstätig","2006","17-34","kein Migrationshintergrund","1556","0.403576056419446","0.388764880760099","0.418387232078793"
"voll erwerbstätig","2006","17-34","direkter Migrationshintergrund","176","0.328321648579541","0.288823329704549","0.367819967454532"
"voll erwerbstätig","2006","17-34","indirekter Migrationshintergrund","212","0.333603867544605","0.297713897222986","0.369493837866224"
"voll erwerbstätig","2006","35-65","kein Migrationshintergrund","5578","0.519648279053775","0.510218256952967","0.529078301154583"
"voll erwerbstätig","2006","35-65","direkter Migrationshintergrund","651","0.439183240346732","0.413656335821105","0.464710144872359"
"voll erwerbstätig","2006","35-65","indirekter Migrationshintergrund","88","0.435004236759003","0.362979490653637","0.507028982864369"
"voll erwerbstätig","2006","66 +","kein Migrationshintergrund","49","0.0115207105761641","0.00822475995493568","0.0148166611973924"
"voll erwerbstätig","2006","66 +","direkter Migrationshintergrund","","","",""
"voll erwerbstätig","2006","66 +","indirekter Migrationshintergrund","","","",""
"Teilzeit","2006","17-34","kein Migrationshintergrund","275","0.0678592158121839","0.0602665466799086","0.0754518849444592"
"Teilzeit","2006","17-34","direkter Migrationshintergrund","52","0.0929365767779406","0.0685157513337982","0.117357402222083"
"Teilzeit","2006","17-34","indirekter Migrationshintergrund","38","0.061791937321428","0.0434642860383799","0.080119588604476"
"Teilzeit","2006","35-65","kein Migrationshintergrund","1666","0.1383865546212","0.131869048156595","0.144904061085805"
"Teilzeit","2006","35-65","direkter Migrationshintergrund","192","0.121783983054905","0.104962644700188","0.138605321409621"
"Teilzeit","2006","35-65","indirekter Migrationshintergrund","34","0.216236776475888","0.15642735288867","0.276046200063106"
"Teilzeit","2006","66 +","kein Migrationshintergrund","47","0.0114175840356851","0.00813624711369166","0.0146989209576786"
"Teilzeit","2006","66 +","direkter Migrationshintergrund","","","",""
"Teilzeit","2006","66 +","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","2006","17-34","kein Migrationshintergrund","1616","0.352060847251468","0.337642174727565","0.366479519775372"
"nicht erwerbstätig","2006","17-34","direkter Migrationshintergrund","234","0.432811499502653","0.39113787441076","0.474485124594545"
"nicht erwerbstätig","2006","17-34","indirekter Migrationshintergrund","299","0.425555367430884","0.387920234787129","0.463190500074638"
"nicht erwerbstätig","2006","35-65","kein Migrationshintergrund","2971","0.284583572771878","0.276067043251083","0.293100102292674"
"nicht erwerbstätig","2006","35-65","direkter Migrationshintergrund","535","0.387225155598184","0.36217000436502","0.412280306831347"
"nicht erwerbstätig","2006","35-65","indirekter Migrationshintergrund","53","0.317071198614342","0.249466246643045","0.384676150585639"
"nicht erwerbstätig","2006","66 +","kein Migrationshintergrund","3859","0.962237752351204","0.956350300204046","0.968125204498362"
"nicht erwerbstätig","2006","66 +","direkter Migrationshintergrund","371","0.956487103219683","0.9362399324857","0.976734273953666"
"nicht erwerbstätig","2006","66 +","indirekter Migrationshintergrund","","","",""
"Andere","2006","17-34","kein Migrationshintergrund","768","0.176503880516902","0.164994360593482","0.188013400440322"
"Andere","2006","17-34","direkter Migrationshintergrund","81","0.145930275139866","0.11623635470571","0.175624195574022"
"Andere","2006","17-34","indirekter Migrationshintergrund","114","0.179048827703084","0.149865438210681","0.208232217195486"
"Andere","2006","35-65","kein Migrationshintergrund","568","0.0573815935531467","0.0529919167191581","0.0617712703871353"
"Andere","2006","35-65","direkter Migrationshintergrund","74","0.0518076210001798","0.0404074901012466","0.0632077518991131"
"Andere","2006","35-65","indirekter Migrationshintergrund","","","",""
"Andere","2006","66 +","kein Migrationshintergrund","72","0.0148239530369465","0.0110914840016687","0.0185564220722242"
"Andere","2006","66 +","direkter Migrationshintergrund","","","",""
"Andere","2006","66 +","indirekter Migrationshintergrund","","","",""
"voll erwerbstätig","2007","17-34","kein Migrationshintergrund","1470","0.414293016908857","0.398917535941611","0.429668497876104"
"voll erwerbstätig","2007","17-34","direkter Migrationshintergrund","148","0.32336310837069","0.280383202055955","0.366343014685425"
"voll erwerbstätig","2007","17-34","indirekter Migrationshintergrund","226","0.361733149573288","0.324506546945643","0.398959752200932"
"voll erwerbstätig","2007","35-65","kein Migrationshintergrund","5302","0.533758921323585","0.523971181406727","0.543546661240443"
"voll erwerbstätig","2007","35-65","direkter Migrationshintergrund","579","0.427172284799787","0.4003029976952","0.454041571904375"
"voll erwerbstätig","2007","35-65","indirekter Migrationshintergrund","96","0.441111913986843","0.370136818390762","0.512087009582925"
"voll erwerbstätig","2007","66 +","kein Migrationshintergrund","50","0.0100179726263227","0.00691428201434433","0.0131216632383012"
"voll erwerbstätig","2007","66 +","direkter Migrationshintergrund","","","",""
"voll erwerbstätig","2007","66 +","indirekter Migrationshintergrund","","","",""
"Teilzeit","2007","17-34","kein Migrationshintergrund","301","0.0733078506072872","0.0651724735290242","0.0814432276855501"
"Teilzeit","2007","17-34","direkter Migrationshintergrund","49","0.0933540754753466","0.0666222947106241","0.120085856240069"
"Teilzeit","2007","17-34","indirekter Migrationshintergrund","44","0.083842753120983","0.0623705859348663","0.1053149203071"
"Teilzeit","2007","35-65","kein Migrationshintergrund","1627","0.148324857250456","0.14135139370028","0.155298320800631"
"Teilzeit","2007","35-65","direkter Migrationshintergrund","183","0.13788353084507","0.119155946241361","0.156611115448778"
"Teilzeit","2007","35-65","indirekter Migrationshintergrund","35","0.232655217251431","0.172257456604056","0.293052977898805"
"Teilzeit","2007","66 +","kein Migrationshintergrund","49","0.0129775836431986","0.00945034151039813","0.0165048257759991"
"Teilzeit","2007","66 +","direkter Migrationshintergrund","","","",""
"Teilzeit","2007","66 +","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","2007","17-34","kein Migrationshintergrund","1461","0.333564311447527","0.318847842620139","0.348280780274915"
"nicht erwerbstätig","2007","17-34","direkter Migrationshintergrund","196","0.441697213676594","0.396068353493324","0.487326073859864"
"nicht erwerbstätig","2007","17-34","indirekter Migrationshintergrund","269","0.397903359029325","0.359982339167835","0.435824378890815"
"nicht erwerbstätig","2007","35-65","kein Migrationshintergrund","2528","0.261611920211995","0.252988576782467","0.270235263641524"
"nicht erwerbstätig","2007","35-65","direkter Migrationshintergrund","478","0.386047617341076","0.359603420474316","0.412491814207835"
"nicht erwerbstätig","2007","35-65","indirekter Migrationshintergrund","45","0.262096229293965","0.199232604747257","0.324959853840673"
"nicht erwerbstätig","2007","66 +","kein Migrationshintergrund","3784","0.959329444687348","0.953173442216508","0.965485447158188"
"nicht erwerbstätig","2007","66 +","direkter Migrationshintergrund","366","0.974625082880013","0.958729543224641","0.990520622535386"
"nicht erwerbstätig","2007","66 +","indirekter Migrationshintergrund","","","",""
"Andere","2007","17-34","kein Migrationshintergrund","711","0.178834821036329","0.166873586469314","0.190796055603343"
"Andere","2007","17-34","direkter Migrationshintergrund","62","0.14158560247737","0.10955239432258","0.17361881063216"
"Andere","2007","17-34","indirekter Migrationshintergrund","101","0.156520738276404","0.128370553330251","0.184670923222557"
"Andere","2007","35-65","kein Migrationshintergrund","522","0.0563043012139636","0.0517816681447683","0.0608269342831588"
"Andere","2007","35-65","direkter Migrationshintergrund","62","0.0488965670140676","0.0371828249163101","0.060610309111825"
"Andere","2007","35-65","indirekter Migrationshintergrund","","","",""
"Andere","2007","66 +","kein Migrationshintergrund","72","0.0176749990431305","0.0135684014786561","0.0217815966076048"
"Andere","2007","66 +","direkter Migrationshintergrund","","","",""
"Andere","2007","66 +","indirekter Migrationshintergrund","","","",""
"voll erwerbstätig","2008","17-34","kein Migrationshintergrund","1431","0.426036253843632","0.409896357574133","0.442176150113131"
"voll erwerbstätig","2008","17-34","direkter Migrationshintergrund","133","0.34798198687101","0.299707188485152","0.396256785256868"
"voll erwerbstätig","2008","17-34","indirekter Migrationshintergrund","204","0.373809219448753","0.335726269228031","0.411892169669475"
"voll erwerbstätig","2008","35-65","kein Migrationshintergrund","5049","0.550915140388245","0.540814167111172","0.561016113665319"
"voll erwerbstätig","2008","35-65","direkter Migrationshintergrund","539","0.446295428381947","0.417774547374255","0.474816309389639"
