"pli0097_h","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Taeglich","2000","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","2000","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","2000","Hauptschule","maennlich","","","",""
"Taeglich","2000","Hauptschule","weiblich","","","",""
"Taeglich","2000","Realschule","maennlich","","","",""
"Taeglich","2000","Realschule","weiblich","","","",""
"Taeglich","2000","(Fach-)Abitur","maennlich","","","",""
"Taeglich","2000","(Fach-)Abitur","weiblich","","","",""
"Taeglich","2000","AkademikerIn","maennlich","","","",""
"Taeglich","2000","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","2000","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Woche","2000","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Woche","2000","Hauptschule","maennlich","","","",""
"Min 1x pro Woche","2000","Hauptschule","weiblich","","","",""
"Min 1x pro Woche","2000","Realschule","maennlich","","","",""
"Min 1x pro Woche","2000","Realschule","weiblich","","","",""
"Min 1x pro Woche","2000","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Woche","2000","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Woche","2000","AkademikerIn","maennlich","","","",""
"Min 1x pro Woche","2000","AkademikerIn","weiblich","","","",""
"Min 1x pro Monat","2000","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Monat","2000","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Monat","2000","Hauptschule","maennlich","","","",""
"Min 1x pro Monat","2000","Hauptschule","weiblich","","","",""
"Min 1x pro Monat","2000","Realschule","maennlich","","","",""
"Min 1x pro Monat","2000","Realschule","weiblich","","","",""
"Min 1x pro Monat","2000","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Monat","2000","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Monat","2000","AkademikerIn","maennlich","","","",""
"Min 1x pro Monat","2000","AkademikerIn","weiblich","","","",""
"Seltener","2000","(noch) kein Abschluss","maennlich","","","",""
"Seltener","2000","(noch) kein Abschluss","weiblich","","","",""
"Seltener","2000","Hauptschule","maennlich","","","",""
"Seltener","2000","Hauptschule","weiblich","","","",""
"Seltener","2000","Realschule","maennlich","","","",""
"Seltener","2000","Realschule","weiblich","","","",""
"Seltener","2000","(Fach-)Abitur","maennlich","","","",""
"Seltener","2000","(Fach-)Abitur","weiblich","","","",""
"Seltener","2000","AkademikerIn","maennlich","","","",""
"Seltener","2000","AkademikerIn","weiblich","","","",""
"Nie","2000","(noch) kein Abschluss","maennlich","","","",""
"Nie","2000","(noch) kein Abschluss","weiblich","","","",""
"Nie","2000","Hauptschule","maennlich","","","",""
"Nie","2000","Hauptschule","weiblich","","","",""
"Nie","2000","Realschule","maennlich","","","",""
"Nie","2000","Realschule","weiblich","","","",""
"Nie","2000","(Fach-)Abitur","maennlich","","","",""
"Nie","2000","(Fach-)Abitur","weiblich","","","",""
"Nie","2000","AkademikerIn","maennlich","","","",""
"Nie","2000","AkademikerIn","weiblich","","","",""
"Taeglich","2001","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","2001","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","2001","Hauptschule","maennlich","","","",""
"Taeglich","2001","Hauptschule","weiblich","","","",""
"Taeglich","2001","Realschule","maennlich","","","",""
"Taeglich","2001","Realschule","weiblich","","","",""
"Taeglich","2001","(Fach-)Abitur","maennlich","","","",""
"Taeglich","2001","(Fach-)Abitur","weiblich","","","",""
"Taeglich","2001","AkademikerIn","maennlich","","","",""
"Taeglich","2001","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","maennlich","3","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","weiblich","1","","",""
"Min 1x pro Woche","2001","Hauptschule","maennlich","43","0.00988375065897401","0.00698439710168284","0.0127831042162652"
"Min 1x pro Woche","2001","Hauptschule","weiblich","12","","",""
"Min 1x pro Woche","2001","Realschule","maennlich","35","0.014883883099797","0.0101095407687454","0.0196582254308485"
"Min 1x pro Woche","2001","Realschule","weiblich","13","","",""
"Min 1x pro Woche","2001","(Fach-)Abitur","maennlich","16","","",""
"Min 1x pro Woche","2001","(Fach-)Abitur","weiblich","4","0.00367695645154427","0.000210274701714783","0.00714363820137376"
"Min 1x pro Woche","2001","AkademikerIn","maennlich","50","0.0217970826596887","0.0153490290382732","0.0282451362811043"
"Min 1x pro Woche","2001","AkademikerIn","weiblich","14","","",""
"Min 1x pro Monat","2001","(noch) kein Abschluss","maennlich","6","0.0163861798053275","0.00397576682927134","0.0287965927813836"
"Min 1x pro Monat","2001","(noch) kein Abschluss","weiblich","2","","",""
"Min 1x pro Monat","2001","Hauptschule","maennlich","75","0.0168214914689748","0.0130523222850245","0.0205906606529251"
"Min 1x pro Monat","2001","Hauptschule","weiblich","30","0.00639806790377617","0.00413753823218388","0.00865859757536845"
"Min 1x pro Monat","2001","Realschule","maennlich","45","0.0188893786672158","0.0135217860930907","0.0242569712413409"
"Min 1x pro Monat","2001","Realschule","weiblich","44","0.0145485728608649","0.01042375715418","0.0186733885675498"
"Min 1x pro Monat","2001","(Fach-)Abitur","maennlich","20","","",""
"Min 1x pro Monat","2001","(Fach-)Abitur","weiblich","18","","",""
"Min 1x pro Monat","2001","AkademikerIn","maennlich","91","0.0444082626646889","0.0353115796291957","0.0535049457001822"
"Min 1x pro Monat","2001","AkademikerIn","weiblich","45","0.0293853696438318","0.0209257762111633","0.0378449630765002"
"Seltener","2001","(noch) kein Abschluss","maennlich","18","","",""
"Seltener","2001","(noch) kein Abschluss","weiblich","12","","",""
"Seltener","2001","Hauptschule","maennlich","261","","",""
"Seltener","2001","Hauptschule","weiblich","191","","",""
"Seltener","2001","Realschule","maennlich","168","","",""
"Seltener","2001","Realschule","weiblich","188","","",""
"Seltener","2001","(Fach-)Abitur","maennlich","94","0.0853993862113236","0.068348327049056","0.102450445373591"
"Seltener","2001","(Fach-)Abitur","weiblich","81","0.0646338345678048","0.0505509884825134","0.0787166806530962"
"Seltener","2001","AkademikerIn","maennlich","227","","",""
"Seltener","2001","AkademikerIn","weiblich","144","","",""
"Nie","2001","(noch) kein Abschluss","maennlich","375","0.927794118804745","0.902492566999268","0.953095670610222"
"Nie","2001","(noch) kein Abschluss","weiblich","446","0.973980224406983","0.959448255123532","0.988512193690434"
"Nie","2001","Hauptschule","maennlich","4093","0.913819934311285","0.905595028793013","0.922044839829557"
"Nie","2001","Hauptschule","weiblich","4546","0.950299454191326","0.944137898265358","0.956461010117293"
"Nie","2001","Realschule","maennlich","2223","","",""
"Nie","2001","Realschule","weiblich","2992","","",""
"Nie","2001","(Fach-)Abitur","maennlich","902","0.879408291558713","0.859539921316349","0.899276661801077"
"Nie","2001","(Fach-)Abitur","weiblich","1068","","",""
"Nie","2001","AkademikerIn","maennlich","1602","","",""
"Nie","2001","AkademikerIn","weiblich","1328","","",""
"Taeglich","2002","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","2002","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","2002","Hauptschule","maennlich","","","",""
"Taeglich","2002","Hauptschule","weiblich","","","",""
"Taeglich","2002","Realschule","maennlich","","","",""
"Taeglich","2002","Realschule","weiblich","","","",""
"Taeglich","2002","(Fach-)Abitur","maennlich","","","",""
"Taeglich","2002","(Fach-)Abitur","weiblich","","","",""
"Taeglich","2002","AkademikerIn","maennlich","","","",""
"Taeglich","2002","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","2002","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Woche","2002","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Woche","2002","Hauptschule","maennlich","","","",""
"Min 1x pro Woche","2002","Hauptschule","weiblich","","","",""
"Min 1x pro Woche","2002","Realschule","maennlich","","","",""
"Min 1x pro Woche","2002","Realschule","weiblich","","","",""
"Min 1x pro Woche","2002","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Woche","2002","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Woche","2002","AkademikerIn","maennlich","","","",""
"Min 1x pro Woche","2002","AkademikerIn","weiblich","","","",""
"Min 1x pro Monat","2002","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Monat","2002","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Monat","2002","Hauptschule","maennlich","","","",""
"Min 1x pro Monat","2002","Hauptschule","weiblich","","","",""
"Min 1x pro Monat","2002","Realschule","maennlich","","","",""
"Min 1x pro Monat","2002","Realschule","weiblich","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Monat","2002","AkademikerIn","maennlich","","","",""
"Min 1x pro Monat","2002","AkademikerIn","weiblich","","","",""
"Seltener","2002","(noch) kein Abschluss","maennlich","","","",""
"Seltener","2002","(noch) kein Abschluss","weiblich","","","",""
"Seltener","2002","Hauptschule","maennlich","","","",""
"Seltener","2002","Hauptschule","weiblich","","","",""
"Seltener","2002","Realschule","maennlich","","","",""
"Seltener","2002","Realschule","weiblich","","","",""
"Seltener","2002","(Fach-)Abitur","maennlich","","","",""
"Seltener","2002","(Fach-)Abitur","weiblich","","","",""
"Seltener","2002","AkademikerIn","maennlich","","","",""
"Seltener","2002","AkademikerIn","weiblich","","","",""
"Nie","2002","(noch) kein Abschluss","maennlich","","","",""
"Nie","2002","(noch) kein Abschluss","weiblich","","","",""
"Nie","2002","Hauptschule","maennlich","","","",""
"Nie","2002","Hauptschule","weiblich","","","",""
"Nie","2002","Realschule","maennlich","","","",""
"Nie","2002","Realschule","weiblich","","","",""
"Nie","2002","(Fach-)Abitur","maennlich","","","",""
"Nie","2002","(Fach-)Abitur","weiblich","","","",""
"Nie","2002","AkademikerIn","maennlich","","","",""
"Nie","2002","AkademikerIn","weiblich","","","",""
"Taeglich","2003","(noch) kein Abschluss","maennlich","1","","",""
"Taeglich","2003","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","2003","Hauptschule","maennlich","2","","",""
"Taeglich","2003","Hauptschule","weiblich","3","","",""
"Taeglich","2003","Realschule","maennlich","3","","",""
"Taeglich","2003","Realschule","weiblich","3","","",""
"Taeglich","2003","(Fach-)Abitur","maennlich","3","","",""
"Taeglich","2003","(Fach-)Abitur","weiblich","1","","",""
"Taeglich","2003","AkademikerIn","maennlich","20","","",""
"Taeglich","2003","AkademikerIn","weiblich","10","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","maennlich","3","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","weiblich","1","","",""
"Min 1x pro Woche","2003","Hauptschule","maennlich","41","0.0102867272883461","0.007181889627731","0.0133915649489611"
"Min 1x pro Woche","2003","Hauptschule","weiblich","14","","",""
"Min 1x pro Woche","2003","Realschule","maennlich","23","","",""
"Min 1x pro Woche","2003","Realschule","weiblich","15","","",""
"Min 1x pro Woche","2003","(Fach-)Abitur","maennlich","15","","",""
"Min 1x pro Woche","2003","(Fach-)Abitur","weiblich","10","","",""
"Min 1x pro Woche","2003","AkademikerIn","maennlich","61","0.0235344464749702","0.0175207063170144","0.029548186632926"
"Min 1x pro Woche","2003","AkademikerIn","weiblich","23","","",""
"Min 1x pro Monat","2003","(noch) kein Abschluss","maennlich","7","0.014031260616616","0.00274214341065197","0.0253203778225801"
"Min 1x pro Monat","2003","(noch) kein Abschluss","weiblich","2","","",""
"Min 1x pro Monat","2003","Hauptschule","maennlich","79","0.020156864871409","0.0158323702978339","0.0244813594449841"
"Min 1x pro Monat","2003","Hauptschule","weiblich","38","0.00951429598909067","0.00662650582401961","0.0124020861541617"
"Min 1x pro Monat","2003","Realschule","maennlich","57","0.0220022625786557","0.0162019939246597","0.0278025312326517"
"Min 1x pro Monat","2003","Realschule","weiblich","39","0.0108810584343796","0.00734094837709181","0.0144211684916674"
"Min 1x pro Monat","2003","(Fach-)Abitur","maennlich","30","0.0253405282848506","0.016065940400167","0.0346151161695342"
"Min 1x pro Monat","2003","(Fach-)Abitur","weiblich","14","","",""
"Min 1x pro Monat","2003","AkademikerIn","maennlich","119","","",""
"Min 1x pro Monat","2003","AkademikerIn","weiblich","59","0.0292759893344464","0.0216657889936036","0.0368861896752892"
"Seltener","2003","(noch) kein Abschluss","maennlich","25","","",""
"Seltener","2003","(noch) kein Abschluss","weiblich","29","","",""
"Seltener","2003","Hauptschule","maennlich","341","0.0859837747681059","0.0773573509097874","0.0946101986264244"
"Seltener","2003","Hauptschule","weiblich","214","","",""
"Seltener","2003","Realschule","maennlich","251","","",""
"Seltener","2003","Realschule","weiblich","282","","",""
"Seltener","2003","(Fach-)Abitur","maennlich","110","","",""
"Seltener","2003","(Fach-)Abitur","weiblich","111","","",""
"Seltener","2003","AkademikerIn","maennlich","378","0.154756188626828","0.140408590166166","0.16910378708749"
"Seltener","2003","AkademikerIn","weiblich","238","","",""
"Nie","2003","(noch) kein Abschluss","maennlich","381","0.911030549173081","0.883705120197351","0.938355978148812"
"Nie","2003","(noch) kein Abschluss","weiblich","440","0.938527628286136","0.916858541583621","0.96019671498865"
"Nie","2003","Hauptschule","maennlich","3594","0.883181428600619","0.873297570614974","0.893065286586264"
"Nie","2003","Hauptschule","weiblich","4072","0.936205667696012","0.928935743554009","0.943475591838016"
"Nie","2003","Realschule","maennlich","2123","","",""
"Nie","2003","Realschule","weiblich","2960","","",""
"Nie","2003","(Fach-)Abitur","maennlich","945","0.852961568761198","0.832061847352569","0.873861290169827"
"Nie","2003","(Fach-)Abitur","weiblich","1160","","",""
"Nie","2003","AkademikerIn","maennlich","1863","","",""
"Nie","2003","AkademikerIn","weiblich","1555","","",""
"Taeglich","2004","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","2004","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","2004","Hauptschule","maennlich","","","",""
"Taeglich","2004","Hauptschule","weiblich","","","",""
"Taeglich","2004","Realschule","maennlich","","","",""
"Taeglich","2004","Realschule","weiblich","","","",""
"Taeglich","2004","(Fach-)Abitur","maennlich","","","",""
"Taeglich","2004","(Fach-)Abitur","weiblich","","","",""
"Taeglich","2004","AkademikerIn","maennlich","","","",""
"Taeglich","2004","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Woche","2004","Hauptschule","maennlich","","","",""
"Min 1x pro Woche","2004","Hauptschule","weiblich","","","",""
"Min 1x pro Woche","2004","Realschule","maennlich","","","",""
"Min 1x pro Woche","2004","Realschule","weiblich","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Woche","2004","AkademikerIn","maennlich","","","",""
"Min 1x pro Woche","2004","AkademikerIn","weiblich","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Monat","2004","Hauptschule","maennlich","","","",""
"Min 1x pro Monat","2004","Hauptschule","weiblich","","","",""
"Min 1x pro Monat","2004","Realschule","maennlich","","","",""
"Min 1x pro Monat","2004","Realschule","weiblich","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Monat","2004","AkademikerIn","maennlich","","","",""
"Min 1x pro Monat","2004","AkademikerIn","weiblich","","","",""
"Seltener","2004","(noch) kein Abschluss","maennlich","","","",""
"Seltener","2004","(noch) kein Abschluss","weiblich","","","",""
"Seltener","2004","Hauptschule","maennlich","","","",""
"Seltener","2004","Hauptschule","weiblich","","","",""
"Seltener","2004","Realschule","maennlich","","","",""
"Seltener","2004","Realschule","weiblich","","","",""
"Seltener","2004","(Fach-)Abitur","maennlich","","","",""
"Seltener","2004","(Fach-)Abitur","weiblich","","","",""
"Seltener","2004","AkademikerIn","maennlich","","","",""
"Seltener","2004","AkademikerIn","weiblich","","","",""
"Nie","2004","(noch) kein Abschluss","maennlich","","","",""
"Nie","2004","(noch) kein Abschluss","weiblich","","","",""
"Nie","2004","Hauptschule","maennlich","","","",""
"Nie","2004","Hauptschule","weiblich","","","",""
"Nie","2004","Realschule","maennlich","","","",""
"Nie","2004","Realschule","weiblich","","","",""
"Nie","2004","(Fach-)Abitur","maennlich","","","",""
"Nie","2004","(Fach-)Abitur","weiblich","","","",""
"Nie","2004","AkademikerIn","maennlich","","","",""
"Nie","2004","AkademikerIn","weiblich","","","",""
"Taeglich","2005","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","2005","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","2005","Hauptschule","maennlich","","","",""
"Taeglich","2005","Hauptschule","weiblich","","","",""
"Taeglich","2005","Realschule","maennlich","","","",""
"Taeglich","2005","Realschule","weiblich","","","",""
"Taeglich","2005","(Fach-)Abitur","maennlich","","","",""
"Taeglich","2005","(Fach-)Abitur","weiblich","","","",""
"Taeglich","2005","AkademikerIn","maennlich","","","",""
"Taeglich","2005","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","2005","(noch) kein Abschluss","maennlich","4","0.0107561136798505","0.000831732832889964","0.020680494526811"
"Min 1x pro Woche","2005","(noch) kein Abschluss","weiblich","2","","",""
"Min 1x pro Woche","2005","Hauptschule","maennlich","42","0.0121951822762024","0.00862717606796702","0.0157631884844378"
"Min 1x pro Woche","2005","Hauptschule","weiblich","15","","",""
"Min 1x pro Woche","2005","Realschule","maennlich","25","","",""
"Min 1x pro Woche","2005","Realschule","weiblich","19","","",""
"Min 1x pro Woche","2005","(Fach-)Abitur","maennlich","17","","",""
"Min 1x pro Woche","2005","(Fach-)Abitur","weiblich","9","0.00733981850588046","0.00262672799909674","0.0120529090126642"
"Min 1x pro Woche","2005","AkademikerIn","maennlich","73","0.0276919160819785","0.0209757022418162","0.0344081299221408"
"Min 1x pro Woche","2005","AkademikerIn","weiblich","24","","",""
"Min 1x pro Monat","2005","(noch) kein Abschluss","maennlich","2","","",""
"Min 1x pro Monat","2005","(noch) kein Abschluss","weiblich","1","","",""
"Min 1x pro Monat","2005","Hauptschule","maennlich","68","0.0192108184593671","0.0147485401772898","0.0236730967414443"
"Min 1x pro Monat","2005","Hauptschule","weiblich","38","0.00950920487635935","0.00645074926024919","0.0125676604924695"
"Min 1x pro Monat","2005","Realschule","maennlich","39","0.0189316016658078","0.0133375819862478","0.0245256213453678"
"Min 1x pro Monat","2005","Realschule","weiblich","40","0.0118001695049934","0.00797970510438379","0.015620633905603"
"Min 1x pro Monat","2005","(Fach-)Abitur","maennlich","26","","",""
"Min 1x pro Monat","2005","(Fach-)Abitur","weiblich","15","","",""
"Min 1x pro Monat","2005","AkademikerIn","maennlich","106","","",""
"Min 1x pro Monat","2005","AkademikerIn","weiblich","51","0.0248456789002907","0.0177450902888931","0.0319462675116882"
"Seltener","2005","(noch) kein Abschluss","maennlich","26","","",""
"Seltener","2005","(noch) kein Abschluss","weiblich","13","","",""
"Seltener","2005","Hauptschule","maennlich","251","","",""
"Seltener","2005","Hauptschule","weiblich","175","","",""
"Seltener","2005","Realschule","maennlich","176","","",""
"Seltener","2005","Realschule","weiblich","206","","",""
"Seltener","2005","(Fach-)Abitur","maennlich","75","0.0817131537792292","0.064935420701923","0.0984908868565353"
"Seltener","2005","(Fach-)Abitur","weiblich","82","0.0573438455112949","0.0445062739082939","0.070181417114296"
"Seltener","2005","AkademikerIn","maennlich","288","","",""
"Seltener","2005","AkademikerIn","weiblich","189","","",""
"Nie","2005","(noch) kein Abschluss","maennlich","383","0.934412720393968","0.910594833828412","0.958230606959523"
"Nie","2005","(noch) kein Abschluss","weiblich","465","0.959817777010301","0.942267380724971","0.977368173295632"
"Nie","2005","Hauptschule","maennlich","3274","0.902653953321677","0.893017534055541","0.912290372587813"
"Nie","2005","Hauptschule","weiblich","3640","0.939085704226825","0.931548381918366","0.946623026535284"
"Nie","2005","Realschule","maennlich","2040","","",""
"Nie","2005","Realschule","weiblich","2804","","",""
"Nie","2005","(Fach-)Abitur","maennlich","906","0.877615818146919","0.857542786082644","0.897688850211194"
"Nie","2005","(Fach-)Abitur","weiblich","1154","","",""
"Nie","2005","AkademikerIn","maennlich","1826","","",""
"Nie","2005","AkademikerIn","weiblich","1582","","",""
"Taeglich","2006","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","2006","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","2006","Hauptschule","maennlich","","","",""
"Taeglich","2006","Hauptschule","weiblich","","","",""
"Taeglich","2006","Realschule","maennlich","","","",""
"Taeglich","2006","Realschule","weiblich","","","",""
"Taeglich","2006","(Fach-)Abitur","maennlich","","","",""
"Taeglich","2006","(Fach-)Abitur","weiblich","","","",""
"Taeglich","2006","AkademikerIn","maennlich","","","",""
"Taeglich","2006","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","2006","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Woche","2006","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Woche","2006","Hauptschule","maennlich","","","",""
"Min 1x pro Woche","2006","Hauptschule","weiblich","","","",""
"Min 1x pro Woche","2006","Realschule","maennlich","","","",""
"Min 1x pro Woche","2006","Realschule","weiblich","","","",""
"Min 1x pro Woche","2006","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Woche","2006","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Woche","2006","AkademikerIn","maennlich","","","",""
"Min 1x pro Woche","2006","AkademikerIn","weiblich","","","",""
"Min 1x pro Monat","2006","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Monat","2006","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Monat","2006","Hauptschule","maennlich","","","",""
"Min 1x pro Monat","2006","Hauptschule","weiblich","","","",""
"Min 1x pro Monat","2006","Realschule","maennlich","","","",""
"Min 1x pro Monat","2006","Realschule","weiblich","","","",""
"Min 1x pro Monat","2006","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Monat","2006","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Monat","2006","AkademikerIn","maennlich","","","",""
"Min 1x pro Monat","2006","AkademikerIn","weiblich","","","",""
"Seltener","2006","(noch) kein Abschluss","maennlich","","","",""
"Seltener","2006","(noch) kein Abschluss","weiblich","","","",""
"Seltener","2006","Hauptschule","maennlich","","","",""
"Seltener","2006","Hauptschule","weiblich","","","",""
"Seltener","2006","Realschule","maennlich","","","",""
"Seltener","2006","Realschule","weiblich","","","",""
"Seltener","2006","(Fach-)Abitur","maennlich","","","",""
"Seltener","2006","(Fach-)Abitur","weiblich","","","",""
"Seltener","2006","AkademikerIn","maennlich","","","",""
"Seltener","2006","AkademikerIn","weiblich","","","",""
"Nie","2006","(noch) kein Abschluss","maennlich","","","",""
"Nie","2006","(noch) kein Abschluss","weiblich","","","",""
"Nie","2006","Hauptschule","maennlich","","","",""
"Nie","2006","Hauptschule","weiblich","","","",""
"Nie","2006","Realschule","maennlich","","","",""
"Nie","2006","Realschule","weiblich","","","",""
"Nie","2006","(Fach-)Abitur","maennlich","","","",""
"Nie","2006","(Fach-)Abitur","weiblich","","","",""
"Nie","2006","AkademikerIn","maennlich","","","",""
"Nie","2006","AkademikerIn","weiblich","","","",""
"Taeglich","2007","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","2007","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","2007","Hauptschule","maennlich","","","",""
"Taeglich","2007","Hauptschule","weiblich","","","",""
"Taeglich","2007","Realschule","maennlich","","","",""
"Taeglich","2007","Realschule","weiblich","","","",""
"Taeglich","2007","(Fach-)Abitur","maennlich","","","",""
"Taeglich","2007","(Fach-)Abitur","weiblich","","","",""
"Taeglich","2007","AkademikerIn","maennlich","","","",""
"Taeglich","2007","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","2007","(noch) kein Abschluss","maennlich","2","","",""
"Min 1x pro Woche","2007","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Woche","2007","Hauptschule","maennlich","26","","",""
"Min 1x pro Woche","2007","Hauptschule","weiblich","18","","",""
"Min 1x pro Woche","2007","Realschule","maennlich","22","","",""
"Min 1x pro Woche","2007","Realschule","weiblich","12","","",""
"Min 1x pro Woche","2007","(Fach-)Abitur","maennlich","20","","",""
"Min 1x pro Woche","2007","(Fach-)Abitur","weiblich","11","","",""
"Min 1x pro Woche","2007","AkademikerIn","maennlich","69","0.0239434270275459","0.0178107155616298","0.0300761384934619"
"Min 1x pro Woche","2007","AkademikerIn","weiblich","18","","",""
"Min 1x pro Monat","2007","(noch) kein Abschluss","maennlich","4","0.00531605233749433","-0.00384567972754448","0.0144777844025331"
"Min 1x pro Monat","2007","(noch) kein Abschluss","weiblich","1","","",""
"Min 1x pro Monat","2007","Hauptschule","maennlich","61","0.0167289069836393","0.0124986217510341","0.0209591922162446"
"Min 1x pro Monat","2007","Hauptschule","weiblich","24","","",""
"Min 1x pro Monat","2007","Realschule","maennlich","42","0.0167251652436391","0.0114286946096549","0.0220216358776232"
"Min 1x pro Monat","2007","Realschule","weiblich","27","","",""
"Min 1x pro Monat","2007","(Fach-)Abitur","maennlich","12","","",""
"Min 1x pro Monat","2007","(Fach-)Abitur","weiblich","16","","",""
"Min 1x pro Monat","2007","AkademikerIn","maennlich","84","0.0283359528839666","0.0216794080855259","0.0349924976824073"
"Min 1x pro Monat","2007","AkademikerIn","weiblich","36","0.0148500670098105","0.00949809341274973","0.0202020406068713"
"Seltener","2007","(noch) kein Abschluss","maennlich","6","0.0196093951390045","0.00214023293568143","0.0370785573423276"
"Seltener","2007","(noch) kein Abschluss","weiblich","5","0.0112065435647133","-0.000587860752993325","0.0230009478824199"
"Seltener","2007","Hauptschule","maennlich","187","","",""
"Seltener","2007","Hauptschule","weiblich","120","","",""
"Seltener","2007","Realschule","maennlich","142","","",""
"Seltener","2007","Realschule","weiblich","113","","",""
"Seltener","2007","(Fach-)Abitur","maennlich","68","0.0736385796384645","0.0577726451106606","0.0895045141662685"
"Seltener","2007","(Fach-)Abitur","weiblich","67","0.0492088014289344","0.0374460888428104","0.0609715140150583"
"Seltener","2007","AkademikerIn","maennlich","266","","",""
"Seltener","2007","AkademikerIn","weiblich","184","","",""
"Nie","2007","(noch) kein Abschluss","maennlich","230","","",""
"Nie","2007","(noch) kein Abschluss","weiblich","300","0.988288504480564","0.976234386773996","1.00034262218713"
"Nie","2007","Hauptschule","maennlich","3257","0.925770071327949","0.917123571798671","0.934416570857227"
"Nie","2007","Hauptschule","weiblich","3566","0.960218266524428","0.953944375474772","0.966492157574084"
"Nie","2007","Realschule","maennlich","2046","","",""
"Nie","2007","Realschule","weiblich","2947","","",""
"Nie","2007","(Fach-)Abitur","maennlich","941","0.899912348293812","0.881681239542379","0.918143457045245"
"Nie","2007","(Fach-)Abitur","weiblich","1205","","",""
"Nie","2007","AkademikerIn","maennlich","1968","","",""
"Nie","2007","AkademikerIn","weiblich","1724","","",""
"Taeglich","2008","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","2008","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","2008","Hauptschule","maennlich","6","0.00126193905115196","4.62538363619018e-05","0.00247762426594202"
"Taeglich","2008","Hauptschule","weiblich","2","","",""
"Taeglich","2008","Realschule","maennlich","5","0.00109982726462864","-0.000300892222651674","0.00250054675190895"
"Taeglich","2008","Realschule","weiblich","3","","",""
"Taeglich","2008","(Fach-)Abitur","maennlich","4","0.00350302185784954","-0.000228571952913657","0.00723461566861274"
