"plh0188","year","bula_h","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Stimmt ganz u.gar nicht","2000","Berlin","","","",""
"Stimmt ganz u.gar nicht","2000","Brandenburg","","","",""
"Stimmt ganz u.gar nicht","2000","Mecklenburg-Vorpommern","","","",""
"Stimmt ganz u.gar nicht","2000","Sachsen","","","",""
"Stimmt ganz u.gar nicht","2000","Sachsen-Anhalt","","","",""
"Stimmt ganz u.gar nicht","2000","Thueringen","","","",""
"Stimmt ganz u.gar","2001","Schleswig-Holstein","","","",""
"Stimmt ganz u.gar","2001","Hamburg","","","",""
"Stimmt ganz u.gar","2001","Niedersachsen","","","",""
"Stimmt ganz u.gar","2001","Bremen","","","",""
"Stimmt ganz u.gar","2001","Nordrhein-Westfalen","","","",""
"Stimmt ganz u.gar","2001","Hessen","","","",""
"Stimmt ganz u.gar","2001","Rheinland-Pfalz,Saarland","","","",""
"Stimmt ganz u.gar","2001","Baden-Wuerttemberg","","","",""
"Stimmt ganz u.gar","2001","Bayern","","","",""
"Stimmt ganz u.gar","2001","Saarland","","","",""
"Stimmt ganz u.gar","2001","Berlin","","","",""
"Stimmt ganz u.gar","2001","Brandenburg","","","",""
"Stimmt ganz u.gar","2001","Mecklenburg-Vorpommern","","","",""
"Stimmt ganz u.gar","2001","Sachsen","","","",""
"Stimmt ganz u.gar","2001","Sachsen-Anhalt","","","",""
"Stimmt ganz u.gar","2001","Thueringen","","","",""
"Stimmt eher","2001","Schleswig-Holstein","","","",""
"Stimmt eher","2001","Hamburg","","","",""
"Stimmt eher","2001","Niedersachsen","","","",""
"Stimmt eher","2001","Bremen","","","",""
"Stimmt eher","2001","Nordrhein-Westfalen","","","",""
"Stimmt eher","2001","Hessen","","","",""
"Stimmt eher","2001","Rheinland-Pfalz,Saarland","","","",""
"Stimmt eher","2001","Baden-Wuerttemberg","","","",""
"Stimmt eher","2001","Bayern","","","",""
"Stimmt eher","2001","Saarland","","","",""
"Stimmt eher","2001","Berlin","","","",""
"Stimmt eher","2001","Brandenburg","","","",""
"Stimmt eher","2001","Mecklenburg-Vorpommern","","","",""
"Stimmt eher","2001","Sachsen","","","",""
"Stimmt eher","2001","Sachsen-Anhalt","","","",""
"Stimmt eher","2001","Thueringen","","","",""
"Stimmt eher nicht","2001","Schleswig-Holstein","","","",""
"Stimmt eher nicht","2001","Hamburg","","","",""
"Stimmt eher nicht","2001","Niedersachsen","","","",""
"Stimmt eher nicht","2001","Bremen","","","",""
"Stimmt eher nicht","2001","Nordrhein-Westfalen","","","",""
"Stimmt eher nicht","2001","Hessen","","","",""
"Stimmt eher nicht","2001","Rheinland-Pfalz,Saarland","","","",""
"Stimmt eher nicht","2001","Baden-Wuerttemberg","","","",""
"Stimmt eher nicht","2001","Bayern","","","",""
"Stimmt eher nicht","2001","Saarland","","","",""
"Stimmt eher nicht","2001","Berlin","","","",""
"Stimmt eher nicht","2001","Brandenburg","","","",""
"Stimmt eher nicht","2001","Mecklenburg-Vorpommern","","","",""
"Stimmt eher nicht","2001","Sachsen","","","",""
"Stimmt eher nicht","2001","Sachsen-Anhalt","","","",""
"Stimmt eher nicht","2001","Thueringen","","","",""
"Stimmt ganz u.gar nicht","2001","Schleswig-Holstein","","","",""
"Stimmt ganz u.gar nicht","2001","Hamburg","","","",""
"Stimmt ganz u.gar nicht","2001","Niedersachsen","","","",""
"Stimmt ganz u.gar nicht","2001","Bremen","","","",""
"Stimmt ganz u.gar nicht","2001","Nordrhein-Westfalen","","","",""
"Stimmt ganz u.gar nicht","2001","Hessen","","","",""
"Stimmt ganz u.gar nicht","2001","Rheinland-Pfalz,Saarland","","","",""
"Stimmt ganz u.gar nicht","2001","Baden-Wuerttemberg","","","",""
"Stimmt ganz u.gar nicht","2001","Bayern","","","",""
"Stimmt ganz u.gar nicht","2001","Saarland","","","",""
"Stimmt ganz u.gar nicht","2001","Berlin","","","",""
"Stimmt ganz u.gar nicht","2001","Brandenburg","","","",""
"Stimmt ganz u.gar nicht","2001","Mecklenburg-Vorpommern","","","",""
"Stimmt ganz u.gar nicht","2001","Sachsen","","","",""
"Stimmt ganz u.gar nicht","2001","Sachsen-Anhalt","","","",""
"Stimmt ganz u.gar nicht","2001","Thueringen","","","",""
"Stimmt ganz u.gar","2002","Schleswig-Holstein","","","",""
"Stimmt ganz u.gar","2002","Hamburg","","","",""
"Stimmt ganz u.gar","2002","Niedersachsen","","","",""
"Stimmt ganz u.gar","2002","Bremen","","","",""
"Stimmt ganz u.gar","2002","Nordrhein-Westfalen","","","",""
"Stimmt ganz u.gar","2002","Hessen","","","",""
"Stimmt ganz u.gar","2002","Rheinland-Pfalz,Saarland","","","",""
"Stimmt ganz u.gar","2002","Baden-Wuerttemberg","","","",""
"Stimmt ganz u.gar","2002","Bayern","","","",""
"Stimmt ganz u.gar","2002","Saarland","","","",""
"Stimmt ganz u.gar","2002","Berlin","","","",""
"Stimmt ganz u.gar","2002","Brandenburg","","","",""
"Stimmt ganz u.gar","2002","Mecklenburg-Vorpommern","","","",""
"Stimmt ganz u.gar","2002","Sachsen","","","",""
"Stimmt ganz u.gar","2002","Sachsen-Anhalt","","","",""
"Stimmt ganz u.gar","2002","Thueringen","","","",""
"Stimmt eher","2002","Schleswig-Holstein","","","",""
"Stimmt eher","2002","Hamburg","","","",""
"Stimmt eher","2002","Niedersachsen","","","",""
"Stimmt eher","2002","Bremen","","","",""
"Stimmt eher","2002","Nordrhein-Westfalen","","","",""
"Stimmt eher","2002","Hessen","","","",""
"Stimmt eher","2002","Rheinland-Pfalz,Saarland","","","",""
"Stimmt eher","2002","Baden-Wuerttemberg","","","",""
"Stimmt eher","2002","Bayern","","","",""
"Stimmt eher","2002","Saarland","","","",""
"Stimmt eher","2002","Berlin","","","",""
"Stimmt eher","2002","Brandenburg","","","",""
"Stimmt eher","2002","Mecklenburg-Vorpommern","","","",""
"Stimmt eher","2002","Sachsen","","","",""
"Stimmt eher","2002","Sachsen-Anhalt","","","",""
"Stimmt eher","2002","Thueringen","","","",""
"Stimmt eher nicht","2002","Schleswig-Holstein","","","",""
"Stimmt eher nicht","2002","Hamburg","","","",""
"Stimmt eher nicht","2002","Niedersachsen","","","",""
"Stimmt eher nicht","2002","Bremen","","","",""
"Stimmt eher nicht","2002","Nordrhein-Westfalen","","","",""
"Stimmt eher nicht","2002","Hessen","","","",""
"Stimmt eher nicht","2002","Rheinland-Pfalz,Saarland","","","",""
"Stimmt eher nicht","2002","Baden-Wuerttemberg","","","",""
"Stimmt eher nicht","2002","Bayern","","","",""
"Stimmt eher nicht","2002","Saarland","","","",""
"Stimmt eher nicht","2002","Berlin","","","",""
"Stimmt eher nicht","2002","Brandenburg","","","",""
"Stimmt eher nicht","2002","Mecklenburg-Vorpommern","","","",""
"Stimmt eher nicht","2002","Sachsen","","","",""
"Stimmt eher nicht","2002","Sachsen-Anhalt","","","",""
"Stimmt eher nicht","2002","Thueringen","","","",""
"Stimmt ganz u.gar nicht","2002","Schleswig-Holstein","","","",""
"Stimmt ganz u.gar nicht","2002","Hamburg","","","",""
"Stimmt ganz u.gar nicht","2002","Niedersachsen","","","",""
"Stimmt ganz u.gar nicht","2002","Bremen","","","",""
"Stimmt ganz u.gar nicht","2002","Nordrhein-Westfalen","","","",""
"Stimmt ganz u.gar nicht","2002","Hessen","","","",""
"Stimmt ganz u.gar nicht","2002","Rheinland-Pfalz,Saarland","","","",""
"Stimmt ganz u.gar nicht","2002","Baden-Wuerttemberg","","","",""
"Stimmt ganz u.gar nicht","2002","Bayern","","","",""
"Stimmt ganz u.gar nicht","2002","Saarland","","","",""
"Stimmt ganz u.gar nicht","2002","Berlin","","","",""
"Stimmt ganz u.gar nicht","2002","Brandenburg","","","",""
"Stimmt ganz u.gar nicht","2002","Mecklenburg-Vorpommern","","","",""
"Stimmt ganz u.gar nicht","2002","Sachsen","","","",""
"Stimmt ganz u.gar nicht","2002","Sachsen-Anhalt","","","",""
"Stimmt ganz u.gar nicht","2002","Thueringen","","","",""
"Stimmt ganz u.gar","2003","Schleswig-Holstein","","","",""
"Stimmt ganz u.gar","2003","Hamburg","","","",""
"Stimmt ganz u.gar","2003","Niedersachsen","","","",""
"Stimmt ganz u.gar","2003","Bremen","","","",""
"Stimmt ganz u.gar","2003","Nordrhein-Westfalen","","","",""
"Stimmt ganz u.gar","2003","Hessen","","","",""
"Stimmt ganz u.gar","2003","Rheinland-Pfalz,Saarland","","","",""
"Stimmt ganz u.gar","2003","Baden-Wuerttemberg","","","",""
"Stimmt ganz u.gar","2003","Bayern","","","",""
"Stimmt ganz u.gar","2003","Saarland","","","",""
"Stimmt ganz u.gar","2003","Berlin","","","",""
"Stimmt ganz u.gar","2003","Brandenburg","","","",""
"Stimmt ganz u.gar","2003","Mecklenburg-Vorpommern","","","",""
"Stimmt ganz u.gar","2003","Sachsen","","","",""
"Stimmt ganz u.gar","2003","Sachsen-Anhalt","","","",""
"Stimmt ganz u.gar","2003","Thueringen","","","",""
"Stimmt eher","2003","Schleswig-Holstein","","","",""
"Stimmt eher","2003","Hamburg","","","",""
"Stimmt eher","2003","Niedersachsen","","","",""
"Stimmt eher","2003","Bremen","","","",""
"Stimmt eher","2003","Nordrhein-Westfalen","","","",""
"Stimmt eher","2003","Hessen","","","",""
"Stimmt eher","2003","Rheinland-Pfalz,Saarland","","","",""
"Stimmt eher","2003","Baden-Wuerttemberg","","","",""
"Stimmt eher","2003","Bayern","","","",""
"Stimmt eher","2003","Saarland","","","",""
"Stimmt eher","2003","Berlin","","","",""
"Stimmt eher","2003","Brandenburg","","","",""
"Stimmt eher","2003","Mecklenburg-Vorpommern","","","",""
"Stimmt eher","2003","Sachsen","","","",""
"Stimmt eher","2003","Sachsen-Anhalt","","","",""
"Stimmt eher","2003","Thueringen","","","",""
"Stimmt eher nicht","2003","Schleswig-Holstein","","","",""
"Stimmt eher nicht","2003","Hamburg","","","",""
"Stimmt eher nicht","2003","Niedersachsen","","","",""
"Stimmt eher nicht","2003","Bremen","","","",""
"Stimmt eher nicht","2003","Nordrhein-Westfalen","","","",""
"Stimmt eher nicht","2003","Hessen","","","",""
"Stimmt eher nicht","2003","Rheinland-Pfalz,Saarland","","","",""
"Stimmt eher nicht","2003","Baden-Wuerttemberg","","","",""
"Stimmt eher nicht","2003","Bayern","","","",""
"Stimmt eher nicht","2003","Saarland","","","",""
"Stimmt eher nicht","2003","Berlin","","","",""
"Stimmt eher nicht","2003","Brandenburg","","","",""
"Stimmt eher nicht","2003","Mecklenburg-Vorpommern","","","",""
"Stimmt eher nicht","2003","Sachsen","","","",""
"Stimmt eher nicht","2003","Sachsen-Anhalt","","","",""
"Stimmt eher nicht","2003","Thueringen","","","",""
"Stimmt ganz u.gar nicht","2003","Schleswig-Holstein","","","",""
"Stimmt ganz u.gar nicht","2003","Hamburg","","","",""
"Stimmt ganz u.gar nicht","2003","Niedersachsen","","","",""
"Stimmt ganz u.gar nicht","2003","Bremen","","","",""
"Stimmt ganz u.gar nicht","2003","Nordrhein-Westfalen","","","",""
"Stimmt ganz u.gar nicht","2003","Hessen","","","",""
"Stimmt ganz u.gar nicht","2003","Rheinland-Pfalz,Saarland","","","",""
"Stimmt ganz u.gar nicht","2003","Baden-Wuerttemberg","","","",""
"Stimmt ganz u.gar nicht","2003","Bayern","","","",""
"Stimmt ganz u.gar nicht","2003","Saarland","","","",""
"Stimmt ganz u.gar nicht","2003","Berlin","","","",""
"Stimmt ganz u.gar nicht","2003","Brandenburg","","","",""
"Stimmt ganz u.gar nicht","2003","Mecklenburg-Vorpommern","","","",""
"Stimmt ganz u.gar nicht","2003","Sachsen","","","",""
"Stimmt ganz u.gar nicht","2003","Sachsen-Anhalt","","","",""
"Stimmt ganz u.gar nicht","2003","Thueringen","","","",""
"Stimmt ganz u.gar","2004","Schleswig-Holstein","","","",""
"Stimmt ganz u.gar","2004","Hamburg","","","",""
"Stimmt ganz u.gar","2004","Niedersachsen","","","",""
"Stimmt ganz u.gar","2004","Bremen","","","",""
"Stimmt ganz u.gar","2004","Nordrhein-Westfalen","","","",""
"Stimmt ganz u.gar","2004","Hessen","","","",""
"Stimmt ganz u.gar","2004","Rheinland-Pfalz,Saarland","","","",""
"Stimmt ganz u.gar","2004","Baden-Wuerttemberg","","","",""
"Stimmt ganz u.gar","2004","Bayern","","","",""
"Stimmt ganz u.gar","2004","Saarland","","","",""
"Stimmt ganz u.gar","2004","Berlin","","","",""
"Stimmt ganz u.gar","2004","Brandenburg","","","",""
"Stimmt ganz u.gar","2004","Mecklenburg-Vorpommern","","","",""
"Stimmt ganz u.gar","2004","Sachsen","","","",""
"Stimmt ganz u.gar","2004","Sachsen-Anhalt","","","",""
"Stimmt ganz u.gar","2004","Thueringen","","","",""
"Stimmt eher","2004","Schleswig-Holstein","","","",""
"Stimmt eher","2004","Hamburg","","","",""
"Stimmt eher","2004","Niedersachsen","","","",""
"Stimmt eher","2004","Bremen","","","",""
"Stimmt eher","2004","Nordrhein-Westfalen","","","",""
"Stimmt eher","2004","Hessen","","","",""
"Stimmt eher","2004","Rheinland-Pfalz,Saarland","","","",""
"Stimmt eher","2004","Baden-Wuerttemberg","","","",""
"Stimmt eher","2004","Bayern","","","",""
"Stimmt eher","2004","Saarland","","","",""
"Stimmt eher","2004","Berlin","","","",""
"Stimmt eher","2004","Brandenburg","","","",""
"Stimmt eher","2004","Mecklenburg-Vorpommern","","","",""
"Stimmt eher","2004","Sachsen","","","",""
"Stimmt eher","2004","Sachsen-Anhalt","","","",""
"Stimmt eher","2004","Thueringen","","","",""
"Stimmt eher nicht","2004","Schleswig-Holstein","","","",""
"Stimmt eher nicht","2004","Hamburg","","","",""
"Stimmt eher nicht","2004","Niedersachsen","","","",""
"Stimmt eher nicht","2004","Bremen","","","",""
"Stimmt eher nicht","2004","Nordrhein-Westfalen","","","",""
"Stimmt eher nicht","2004","Hessen","","","",""
"Stimmt eher nicht","2004","Rheinland-Pfalz,Saarland","","","",""
"Stimmt eher nicht","2004","Baden-Wuerttemberg","","","",""
"Stimmt eher nicht","2004","Bayern","","","",""
"Stimmt eher nicht","2004","Saarland","","","",""
"Stimmt eher nicht","2004","Berlin","","","",""
"Stimmt eher nicht","2004","Brandenburg","","","",""
"Stimmt eher nicht","2004","Mecklenburg-Vorpommern","","","",""
"Stimmt eher nicht","2004","Sachsen","","","",""
"Stimmt eher nicht","2004","Sachsen-Anhalt","","","",""
"Stimmt eher nicht","2004","Thueringen","","","",""
"Stimmt ganz u.gar nicht","2004","Schleswig-Holstein","","","",""
"Stimmt ganz u.gar nicht","2004","Hamburg","","","",""
"Stimmt ganz u.gar nicht","2004","Niedersachsen","","","",""
"Stimmt ganz u.gar nicht","2004","Bremen","","","",""
"Stimmt ganz u.gar nicht","2004","Nordrhein-Westfalen","","","",""
"Stimmt ganz u.gar nicht","2004","Hessen","","","",""
"Stimmt ganz u.gar nicht","2004","Rheinland-Pfalz,Saarland","","","",""
"Stimmt ganz u.gar nicht","2004","Baden-Wuerttemberg","","","",""
"Stimmt ganz u.gar nicht","2004","Bayern","","","",""
"Stimmt ganz u.gar nicht","2004","Saarland","","","",""
"Stimmt ganz u.gar nicht","2004","Berlin","","","",""
"Stimmt ganz u.gar nicht","2004","Brandenburg","","","",""
"Stimmt ganz u.gar nicht","2004","Mecklenburg-Vorpommern","","","",""
"Stimmt ganz u.gar nicht","2004","Sachsen","","","",""
"Stimmt ganz u.gar nicht","2004","Sachsen-Anhalt","","","",""
"Stimmt ganz u.gar nicht","2004","Thueringen","","","",""
"Stimmt ganz u.gar","2005","Schleswig-Holstein","","","",""
"Stimmt ganz u.gar","2005","Hamburg","","","",""
"Stimmt ganz u.gar","2005","Niedersachsen","","","",""
"Stimmt ganz u.gar","2005","Bremen","","","",""
"Stimmt ganz u.gar","2005","Nordrhein-Westfalen","","","",""
"Stimmt ganz u.gar","2005","Hessen","","","",""
"Stimmt ganz u.gar","2005","Rheinland-Pfalz,Saarland","","","",""
"Stimmt ganz u.gar","2005","Baden-Wuerttemberg","","","",""
"Stimmt ganz u.gar","2005","Bayern","","","",""
"Stimmt ganz u.gar","2005","Saarland","","","",""
"Stimmt ganz u.gar","2005","Berlin","","","",""
"Stimmt ganz u.gar","2005","Brandenburg","","","",""
"Stimmt ganz u.gar","2005","Mecklenburg-Vorpommern","","","",""
"Stimmt ganz u.gar","2005","Sachsen","","","",""
"Stimmt ganz u.gar","2005","Sachsen-Anhalt","","","",""
"Stimmt ganz u.gar","2005","Thueringen","","","",""
"Stimmt eher","2005","Schleswig-Holstein","","","",""
"Stimmt eher","2005","Hamburg","","","",""
"Stimmt eher","2005","Niedersachsen","","","",""
"Stimmt eher","2005","Bremen","","","",""
"Stimmt eher","2005","Nordrhein-Westfalen","","","",""
"Stimmt eher","2005","Hessen","","","",""
"Stimmt eher","2005","Rheinland-Pfalz,Saarland","","","",""
"Stimmt eher","2005","Baden-Wuerttemberg","","","",""
"Stimmt eher","2005","Bayern","","","",""
"Stimmt eher","2005","Saarland","","","",""
"Stimmt eher","2005","Berlin","","","",""
"Stimmt eher","2005","Brandenburg","","","",""
"Stimmt eher","2005","Mecklenburg-Vorpommern","","","",""
"Stimmt eher","2005","Sachsen","","","",""
"Stimmt eher","2005","Sachsen-Anhalt","","","",""
"Stimmt eher","2005","Thueringen","","","",""
"Stimmt eher nicht","2005","Schleswig-Holstein","","","",""
"Stimmt eher nicht","2005","Hamburg","","","",""
"Stimmt eher nicht","2005","Niedersachsen","","","",""
"Stimmt eher nicht","2005","Bremen","","","",""
"Stimmt eher nicht","2005","Nordrhein-Westfalen","","","",""
"Stimmt eher nicht","2005","Hessen","","","",""
"Stimmt eher nicht","2005","Rheinland-Pfalz,Saarland","","","",""
"Stimmt eher nicht","2005","Baden-Wuerttemberg","","","",""
"Stimmt eher nicht","2005","Bayern","","","",""
"Stimmt eher nicht","2005","Saarland","","","",""
"Stimmt eher nicht","2005","Berlin","","","",""
"Stimmt eher nicht","2005","Brandenburg","","","",""
"Stimmt eher nicht","2005","Mecklenburg-Vorpommern","","","",""
"Stimmt eher nicht","2005","Sachsen","","","",""
"Stimmt eher nicht","2005","Sachsen-Anhalt","","","",""
"Stimmt eher nicht","2005","Thueringen","","","",""
"Stimmt ganz u.gar nicht","2005","Schleswig-Holstein","","","",""
"Stimmt ganz u.gar nicht","2005","Hamburg","","","",""
"Stimmt ganz u.gar nicht","2005","Niedersachsen","","","",""
"Stimmt ganz u.gar nicht","2005","Bremen","","","",""
"Stimmt ganz u.gar nicht","2005","Nordrhein-Westfalen","","","",""
"Stimmt ganz u.gar nicht","2005","Hessen","","","",""
"Stimmt ganz u.gar nicht","2005","Rheinland-Pfalz,Saarland","","","",""
"Stimmt ganz u.gar nicht","2005","Baden-Wuerttemberg","","","",""
"Stimmt ganz u.gar nicht","2005","Bayern","","","",""
"Stimmt ganz u.gar nicht","2005","Saarland","","","",""
"Stimmt ganz u.gar nicht","2005","Berlin","","","",""
"Stimmt ganz u.gar nicht","2005","Brandenburg","","","",""
"Stimmt ganz u.gar nicht","2005","Mecklenburg-Vorpommern","","","",""
"Stimmt ganz u.gar nicht","2005","Sachsen","","","",""
"Stimmt ganz u.gar nicht","2005","Sachsen-Anhalt","","","",""
"Stimmt ganz u.gar nicht","2005","Thueringen","","","",""
"Stimmt ganz u.gar","2006","Schleswig-Holstein","","","",""
"Stimmt ganz u.gar","2006","Hamburg","","","",""
"Stimmt ganz u.gar","2006","Niedersachsen","","","",""
"Stimmt ganz u.gar","2006","Bremen","","","",""
"Stimmt ganz u.gar","2006","Nordrhein-Westfalen","","","",""
"Stimmt ganz u.gar","2006","Hessen","","","",""
"Stimmt ganz u.gar","2006","Rheinland-Pfalz,Saarland","","","",""
"Stimmt ganz u.gar","2006","Baden-Wuerttemberg","","","",""
"Stimmt ganz u.gar","2006","Bayern","","","",""
"Stimmt ganz u.gar","2006","Saarland","","","",""
"Stimmt ganz u.gar","2006","Berlin","","","",""
"Stimmt ganz u.gar","2006","Brandenburg","","","",""
"Stimmt ganz u.gar","2006","Mecklenburg-Vorpommern","","","",""
"Stimmt ganz u.gar","2006","Sachsen","","","",""
"Stimmt ganz u.gar","2006","Sachsen-Anhalt","","","",""
"Stimmt ganz u.gar","2006","Thueringen","","","",""
"Stimmt eher","2006","Schleswig-Holstein","","","",""
"Stimmt eher","2006","Hamburg","","","",""
"Stimmt eher","2006","Niedersachsen","","","",""
"Stimmt eher","2006","Bremen","","","",""
"Stimmt eher","2006","Nordrhein-Westfalen","","","",""
"Stimmt eher","2006","Hessen","","","",""
"Stimmt eher","2006","Rheinland-Pfalz,Saarland","","","",""
"Stimmt eher","2006","Baden-Wuerttemberg","","","",""
"Stimmt eher","2006","Bayern","","","",""
"Stimmt eher","2006","Saarland","","","",""
"Stimmt eher","2006","Berlin","","","",""
"Stimmt eher","2006","Brandenburg","","","",""
"Stimmt eher","2006","Mecklenburg-Vorpommern","","","",""
"Stimmt eher","2006","Sachsen","","","",""
"Stimmt eher","2006","Sachsen-Anhalt","","","",""
"Stimmt eher","2006","Thueringen","","","",""
"Stimmt eher nicht","2006","Schleswig-Holstein","","","",""
"Stimmt eher nicht","2006","Hamburg","","","",""
"Stimmt eher nicht","2006","Niedersachsen","","","",""
"Stimmt eher nicht","2006","Bremen","","","",""
"Stimmt eher nicht","2006","Nordrhein-Westfalen","","","",""
"Stimmt eher nicht","2006","Hessen","","","",""
"Stimmt eher nicht","2006","Rheinland-Pfalz,Saarland","","","",""
"Stimmt eher nicht","2006","Baden-Wuerttemberg","","","",""
"Stimmt eher nicht","2006","Bayern","","","",""
"Stimmt eher nicht","2006","Saarland","","","",""
"Stimmt eher nicht","2006","Berlin","","","",""
"Stimmt eher nicht","2006","Brandenburg","","","",""
"Stimmt eher nicht","2006","Mecklenburg-Vorpommern","","","",""
"Stimmt eher nicht","2006","Sachsen","","","",""
"Stimmt eher nicht","2006","Sachsen-Anhalt","","","",""
"Stimmt eher nicht","2006","Thueringen","","","",""
"Stimmt ganz u.gar nicht","2006","Schleswig-Holstein","","","",""
"Stimmt ganz u.gar nicht","2006","Hamburg","","","",""
"Stimmt ganz u.gar nicht","2006","Niedersachsen","","","",""
"Stimmt ganz u.gar nicht","2006","Bremen","","","",""
"Stimmt ganz u.gar nicht","2006","Nordrhein-Westfalen","","","",""
"Stimmt ganz u.gar nicht","2006","Hessen","","","",""
"Stimmt ganz u.gar nicht","2006","Rheinland-Pfalz,Saarland","","","",""
"Stimmt ganz u.gar nicht","2006","Baden-Wuerttemberg","","","",""
"Stimmt ganz u.gar nicht","2006","Bayern","","","",""
"Stimmt ganz u.gar nicht","2006","Saarland","","","",""
"Stimmt ganz u.gar nicht","2006","Berlin","","","",""
"Stimmt ganz u.gar nicht","2006","Brandenburg","","","",""
"Stimmt ganz u.gar nicht","2006","Mecklenburg-Vorpommern","","","",""
"Stimmt ganz u.gar nicht","2006","Sachsen","","","",""
"Stimmt ganz u.gar nicht","2006","Sachsen-Anhalt","","","",""
"Stimmt ganz u.gar nicht","2006","Thueringen","","","",""
"Stimmt ganz u.gar","2007","Schleswig-Holstein","","","",""
"Stimmt ganz u.gar","2007","Hamburg","","","",""
"Stimmt ganz u.gar","2007","Niedersachsen","","","",""
"Stimmt ganz u.gar","2007","Bremen","","","",""
"Stimmt ganz u.gar","2007","Nordrhein-Westfalen","","","",""
"Stimmt ganz u.gar","2007","Hessen","","","",""
"Stimmt ganz u.gar","2007","Rheinland-Pfalz,Saarland","","","",""
"Stimmt ganz u.gar","2007","Baden-Wuerttemberg","","","",""
"Stimmt ganz u.gar","2007","Bayern","","","",""
"Stimmt ganz u.gar","2007","Saarland","","","",""
"Stimmt ganz u.gar","2007","Berlin","","","",""
"Stimmt ganz u.gar","2007","Brandenburg","","","",""
"Stimmt ganz u.gar","2007","Mecklenburg-Vorpommern","","","",""
"Stimmt ganz u.gar","2007","Sachsen","","","",""
"Stimmt ganz u.gar","2007","Sachsen-Anhalt","","","",""
"Stimmt ganz u.gar","2007","Thueringen","","","",""
"Stimmt eher","2007","Schleswig-Holstein","","","",""
"Stimmt eher","2007","Hamburg","","","",""
"Stimmt eher","2007","Niedersachsen","","","",""
"Stimmt eher","2007","Bremen","","","",""
"Stimmt eher","2007","Nordrhein-Westfalen","","","",""
"Stimmt eher","2007","Hessen","","","",""
"Stimmt eher","2007","Rheinland-Pfalz,Saarland","","","",""
"Stimmt eher","2007","Baden-Wuerttemberg","","","",""
"Stimmt eher","2007","Bayern","","","",""
"Stimmt eher","2007","Saarland","","","",""
"Stimmt eher","2007","Berlin","","","",""
"Stimmt eher","2007","Brandenburg","","","",""
"Stimmt eher","2007","Mecklenburg-Vorpommern","","","",""
"Stimmt eher","2007","Sachsen","","","",""
"Stimmt eher","2007","Sachsen-Anhalt","","","",""
"Stimmt eher","2007","Thueringen","","","",""
"Stimmt eher nicht","2007","Schleswig-Holstein","","","",""
"Stimmt eher nicht","2007","Hamburg","","","",""
"Stimmt eher nicht","2007","Niedersachsen","","","",""
"Stimmt eher nicht","2007","Bremen","","","",""
"Stimmt eher nicht","2007","Nordrhein-Westfalen","","","",""
"Stimmt eher nicht","2007","Hessen","","","",""
"Stimmt eher nicht","2007","Rheinland-Pfalz,Saarland","","","",""
"Stimmt eher nicht","2007","Baden-Wuerttemberg","","","",""
"Stimmt eher nicht","2007","Bayern","","","",""
"Stimmt eher nicht","2007","Saarland","","","",""
"Stimmt eher nicht","2007","Berlin","","","",""
"Stimmt eher nicht","2007","Brandenburg","","","",""
"Stimmt eher nicht","2007","Mecklenburg-Vorpommern","","","",""
"Stimmt eher nicht","2007","Sachsen","","","",""
"Stimmt eher nicht","2007","Sachsen-Anhalt","","","",""
"Stimmt eher nicht","2007","Thueringen","","","",""
"Stimmt ganz u.gar nicht","2007","Schleswig-Holstein","","","",""
"Stimmt ganz u.gar nicht","2007","Hamburg","","","",""
"Stimmt ganz u.gar nicht","2007","Niedersachsen","","","",""
"Stimmt ganz u.gar nicht","2007","Bremen","","","",""
"Stimmt ganz u.gar nicht","2007","Nordrhein-Westfalen","","","",""
"Stimmt ganz u.gar nicht","2007","Hessen","","","",""
"Stimmt ganz u.gar nicht","2007","Rheinland-Pfalz,Saarland","","","",""
"Stimmt ganz u.gar nicht","2007","Baden-Wuerttemberg","","","",""
"Stimmt ganz u.gar nicht","2007","Bayern","","","",""
"Stimmt ganz u.gar nicht","2007","Saarland","","","",""
"Stimmt ganz u.gar nicht","2007","Berlin","","","",""
"Stimmt ganz u.gar nicht","2007","Brandenburg","","","",""
"Stimmt ganz u.gar nicht","2007","Mecklenburg-Vorpommern","","","",""
"Stimmt ganz u.gar nicht","2007","Sachsen","","","",""
"Stimmt ganz u.gar nicht","2007","Sachsen-Anhalt","","","",""
"Stimmt ganz u.gar nicht","2007","Thueringen","","","",""
"Stimmt ganz u.gar","2008","Schleswig-Holstein","93","0.123011617298233","0.0955119274204954","0.15051130717597"
"Stimmt ganz u.gar","2008","Hamburg","48","0.129909258541374","0.0904591397666789","0.169359377316069"
"Stimmt ganz u.gar","2008","Niedersachsen","241","0.126668829845494","0.111018528250496","0.142319131440491"
"Stimmt ganz u.gar","2008","Bremen","25","","",""
"Stimmt ganz u.gar","2008","Nordrhein-Westfalen","409","0.0973326430761544","0.0880513389797227","0.106613947172586"
"Stimmt ganz u.gar","2008","Hessen","159","0.11486086522589","0.0975877734394086","0.132133957012372"
"Stimmt ganz u.gar","2008","Rheinland-Pfalz,Saarland","112","0.0900613947404267","0.0730746134415268","0.107048176039327"
"Stimmt ganz u.gar","2008","Baden-Wuerttemberg","337","0.124014409910275","0.110668551796544","0.137360268024005"
