"hlf0094","year","quintil","regtyp","n","percent","lower_confidence","upper_confidence"
"Angemessen","2007","4","Staedtischer Raum","1179","0.507214167241062","0.486710816745055","0.527717517737069"
"Angemessen","2007","4","Laendlicher Raum","579","0.480697016087199","0.452451990054631","0.508942042119767"
"Angemessen","2007","5","Staedtischer Raum","1451","0.537145910341234","0.518404094045729","0.555887726636738"
"Angemessen","2007","5","Laendlicher Raum","423","0.490122053277537","0.456846615447722","0.523397491107352"
"Etwas zu hoch","2007","1","Staedtischer Raum","76","0.108418315145655","0.0856132728871821","0.131223357404128"
"Etwas zu hoch","2007","1","Laendlicher Raum","87","0.0969738864261612","0.0768054193023819","0.117142353549941"
"Etwas zu hoch","2007","2","Staedtischer Raum","123","0.103499462908609","0.086700180118436","0.120298745698782"
"Etwas zu hoch","2007","2","Laendlicher Raum","110","0.0705872594484112","0.056615456850388","0.0845590620464343"
"Etwas zu hoch","2007","3","Staedtischer Raum","186","0.11777269868462","0.102508220254114","0.133037177115127"
"Etwas zu hoch","2007","3","Laendlicher Raum","117","0.0887931853544637","0.0740194133014398","0.103566957407488"
"Etwas zu hoch","2007","4","Staedtischer Raum","179","0.0770637739849428","0.0661264513239283","0.0880010966459573"
"Etwas zu hoch","2007","4","Laendlicher Raum","108","0.0773911365254381","0.0622851086865502","0.092497164364326"
"Etwas zu hoch","2007","5","Staedtischer Raum","247","0.0907177052350963","0.0799223016618436","0.101513108808349"
"Etwas zu hoch","2007","5","Laendlicher Raum","62","0.0534772515641593","0.0385015005895662","0.0684530025387524"
"Viel zu hoch","2007","1","Staedtischer Raum","","","",""
"Viel zu hoch","2007","1","Laendlicher Raum","","","",""
"Viel zu hoch","2007","2","Staedtischer Raum","42","0.0203042098815876","0.0125259028196682","0.028082516943507"
"Viel zu hoch","2007","2","Laendlicher Raum","","","",""
"Viel zu hoch","2007","3","Staedtischer Raum","","","",""
"Viel zu hoch","2007","3","Laendlicher Raum","","","",""
"Viel zu hoch","2007","4","Staedtischer Raum","36","0.0140403827049552","0.00921514094370265","0.0188656244662077"
"Viel zu hoch","2007","4","Laendlicher Raum","","","",""
"Viel zu hoch","2007","5","Staedtischer Raum","","","",""
"Viel zu hoch","2007","5","Laendlicher Raum","","","",""
"Sehr guenstig","2008","1","Staedtischer Raum","47","0.0948850976105897","0.0720375067054606","0.117732688515719"
"Sehr guenstig","2008","1","Laendlicher Raum","88","0.138366737754352","0.113128401355409","0.163605074153296"
"Sehr guenstig","2008","2","Staedtischer Raum","99","0.0699121470953408","0.0551096845238113","0.0847146096668703"
"Sehr guenstig","2008","2","Laendlicher Raum","103","0.0904237824548649","0.0732641052827795","0.10758345962695"
"Sehr guenstig","2008","3","Staedtischer Raum","156","0.0900922825699534","0.0763971824247935","0.103787382715113"
"Sehr guenstig","2008","3","Laendlicher Raum","119","0.0861722825288122","0.0710282457781721","0.101316319279452"
"Sehr guenstig","2008","4","Staedtischer Raum","234","0.117971826588549","0.104025091283578","0.131918561893519"
"Sehr guenstig","2008","4","Laendlicher Raum","156","0.105899852928505","0.0893626128162395","0.122437093040771"
"Sehr guenstig","2008","5","Staedtischer Raum","310","0.118547416213677","0.106410443887727","0.130684388539628"
"Sehr guenstig","2008","5","Laendlicher Raum","125","0.149939886139109","0.126243983522488","0.17363578875573"
"Guenstig","2008","1","Staedtischer Raum","180","0.285758333937472","0.250536529998124","0.320980137876821"
"Guenstig","2008","1","Laendlicher Raum","233","0.344213467661542","0.30948554370933","0.378941391613754"
"Guenstig","2008","2","Staedtischer Raum","321","0.266274864684287","0.240616589998297","0.291933139370277"
"Guenstig","2008","2","Laendlicher Raum","284","0.314025063420622","0.286254511564098","0.341795615277146"
"Guenstig","2008","3","Staedtischer Raum","543","0.305849362801063","0.283809778628215","0.32788894697391"
"Guenstig","2008","3","Laendlicher Raum","368","0.273910744415718","0.249843562953265","0.297977925878172"
"Guenstig","2008","4","Staedtischer Raum","541","0.252352370247783","0.233572423673143","0.271132316822422"
"Guenstig","2008","4","Laendlicher Raum","328","0.237004313502342","0.214150354864186","0.259858272140498"
"Guenstig","2008","5","Staedtischer Raum","748","0.266342329324514","0.249745250147378","0.282939408501649"
"Guenstig","2008","5","Laendlicher Raum","213","0.245470209955413","0.216905656372892","0.274034763537934"
"Angemessen","2008","1","Staedtischer Raum","342","0.502837318295577","0.46385635531791","0.541818281273244"
"Angemessen","2008","1","Laendlicher Raum","283","0.388579402568081","0.352951228417834","0.424207576718328"
"Angemessen","2008","2","Staedtischer Raum","571","0.483088681874083","0.454080726581879","0.512096637166288"
"Angemessen","2008","2","Laendlicher Raum","567","0.489706527069101","0.459795854199744","0.519617199938457"
"Angemessen","2008","3","Staedtischer Raum","837","0.527634039643841","0.503754362939651","0.551513716348031"
"Angemessen","2008","3","Laendlicher Raum","663","0.511135360795092","0.484158713793807","0.538112007796376"
"Angemessen","2008","4","Staedtischer Raum","1060","0.522550478481583","0.500954641822557","0.544146315140609"
"Angemessen","2008","4","Laendlicher Raum","698","0.509720032145611","0.482853587637289","0.536586476653933"
"Angemessen","2008","5","Staedtischer Raum","1445","0.528954701681776","0.510213155593996","0.547696247769557"
"Angemessen","2008","5","Laendlicher Raum","451","0.526046001348276","0.492904681033521","0.55918732166303"
"Etwas zu hoch","2008","1","Staedtischer Raum","49","0.100396460419126","0.0769663502623475","0.123826570575904"
"Etwas zu hoch","2008","1","Laendlicher Raum","101","0.117538672088692","0.0939978363488914","0.141079507828493"
"Etwas zu hoch","2008","2","Staedtischer Raum","140","0.170131826269259","0.148319951178639","0.191943701359879"
"Etwas zu hoch","2008","2","Laendlicher Raum","105","0.0975408361084101","0.0797885108408271","0.115293161375993"
"Etwas zu hoch","2008","3","Staedtischer Raum","125","0.0698869073450665","0.0576917184112676","0.0820820962788654"
"Etwas zu hoch","2008","3","Laendlicher Raum","138","0.0931475360196332","0.0774627102965798","0.108832361742687"
"Etwas zu hoch","2008","4","Staedtischer Raum","176","0.0847970802040163","0.0727525094908893","0.0968416509171433"
"Etwas zu hoch","2008","4","Laendlicher Raum","131","0.131073835625731","0.112936574235206","0.149211097016255"
"Etwas zu hoch","2008","5","Staedtischer Raum","201","0.0768141972522586","0.0668158056076723","0.0868125888968449"
"Etwas zu hoch","2008","5","Laendlicher Raum","79","0.0754781001810719","0.0579449912834865","0.0930112090786573"
"Viel zu hoch","2008","1","Staedtischer Raum","","","",""
"Viel zu hoch","2008","1","Laendlicher Raum","","","",""
"Viel zu hoch","2008","2","Staedtischer Raum","","","",""
"Viel zu hoch","2008","2","Laendlicher Raum","","","",""
"Viel zu hoch","2008","3","Staedtischer Raum","","","",""
"Viel zu hoch","2008","3","Laendlicher Raum","31","0.0356340762407445","0.02562994515604","0.0456382073254489"
"Viel zu hoch","2008","4","Staedtischer Raum","44","0.0223282444780697","0.0159402283834564","0.0287162605726829"
"Viel zu hoch","2008","4","Laendlicher Raum","","","",""
"Viel zu hoch","2008","5","Staedtischer Raum","","","",""
"Viel zu hoch","2008","5","Laendlicher Raum","","","",""
"Sehr guenstig","2009","1","Staedtischer Raum","44","0.0855525270166838","0.0622404307163924","0.108864623316975"
"Sehr guenstig","2009","1","Laendlicher Raum","79","0.175371860670961","0.143931395469118","0.206812325872804"
"Sehr guenstig","2009","2","Staedtischer Raum","106","0.0948898524345522","0.0769313186187541","0.11284838625035"
"Sehr guenstig","2009","2","Laendlicher Raum","94","0.10187209623683","0.0833545740137793","0.120389618459881"
"Sehr guenstig","2009","3","Staedtischer Raum","110","0.0877543749300991","0.0732758833705142","0.102232866489684"
"Sehr guenstig","2009","3","Laendlicher Raum","151","0.128361665016516","0.109958051170626","0.146765278862406"
"Sehr guenstig","2009","4","Staedtischer Raum","208","0.120850366589129","0.10678149886885","0.134919234309407"
"Sehr guenstig","2009","4","Laendlicher Raum","150","0.120190440416594","0.10216348494211","0.138217395891078"
"Sehr guenstig","2009","5","Staedtischer Raum","289","0.0963239012504238","0.0849460744676329","0.107701728033215"
"Sehr guenstig","2009","5","Laendlicher Raum","160","0.166154713974522","0.142347182485719","0.189962245463324"
"Guenstig","2009","1","Staedtischer Raum","138","0.25689949713967","0.220483607011776","0.293315387267564"
"Guenstig","2009","1","Laendlicher Raum","168","0.261899610335468","0.225549554970638","0.298249665700297"
"Guenstig","2009","2","Staedtischer Raum","295","0.268209728762851","0.241061540426732","0.29535791709897"
"Guenstig","2009","2","Laendlicher Raum","298","0.302831399129133","0.274702319699081","0.330960478559184"
"Guenstig","2009","3","Staedtischer Raum","477","0.331424097824427","0.307336114880307","0.355512080768547"
"Guenstig","2009","3","Laendlicher Raum","372","0.322408681908205","0.296692614208272","0.348124749608139"
"Guenstig","2009","4","Staedtischer Raum","629","0.294263550922241","0.274594053189275","0.313933048655207"
"Guenstig","2009","4","Laendlicher Raum","362","0.316842802893927","0.291051378260634","0.34263422752722"
"Guenstig","2009","5","Staedtischer Raum","692","0.259776662339972","0.242865738217511","0.276687586462432"
"Guenstig","2009","5","Laendlicher Raum","255","0.295092093290623","0.265920491777539","0.324263694803708"
"Angemessen","2009","1","Staedtischer Raum","294","0.525665436831544","0.484047301092587","0.567283572570501"
"Angemessen","2009","1","Laendlicher Raum","238","0.409506327114321","0.368850962006292","0.45016169222235"
"Angemessen","2009","2","Staedtischer Raum","519","0.525722707505279","0.495123878400913","0.556321536609645"
"Angemessen","2009","2","Laendlicher Raum","477","0.418653730026962","0.388452051123695","0.44885540893023"
"Angemessen","2009","3","Staedtischer Raum","744","0.47313252763347","0.44758345559153","0.498681599675409"
"Angemessen","2009","3","Laendlicher Raum","630","0.461801410933063","0.434372018679369","0.489230803186758"
"Angemessen","2009","4","Staedtischer Raum","1078","0.505361578666788","0.483781710136379","0.526941447197197"
"Angemessen","2009","4","Laendlicher Raum","592","0.407952635520338","0.380708302376922","0.435196968663754"
"Angemessen","2009","5","Staedtischer Raum","1362","0.554014219260953","0.534844892967438","0.573183545554467"
"Angemessen","2009","5","Laendlicher Raum","454","0.482124275412556","0.450164216480679","0.514084334344433"
"Etwas zu hoch","2009","1","Staedtischer Raum","67","0.111225479857127","0.0850205219052362","0.137430437809017"
"Etwas zu hoch","2009","1","Laendlicher Raum","66","0.121381448459189","0.0943819140218486","0.14838098289653"
"Etwas zu hoch","2009","2","Staedtischer Raum","89","0.0932316621153014","0.075414433144921","0.111048891085682"
"Etwas zu hoch","2009","2","Laendlicher Raum","134","0.142859192789559","0.121436880793686","0.164281504785432"
"Etwas zu hoch","2009","3","Staedtischer Raum","105","0.0900373373675167","0.0753900857489633","0.10468458898607"
"Etwas zu hoch","2009","3","Laendlicher Raum","105","0.0740538783933422","0.0596465305146767","0.0884612262720077"
"Etwas zu hoch","2009","4","Staedtischer Raum","132","0.076268086533713","0.0648116867634945","0.0877244863039314"
"Etwas zu hoch","2009","4","Laendlicher Raum","127","0.127947360560822","0.10942995661359","0.146464764508055"
"Etwas zu hoch","2009","5","Staedtischer Raum","229","0.0865609634629616","0.0757170332852085","0.0974048936407147"
"Etwas zu hoch","2009","5","Laendlicher Raum","67","0.0548595153636902","0.0402952205511697","0.0694238101762107"
"Viel zu hoch","2009","1","Staedtischer Raum","","","",""
"Viel zu hoch","2009","1","Laendlicher Raum","","","",""
"Viel zu hoch","2009","2","Staedtischer Raum","","","",""
"Viel zu hoch","2009","2","Laendlicher Raum","","","",""
"Viel zu hoch","2009","3","Staedtischer Raum","31","0.0176516622444878","0.010913234189707","0.0243900902992686"
"Viel zu hoch","2009","3","Laendlicher Raum","","","",""
"Viel zu hoch","2009","4","Staedtischer Raum","","","",""
"Viel zu hoch","2009","4","Laendlicher Raum","","","",""
"Viel zu hoch","2009","5","Staedtischer Raum","","","",""
"Viel zu hoch","2009","5","Laendlicher Raum","","","",""
"Sehr guenstig","2010","1","Staedtischer Raum","107","0.110511578942524","0.0901298889847716","0.130893268900276"
"Sehr guenstig","2010","1","Laendlicher Raum","113","0.0945850074027087","0.0766698284674583","0.112500186337959"
"Sehr guenstig","2010","2","Staedtischer Raum","144","0.0778139249286871","0.0650762740157359","0.0905515758416382"
"Sehr guenstig","2010","2","Laendlicher Raum","135","0.09736724903556","0.0834815735440985","0.111252924527022"
"Sehr guenstig","2010","3","Staedtischer Raum","159","0.064197870576481","0.0538613698036764","0.0745343713492855"
"Sehr guenstig","2010","3","Laendlicher Raum","169","0.131035698780245","0.115065445241738","0.147005952318752"
"Sehr guenstig","2010","4","Staedtischer Raum","226","0.0974131283302384","0.0863145432095493","0.108511713450927"
"Sehr guenstig","2010","4","Laendlicher Raum","154","0.0836107170375877","0.0702099521107958","0.0970114819643795"
"Sehr guenstig","2010","5","Staedtischer Raum","355","0.112881176300084","0.102134790319235","0.123627562280934"
"Sehr guenstig","2010","5","Laendlicher Raum","133","0.0958250311150935","0.0790516180114494","0.112598444218738"
"Guenstig","2010","1","Staedtischer Raum","248","0.260641442820076","0.232103974867897","0.289178910772254"
"Guenstig","2010","1","Laendlicher Raum","274","0.248721218531079","0.222257971051681","0.275184466010476"
"Guenstig","2010","2","Staedtischer Raum","493","0.303963152548908","0.282091681844302","0.325834623253514"
"Guenstig","2010","2","Laendlicher Raum","520","0.275866521862568","0.254931962181613","0.296801081543523"
"Guenstig","2010","3","Staedtischer Raum","611","0.282376981605968","0.263393142624909","0.301360820587028"
"Guenstig","2010","3","Laendlicher Raum","442","0.279355790879719","0.258120641587201","0.300590940172237"
"Guenstig","2010","4","Staedtischer Raum","745","0.280738925100534","0.2639195846678","0.297558265533267"
"Guenstig","2010","4","Laendlicher Raum","509","0.341474325787494","0.318516857230593","0.364431794344394"
"Guenstig","2010","5","Staedtischer Raum","761","0.231538299863146","0.217213673319139","0.245862926407153"
"Guenstig","2010","5","Laendlicher Raum","320","0.2385571353178","0.214270319188705","0.262843951446895"
"Angemessen","2010","1","Staedtischer Raum","415","0.47327141103722","0.440813936110072","0.505728885964369"
"Angemessen","2010","1","Laendlicher Raum","476","0.48740530668699","0.456805524306518","0.518005089067462"
"Angemessen","2010","2","Staedtischer Raum","886","0.549508625131023","0.525850414254673","0.573166836007373"
"Angemessen","2010","2","Laendlicher Raum","829","0.480228335644292","0.45682729295394","0.503629378334645"
"Angemessen","2010","3","Staedtischer Raum","1115","0.518636424461742","0.497565221277491","0.539707627645993"
"Angemessen","2010","3","Laendlicher Raum","920","0.470354172794669","0.446731920317033","0.493976425272305"
"Angemessen","2010","4","Staedtischer Raum","1539","0.537749339164269","0.51908798828208","0.556410690046458"
"Angemessen","2010","4","Laendlicher Raum","786","0.45472016905812","0.430613320470314","0.478827017645926"
"Angemessen","2010","5","Staedtischer Raum","1822","0.550034335237446","0.533139834473436","0.566928836001456"
"Angemessen","2010","5","Laendlicher Raum","617","0.569526604259251","0.541311225481378","0.597741983037125"
"Etwas zu hoch","2010","1","Staedtischer Raum","131","0.141990445019983","0.119300064886364","0.164680825153602"
"Etwas zu hoch","2010","1","Laendlicher Raum","132","0.145344407322206","0.123767912648083","0.16692090199633"
"Etwas zu hoch","2010","2","Staedtischer Raum","143","0.0603886183481162","0.049061926569636","0.0717153101265964"
"Etwas zu hoch","2010","2","Laendlicher Raum","221","0.122063325880263","0.106730252534473","0.137396399226053"
"Etwas zu hoch","2010","3","Staedtischer Raum","231","0.124618221207104","0.110689516201497","0.138546926212711"
"Etwas zu hoch","2010","3","Laendlicher Raum","146","0.0987030432577399","0.08458692614482","0.11281916037066"
"Etwas zu hoch","2010","4","Staedtischer Raum","198","0.0784536252061643","0.0683894202742149","0.0885178301381137"
"Etwas zu hoch","2010","4","Laendlicher Raum","156","0.091365132583368","0.0774161170561788","0.105314148110557"
"Etwas zu hoch","2010","5","Staedtischer Raum","339","0.0904921366367593","0.0807496588316505","0.100234614441868"
"Etwas zu hoch","2010","5","Laendlicher Raum","102","0.0890526924695887","0.0728224176224262","0.105282967316751"
"Viel zu hoch","2010","1","Staedtischer Raum","","","",""
"Viel zu hoch","2010","1","Laendlicher Raum","30","0.0239440600570165","0.0145852117239204","0.0333029083901125"
"Viel zu hoch","2010","2","Staedtischer Raum","33","0.00832567904326555","0.00400506206716951","0.0126462960193616"
"Viel zu hoch","2010","2","Laendlicher Raum","46","0.0244745675773164","0.0172371800153122","0.0317119551393206"
"Viel zu hoch","2010","3","Staedtischer Raum","44","0.0101705021487046","0.00593921392368356","0.0144017903737256"
"Viel zu hoch","2010","3","Laendlicher Raum","38","0.0205512942876279","0.0138365965711945","0.0272659920040613"
"Viel zu hoch","2010","4","Staedtischer Raum","34","0.00564498219879471","0.0028407343913317","0.00844923000625773"
"Viel zu hoch","2010","4","Laendlicher Raum","34","0.0288296555334312","0.0207288902827647","0.0369304207840976"
"Viel zu hoch","2010","5","Staedtischer Raum","54","0.0150540519625644","0.0109188790054158","0.019189224919713"
"Viel zu hoch","2010","5","Laendlicher Raum","","","",""
"Sehr guenstig","2011","1","Staedtischer Raum","93","0.0888471161839332","0.0710967707274033","0.106597461640463"
"Sehr guenstig","2011","1","Laendlicher Raum","74","0.0738027879649808","0.0582099799410635","0.0893955959888981"
"Sehr guenstig","2011","2","Staedtischer Raum","213","0.111750857094097","0.0977671082481173","0.125734605940078"
"Sehr guenstig","2011","2","Laendlicher Raum","133","0.0664040239666585","0.0550642529686841","0.0777437949646329"
"Sehr guenstig","2011","3","Staedtischer Raum","211","0.103826091931278","0.0918569720361553","0.1157952118264"
"Sehr guenstig","2011","3","Laendlicher Raum","161","0.0905940476177319","0.0785836189687957","0.102604476266668"
"Sehr guenstig","2011","4","Staedtischer Raum","289","0.0943697960533508","0.084648478242426","0.104091113864276"
"Sehr guenstig","2011","4","Laendlicher Raum","160","0.071784307412039","0.0610490361635861","0.0825195786604918"
"Sehr guenstig","2011","5","Staedtischer Raum","443","0.109731483657333","0.100140919771001","0.119322047543664"
"Sehr guenstig","2011","5","Laendlicher Raum","170","0.084456115048376","0.0706218094245478","0.0982904206722043"
"Guenstig","2011","1","Staedtischer Raum","292","0.243601965744419","0.216822302915286","0.270381628573551"
"Guenstig","2011","1","Laendlicher Raum","294","0.24076828990058","0.215269297083013","0.266267282718147"
"Guenstig","2011","2","Staedtischer Raum","539","0.290900802445211","0.270742370727648","0.311059234162774"
"Guenstig","2011","2","Laendlicher Raum","568","0.296929691115418","0.276120567409865","0.317738814820972"
"Guenstig","2011","3","Staedtischer Raum","770","0.274782948989316","0.257266675825262","0.292299222153369"
"Guenstig","2011","3","Laendlicher Raum","685","0.28066950622844","0.261868043836608","0.299470968620272"
"Guenstig","2011","4","Staedtischer Raum","1019","0.296259298432208","0.281075671871371","0.311442924993044"
"Guenstig","2011","4","Laendlicher Raum","677","0.336319096729614","0.316670604183494","0.355967589275733"
"Guenstig","2011","5","Staedtischer Raum","1066","0.272139667022009","0.258483212590637","0.285796121453382"
"Guenstig","2011","5","Laendlicher Raum","410","0.269247931433189","0.247179907465627","0.291315955400751"
"Angemessen","2011","1","Staedtischer Raum","484","0.528704913301191","0.497563189830702","0.559846636771681"
"Angemessen","2011","1","Laendlicher Raum","571","0.539791880883439","0.510066561784843","0.569517199982035"
"Angemessen","2011","2","Staedtischer Raum","987","0.525986066645657","0.503823836572572","0.548148296718743"
"Angemessen","2011","2","Laendlicher Raum","917","0.506952899048258","0.484183288101744","0.529722509994772"
"Angemessen","2011","3","Staedtischer Raum","1229","0.484003822221768","0.464394596125332","0.503613048318204"
"Angemessen","2011","3","Laendlicher Raum","1083","0.51831697841111","0.497409186634498","0.539224770187723"
"Angemessen","2011","4","Staedtischer Raum","1835","0.515828646449931","0.499210389961423","0.532446902938439"
"Angemessen","2011","4","Laendlicher Raum","1163","0.495419327715396","0.474625923790156","0.516212731640637"
"Angemessen","2011","5","Staedtischer Raum","2215","0.528693033461016","0.513376103270423","0.544009963651609"
"Angemessen","2011","5","Laendlicher Raum","810","0.545078498961138","0.520304278959232","0.569852718963044"
"Etwas zu hoch","2011","1","Staedtischer Raum","89","0.107345299243481","0.0880334982077586","0.126657100279203"
"Etwas zu hoch","2011","1","Laendlicher Raum","119","0.130645380341921","0.11054604365493","0.150744717028912"
"Etwas zu hoch","2011","2","Staedtischer Raum","176","0.0653162273013897","0.0543495848916538","0.0762828697111256"
"Etwas zu hoch","2011","2","Laendlicher Raum","197","0.10710020286016","0.0930162647254877","0.121184140994831"
"Etwas zu hoch","2011","3","Staedtischer Raum","255","0.128084629540171","0.114971737334524","0.141197521745817"
"Etwas zu hoch","2011","3","Laendlicher Raum","226","0.0924991196614606","0.0803757846448669","0.104622454678054"
"Etwas zu hoch","2011","4","Staedtischer Raum","296","0.0827970893822604","0.0736333351921236","0.0919608435723972"
"Etwas zu hoch","2011","4","Laendlicher Raum","187","0.0849245447911588","0.0733309296682517","0.0965181599140659"
"Etwas zu hoch","2011","5","Staedtischer Raum","310","0.0754523187342908","0.0673479543058978","0.0835566831626838"
"Etwas zu hoch","2011","5","Laendlicher Raum","146","0.0874207920749987","0.0733685738388146","0.101473010311183"
"Viel zu hoch","2011","1","Staedtischer Raum","","","",""
"Viel zu hoch","2011","1","Laendlicher Raum","","","",""
"Viel zu hoch","2011","2","Staedtischer Raum","35","0.00604604651364462","0.00260532391376219","0.00948676911352705"
"Viel zu hoch","2011","2","Laendlicher Raum","37","0.0226131830095056","0.0158423564816787","0.0293840095373325"
"Viel zu hoch","2011","3","Staedtischer Raum","30","0.00930250731746775","0.00553561367524268","0.0130694009596928"
"Viel zu hoch","2011","3","Laendlicher Raum","39","0.0179203480812574","0.0123692825236693","0.0234714136388454"
"Viel zu hoch","2011","4","Staedtischer Raum","35","0.0107451696822501","0.00731675052847436","0.0141735888360259"
"Viel zu hoch","2011","4","Laendlicher Raum","34","0.0115527233517921","0.0071085319670314","0.0159969147365529"
"Viel zu hoch","2011","5","Staedtischer Raum","46","0.0139834971253507","0.0103804661142746","0.0175865281364268"
"Viel zu hoch","2011","5","Laendlicher Raum","","","",""
"Sehr guenstig","2012","1","Staedtischer Raum","101","0.0802735540359563","0.061515138460394","0.0990319696115186"
"Sehr guenstig","2012","1","Laendlicher Raum","68","0.0627939629994798","0.046820182396905","0.0787677436020547"
"Sehr guenstig","2012","2","Staedtischer Raum","208","0.131785623614171","0.11562996930138","0.147941277926963"
"Sehr guenstig","2012","2","Laendlicher Raum","105","0.0616672638978608","0.0503188943626113","0.0730156334331103"
"Sehr guenstig","2012","3","Staedtischer Raum","188","0.0793328434394496","0.0686335703916177","0.0900321164872815"
"Sehr guenstig","2012","3","Laendlicher Raum","160","0.0793049973424726","0.0680697087028296","0.0905402859821155"
"Sehr guenstig","2012","4","Staedtischer Raum","285","0.0890854361707223","0.0796113380660375","0.098559534275407"
"Sehr guenstig","2012","4","Laendlicher Raum","151","0.0700632117493891","0.0593383826409981","0.0807880408577801"
"Sehr guenstig","2012","5","Staedtischer Raum","454","0.111049123368254","0.101624121126807","0.120474125609701"
"Sehr guenstig","2012","5","Laendlicher Raum","188","0.112205554834525","0.0970590140589406","0.127352095610109"
"Guenstig","2012","1","Staedtischer Raum","216","0.312205638506065","0.280214459432064","0.344196817580066"
"Guenstig","2012","1","Laendlicher Raum","262","0.309080339951944","0.278651829296629","0.33950885060726"
"Guenstig","2012","2","Staedtischer Raum","504","0.211614109810266","0.192105838814791","0.23112238080574"
"Guenstig","2012","2","Laendlicher Raum","563","0.290180737706413","0.268769790735811","0.311591684677015"
"Guenstig","2012","3","Staedtischer Raum","723","0.284491016609571","0.266629502976729","0.302352530242413"
"Guenstig","2012","3","Laendlicher Raum","663","0.29607860611087","0.277096619627639","0.315060592594101"
"Guenstig","2012","4","Staedtischer Raum","1045","0.301088896987949","0.285832427682677","0.316345366293222"
"Guenstig","2012","4","Laendlicher Raum","759","0.340088522848287","0.320183738613982","0.359993307082592"
"Guenstig","2012","5","Staedtischer Raum","1133","0.270161837133407","0.256841650853377","0.283482023413437"
"Guenstig","2012","5","Laendlicher Raum","421","0.249101744840212","0.228346445550871","0.269857044129553"
"Angemessen","2012","1","Staedtischer Raum","373","0.477942943090209","0.443458153358654","0.512427732821764"
"Angemessen","2012","1","Laendlicher Raum","453","0.518038785486903","0.485137079784273","0.550940491189533"
"Angemessen","2012","2","Staedtischer Raum","790","0.517192264050054","0.49332568530937","0.541058842790737"
"Angemessen","2012","2","Laendlicher Raum","888","0.512386528127436","0.488805409961487","0.535967646293385"
"Angemessen","2012","3","Staedtischer Raum","1286","0.524278917034312","0.504507680508249","0.544050153560376"
"Angemessen","2012","3","Laendlicher Raum","1157","0.513286745887445","0.492504490604413","0.534069001170477"
"Angemessen","2012","4","Staedtischer Raum","1794","0.504354756779764","0.487726403942383","0.520983109617144"
"Angemessen","2012","4","Laendlicher Raum","1039","0.479113758139514","0.45812390452008","0.500103611758947"
"Angemessen","2012","5","Staedtischer Raum","2300","0.530856588763591","0.515886429169397","0.545826748357785"
"Angemessen","2012","5","Laendlicher Raum","904","0.543417557753946","0.519513231673015","0.567321883834878"
"Etwas zu hoch","2012","1","Staedtischer Raum","109","0.117727619217708","0.095478076333483","0.139977162101933"
"Etwas zu hoch","2012","1","Laendlicher Raum","79","0.0741785821591827","0.0569228216017508","0.0914343427166146"
"Etwas zu hoch","2012","2","Staedtischer Raum","160","0.13075086999569","0.114649179537891","0.146852560453489"
"Etwas zu hoch","2012","2","Laendlicher Raum","145","0.108209290353592","0.093554100747212","0.122864479959972"
"Etwas zu hoch","2012","3","Staedtischer Raum","214","0.0963463183008551","0.0846649152658746","0.108027721335836"
"Etwas zu hoch","2012","3","Laendlicher Raum","190","0.0799157428352835","0.0686410158588101","0.0911904698117569"
"Etwas zu hoch","2012","4","Staedtischer Raum","287","0.0931464009572256","0.0834803889708567","0.102812412943594"
"Etwas zu hoch","2012","4","Laendlicher Raum","186","0.0981829732549345","0.0856804995250526","0.110685446984816"
"Etwas zu hoch","2012","5","Staedtischer Raum","335","0.0761385041506204","0.0681825803058898","0.084094427995351"
"Etwas zu hoch","2012","5","Laendlicher Raum","145","0.0888032014873223","0.0751520127234503","0.102454390251194"
"Viel zu hoch","2012","1","Staedtischer Raum","","","",""
"Viel zu hoch","2012","1","Laendlicher Raum","","","",""
"Viel zu hoch","2012","2","Staedtischer Raum","","","",""
"Viel zu hoch","2012","2","Laendlicher Raum","","","",""
"Viel zu hoch","2012","3","Staedtischer Raum","40","0.0155509046158118","0.0106525424017948","0.0204492668298288"
"Viel zu hoch","2012","3","Laendlicher Raum","52","0.0314139078239287","0.0241611001597826","0.0386667154880749"
"Viel zu hoch","2012","4","Staedtischer Raum","62","0.0123245091043391","0.00865517165942966","0.0159938465492485"
"Viel zu hoch","2012","4","Laendlicher Raum","41","0.0125515340078759","0.00787392121267839","0.0172291468030733"
"Viel zu hoch","2012","5","Staedtischer Raum","47","0.0117939465841271","0.00855548800391048","0.0150324051643437"
"Viel zu hoch","2012","5","Laendlicher Raum","","","",""
"Sehr guenstig","2013","1","Staedtischer Raum","72","0.0957172967246239","0.0759391336937412","0.115495459755507"
"Sehr guenstig","2013","1","Laendlicher Raum","75","0.110039629964664","0.0886984729061306","0.131380787023198"
"Sehr guenstig","2013","2","Staedtischer Raum","169","0.0997167314347605","0.0855197278161917","0.113913735053329"
"Sehr guenstig","2013","2","Laendlicher Raum","108","0.0582412199890126","0.0465214123926538","0.0699610275853714"
"Sehr guenstig","2013","3","Staedtischer Raum","237","0.0864282263709206","0.075308388538264","0.0975480642035772"
"Sehr guenstig","2013","3","Laendlicher Raum","159","0.0841315419988615","0.0721793051363477","0.0960837788613753"
"Sehr guenstig","2013","4","Staedtischer Raum","323","0.0932656571818423","0.0838263380614675","0.102704976302217"
"Sehr guenstig","2013","4","Laendlicher Raum","159","0.0756988200053913","0.0651860390790127","0.0862116009317699"
