"pli0092_h","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"Taeglich","1998","AkademikerIn","weiblich","56","0.0705261301669145","0.05362921521415","0.0874230451196789"
"Min 1x pro Woche","1998","(noch) kein Abschluss","maennlich","107","0.330996348833077","0.282917946518937","0.379074751147218"
"Min 1x pro Woche","1998","(noch) kein Abschluss","weiblich","92","0.252386732292956","0.212297145449354","0.292476319136558"
"Min 1x pro Woche","1998","Hauptschule","maennlich","497","0.178734969126516","0.165025081533113","0.192444856719919"
"Min 1x pro Woche","1998","Hauptschule","weiblich","483","0.169722808948284","0.156588619372805","0.182856998523762"
"Min 1x pro Woche","1998","Realschule","maennlich","431","0.296400296451805","0.273359068958748","0.319441523944862"
"Min 1x pro Woche","1998","Realschule","weiblich","515","0.303454767097764","0.282521740478826","0.324387793716703"
"Min 1x pro Woche","1998","(Fach-)Abitur","maennlich","184","0.341310143044939","0.301933781970757","0.380686504119122"
"Min 1x pro Woche","1998","(Fach-)Abitur","weiblich","175","0.327299443802744","0.289177931087751","0.365420956517737"
"Min 1x pro Woche","1998","AkademikerIn","maennlich","351","0.349235542856491","0.320697654850281","0.377773430862701"
"Min 1x pro Woche","1998","AkademikerIn","weiblich","252","0.302910063848613","0.272584069049003","0.333236058648223"
"Min 1x pro Monat","1998","(noch) kein Abschluss","maennlich","18","","",""
"Min 1x pro Monat","1998","(noch) kein Abschluss","weiblich","22","","",""
"Min 1x pro Monat","1998","Hauptschule","maennlich","224","0.0714741018024055","0.0622556322076493","0.0806925713971618"
"Min 1x pro Monat","1998","Hauptschule","weiblich","143","0.0449665626716982","0.0377159324769958","0.0522171928664007"
"Min 1x pro Monat","1998","Realschule","maennlich","141","0.0888780391184845","0.0745202040357079","0.103235874201261"
"Min 1x pro Monat","1998","Realschule","weiblich","172","0.086350528874003","0.0735616437639327","0.0991394139840733"
"Min 1x pro Monat","1998","(Fach-)Abitur","maennlich","70","0.13239172117985","0.104245976006777","0.160537466352923"
"Min 1x pro Monat","1998","(Fach-)Abitur","weiblich","61","0.11266199520112","0.086974612315794","0.138349378086446"
"Min 1x pro Monat","1998","AkademikerIn","maennlich","106","0.100555659649452","0.0825528162092374","0.118558503089666"
"Min 1x pro Monat","1998","AkademikerIn","weiblich","89","0.111913487324058","0.091107772083302","0.132719202564815"
"Seltener","1998","(noch) kein Abschluss","maennlich","52","0.136884268257246","0.101765807925913","0.172002728588578"
"Seltener","1998","(noch) kein Abschluss","weiblich","55","0.134261651852454","0.102796550085844","0.165726753619063"
"Seltener","1998","Hauptschule","maennlich","649","0.21132898087649","0.196720167734115","0.225937794018864"
"Seltener","1998","Hauptschule","weiblich","533","0.154940966355232","0.142280541615743","0.16760139109472"
"Seltener","1998","Realschule","maennlich","444","0.291110562262382","0.26819018796981","0.314030936554953"
"Seltener","1998","Realschule","weiblich","507","0.247731918743063","0.228076256439165","0.267387581046962"
"Seltener","1998","(Fach-)Abitur","maennlich","132","0.231832311947136","0.196786551007264","0.266878072887008"
"Seltener","1998","(Fach-)Abitur","weiblich","155","0.238202536357193","0.203594293425191","0.272810779289196"
"Seltener","1998","AkademikerIn","maennlich","287","0.236606817677172","0.211165566595838","0.262048068758506"
"Seltener","1998","AkademikerIn","weiblich","224","0.215066111713815","0.1879506920818","0.242181531345831"
"Nie","1998","(noch) kein Abschluss","maennlich","157","0.357947105628602","0.308967079409909","0.406927131847296"
"Nie","1998","(noch) kein Abschluss","weiblich","266","0.511089269288551","0.46495507013056","0.557223468446543"
"Nie","1998","Hauptschule","maennlich","1512","0.501729787928837","0.483837953563314","0.519621622294361"
"Nie","1998","Hauptschule","weiblich","1898","0.602033456261898","0.584907484785921","0.619159427737874"
"Nie","1998","Realschule","maennlich","397","0.260293629438484","0.238154276680359","0.28243298219661"
"Nie","1998","Realschule","weiblich","579","0.31624807820953","0.295075506674144","0.337420649744917"
"Nie","1998","(Fach-)Abitur","maennlich","123","0.20149865764182","0.168187141675384","0.234810173608257"
"Nie","1998","(Fach-)Abitur","weiblich","151","0.253273647790019","0.217942126267075","0.288605169312963"
"Nie","1998","AkademikerIn","maennlich","254","0.230407739145889","0.205200250778954","0.255615227512824"
"Nie","1998","AkademikerIn","weiblich","261","0.299584206946598","0.269353296899214","0.329815116993983"
"Taeglich","1999","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","1999","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","1999","Hauptschule","maennlich","","","",""
"Taeglich","1999","Hauptschule","weiblich","","","",""
"Taeglich","1999","Realschule","maennlich","","","",""
"Taeglich","1999","Realschule","weiblich","","","",""
"Taeglich","1999","(Fach-)Abitur","maennlich","","","",""
"Taeglich","1999","(Fach-)Abitur","weiblich","","","",""
"Taeglich","1999","AkademikerIn","maennlich","","","",""
"Taeglich","1999","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1999","(noch) kein Abschluss","maennlich","122","0.407216907442609","0.356180053333869","0.458253761551349"
"Min 1x pro Woche","1999","(noch) kein Abschluss","weiblich","82","0.237668569610639","0.197436566857087","0.277900572364191"
"Min 1x pro Woche","1999","Hauptschule","maennlich","513","0.176840226272326","0.162999348162037","0.190681104382615"
"Min 1x pro Woche","1999","Hauptschule","weiblich","429","0.159001475812884","0.145985351520933","0.172017600104834"
"Min 1x pro Woche","1999","Realschule","maennlich","448","0.319686883215707","0.296086487093687","0.343287279337727"
"Min 1x pro Woche","1999","Realschule","weiblich","525","0.305968881491857","0.285038056141998","0.326899706841715"
"Min 1x pro Woche","1999","(Fach-)Abitur","maennlich","211","0.414179653050094","0.372401035190533","0.455958270909656"
"Min 1x pro Woche","1999","(Fach-)Abitur","weiblich","186","0.340381784239931","0.30211518050795","0.378648387971913"
"Min 1x pro Woche","1999","AkademikerIn","maennlich","389","0.391565151372317","0.362291862279163","0.42083844046547"
"Min 1x pro Woche","1999","AkademikerIn","weiblich","270","0.351263405089282","0.319561185817443","0.382965624361121"
"Min 1x pro Monat","1999","(noch) kein Abschluss","maennlich","26","","",""
"Min 1x pro Monat","1999","(noch) kein Abschluss","weiblich","16","","",""
"Min 1x pro Monat","1999","Hauptschule","maennlich","198","0.0605348781570539","0.0518837208207017","0.0691860354934062"
"Min 1x pro Monat","1999","Hauptschule","weiblich","119","0.0382194652003449","0.0313950759997348","0.0450438544009549"
"Min 1x pro Monat","1999","Realschule","maennlich","123","0.0899353715731885","0.0754575291448727","0.104413214001504"
"Min 1x pro Monat","1999","Realschule","weiblich","129","0.0684194716492747","0.0569522472288643","0.0798866960696852"
"Min 1x pro Monat","1999","(Fach-)Abitur","maennlich","51","0.0798997709099868","0.0569029502195374","0.102896591600436"
"Min 1x pro Monat","1999","(Fach-)Abitur","weiblich","63","0.0975253830579201","0.0735664886276964","0.121484277488144"
"Min 1x pro Monat","1999","AkademikerIn","maennlich","86","0.072899850922627","0.0573083074402299","0.0884913944050241"
"Min 1x pro Monat","1999","AkademikerIn","weiblich","72","0.0827169647285353","0.0644238360576878","0.101010093399383"
"Seltener","1999","(noch) kein Abschluss","maennlich","57","0.166632447792429","0.127922625953441","0.205342269631418"
"Seltener","1999","(noch) kein Abschluss","weiblich","69","0.165264071651315","0.130158371365749","0.200369771936882"
"Seltener","1999","Hauptschule","maennlich","555","0.183122565640891","0.169091830538646","0.197153300743135"
"Seltener","1999","Hauptschule","weiblich","426","0.127099553181058","0.115243562143444","0.138955544218673"
"Seltener","1999","Realschule","maennlich","396","0.253241712092995","0.231234749377995","0.275248674807995"
"Seltener","1999","Realschule","weiblich","451","0.22275039649402","0.203851008098811","0.241649784889229"
"Seltener","1999","(Fach-)Abitur","maennlich","131","0.235304209602943","0.199326239164209","0.271282180041676"
"Seltener","1999","(Fach-)Abitur","weiblich","162","0.253441384841809","0.218312758641581","0.288570011042037"
"Seltener","1999","AkademikerIn","maennlich","238","0.205208053389001","0.180987369927317","0.229428736850685"
"Seltener","1999","AkademikerIn","weiblich","199","0.201747214454058","0.175096245190698","0.228398183717418"
"Nie","1999","(noch) kein Abschluss","maennlich","151","0.353873027573843","0.304201701058617","0.403544354089069"
"Nie","1999","(noch) kein Abschluss","weiblich","263","0.5576728397275","0.510729345436937","0.604616334018063"
"Nie","1999","Hauptschule","maennlich","1653","0.579502329929729","0.561594604224765","0.597410055634693"
"Nie","1999","Hauptschule","weiblich","2058","0.675679505805713","0.659016971279503","0.692342040331924"
"Nie","1999","Realschule","maennlich","533","0.337136033118109","0.313212944255773","0.361059121980446"
"Nie","1999","Realschule","weiblich","757","0.402861250364849","0.38058338227696","0.425139118452737"
"Nie","1999","(Fach-)Abitur","maennlich","141","0.270616366436976","0.232934491939564","0.308298240934388"
"Nie","1999","(Fach-)Abitur","weiblich","178","0.308651447860339","0.271345924961157","0.345956970759522"
"Nie","1999","AkademikerIn","maennlich","355","0.330326944316056","0.302119361144085","0.358534527488027"
"Nie","1999","AkademikerIn","weiblich","330","0.364272415728125","0.332313820266054","0.396231011190196"
"Taeglich","2000","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","2000","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","2000","Hauptschule","maennlich","","","",""
"Taeglich","2000","Hauptschule","weiblich","","","",""
"Taeglich","2000","Realschule","maennlich","","","",""
"Taeglich","2000","Realschule","weiblich","","","",""
"Taeglich","2000","(Fach-)Abitur","maennlich","","","",""
"Taeglich","2000","(Fach-)Abitur","weiblich","","","",""
"Taeglich","2000","AkademikerIn","maennlich","","","",""
"Taeglich","2000","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","2000","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Woche","2000","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Woche","2000","Hauptschule","maennlich","","","",""
"Min 1x pro Woche","2000","Hauptschule","weiblich","","","",""
"Min 1x pro Woche","2000","Realschule","maennlich","","","",""
"Min 1x pro Woche","2000","Realschule","weiblich","","","",""
"Min 1x pro Woche","2000","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Woche","2000","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Woche","2000","AkademikerIn","maennlich","","","",""
"Min 1x pro Woche","2000","AkademikerIn","weiblich","","","",""
"Min 1x pro Monat","2000","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Monat","2000","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Monat","2000","Hauptschule","maennlich","","","",""
"Min 1x pro Monat","2000","Hauptschule","weiblich","","","",""
"Min 1x pro Monat","2000","Realschule","maennlich","","","",""
"Min 1x pro Monat","2000","Realschule","weiblich","","","",""
"Min 1x pro Monat","2000","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Monat","2000","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Monat","2000","AkademikerIn","maennlich","","","",""
"Min 1x pro Monat","2000","AkademikerIn","weiblich","","","",""
"Seltener","2000","(noch) kein Abschluss","maennlich","","","",""
"Seltener","2000","(noch) kein Abschluss","weiblich","","","",""
"Seltener","2000","Hauptschule","maennlich","","","",""
"Seltener","2000","Hauptschule","weiblich","","","",""
"Seltener","2000","Realschule","maennlich","","","",""
"Seltener","2000","Realschule","weiblich","","","",""
"Seltener","2000","(Fach-)Abitur","maennlich","","","",""
"Seltener","2000","(Fach-)Abitur","weiblich","","","",""
"Seltener","2000","AkademikerIn","maennlich","","","",""
"Seltener","2000","AkademikerIn","weiblich","","","",""
"Nie","2000","(noch) kein Abschluss","maennlich","","","",""
"Nie","2000","(noch) kein Abschluss","weiblich","","","",""
"Nie","2000","Hauptschule","maennlich","","","",""
"Nie","2000","Hauptschule","weiblich","","","",""
"Nie","2000","Realschule","maennlich","","","",""
"Nie","2000","Realschule","weiblich","","","",""
"Nie","2000","(Fach-)Abitur","maennlich","","","",""
"Nie","2000","(Fach-)Abitur","weiblich","","","",""
"Nie","2000","AkademikerIn","maennlich","","","",""
"Nie","2000","AkademikerIn","weiblich","","","",""
"Taeglich","2001","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","2001","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","2001","Hauptschule","maennlich","","","",""
"Taeglich","2001","Hauptschule","weiblich","","","",""
"Taeglich","2001","Realschule","maennlich","","","",""
"Taeglich","2001","Realschule","weiblich","","","",""
"Taeglich","2001","(Fach-)Abitur","maennlich","","","",""
"Taeglich","2001","(Fach-)Abitur","weiblich","","","",""
"Taeglich","2001","AkademikerIn","maennlich","","","",""
"Taeglich","2001","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","maennlich","184","0.456229804837455","0.407540385962314","0.504919223712596"
"Min 1x pro Woche","2001","(noch) kein Abschluss","weiblich","153","0.321184035233498","0.27851408128911","0.363853989177886"
"Min 1x pro Woche","2001","Hauptschule","maennlich","813","0.182523699508834","0.17122893713163","0.193818461886039"
"Min 1x pro Woche","2001","Hauptschule","weiblich","798","0.169377624351931","0.158762176150448","0.179993072553414"
"Min 1x pro Woche","2001","Realschule","maennlich","728","0.307782311547563","0.289616055735855","0.325948567359271"
"Min 1x pro Woche","2001","Realschule","weiblich","972","0.315928643632464","0.299953261187732","0.331904026077196"
"Min 1x pro Woche","2001","(Fach-)Abitur","maennlich","400","0.379471709824582","0.349880111358806","0.409063308290359"
"Min 1x pro Woche","2001","(Fach-)Abitur","weiblich","424","0.368156349844265","0.340590880555377","0.395721819133154"
"Min 1x pro Woche","2001","AkademikerIn","maennlich","750","0.389084053507852","0.367603887149768","0.410564219865935"
"Min 1x pro Woche","2001","AkademikerIn","weiblich","607","0.394856039508692","0.370489599050923","0.419222479966461"
"Min 1x pro Monat","2001","(noch) kein Abschluss","maennlich","29","","",""
"Min 1x pro Monat","2001","(noch) kein Abschluss","weiblich","21","","",""
"Min 1x pro Monat","2001","Hauptschule","maennlich","241","0.0506945569481305","0.0442800462595554","0.0571090676367057"
"Min 1x pro Monat","2001","Hauptschule","weiblich","165","0.0344429785992339","0.0292818127150687","0.0396041444833991"
"Min 1x pro Monat","2001","Realschule","maennlich","204","0.0902519794734021","0.0789745225152497","0.101529436431554"
"Min 1x pro Monat","2001","Realschule","weiblich","208","0.0644601592109791","0.0560213165476682","0.0728990018742901"
"Min 1x pro Monat","2001","(Fach-)Abitur","maennlich","100","0.0939965609134289","0.0762007068562153","0.111792414970642"
"Min 1x pro Monat","2001","(Fach-)Abitur","weiblich","114","0.0895718991823979","0.0732506592796975","0.105893139085098"
"Min 1x pro Monat","2001","AkademikerIn","maennlich","165","0.0825208182581012","0.070397958920162","0.0946436775960403"
"Min 1x pro Monat","2001","AkademikerIn","weiblich","112","0.0726663177259678","0.0597265065149371","0.0856061289369985"
"Seltener","2001","(noch) kein Abschluss","maennlich","44","0.116509871783973","0.0851468949506418","0.147872848617305"
"Seltener","2001","(noch) kein Abschluss","weiblich","66","0.124944133286283","0.0947275747224278","0.155160691850139"
"Seltener","2001","Hauptschule","maennlich","667","0.150687525840134","0.140227029684348","0.161148021995919"
"Seltener","2001","Hauptschule","weiblich","504","0.0982644875876897","0.0898399438865171","0.106689031288862"
"Seltener","2001","Realschule","maennlich","570","0.213114695289481","0.196997678187629","0.229231712391332"
"Seltener","2001","Realschule","weiblich","678","0.191567359270919","0.178043870782921","0.205090847758917"
"Seltener","2001","(Fach-)Abitur","maennlich","203","0.211710948926939","0.186798734297583","0.236623163556296"
"Seltener","2001","(Fach-)Abitur","weiblich","242","0.182356343948015","0.160287128007519","0.204425559888511"
"Seltener","2001","AkademikerIn","maennlich","391","0.185404425737708","0.168282355847663","0.202526495627753"
"Seltener","2001","AkademikerIn","weiblich","282","0.178102097466765","0.159030511962868","0.197173682970661"
"Nie","2001","(noch) kein Abschluss","maennlich","145","0.349891287507575","0.303268887964522","0.396513687050627"
"Nie","2001","(noch) kein Abschluss","weiblich","220","0.514810638936742","0.469138792840755","0.560482485032729"
"Nie","2001","Hauptschule","maennlich","2772","0.616094217702901","0.601873687966802","0.630314747439001"
"Nie","2001","Hauptschule","weiblich","3329","0.697914909461146","0.684919966204347","0.710909852717944"
"Nie","2001","Realschule","maennlich","978","0.388851013689554","0.369664882213982","0.408037145165125"
"Nie","2001","Realschule","weiblich","1395","0.428043837885638","0.411040602943876","0.445047072827401"
"Nie","2001","(Fach-)Abitur","maennlich","330","0.31482078033505","0.286498271736188","0.343143288933912"
"Nie","2001","(Fach-)Abitur","weiblich","396","0.359915407025321","0.332483036630568","0.387347777420074"
"Nie","2001","AkademikerIn","maennlich","673","0.342990702496339","0.322075979090189","0.363905425902489"
"Nie","2001","AkademikerIn","weiblich","545","0.354375545298576","0.330532308910415","0.378218781686737"
"Taeglich","2002","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","2002","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","2002","Hauptschule","maennlich","","","",""
"Taeglich","2002","Hauptschule","weiblich","","","",""
"Taeglich","2002","Realschule","maennlich","","","",""
"Taeglich","2002","Realschule","weiblich","","","",""
"Taeglich","2002","(Fach-)Abitur","maennlich","","","",""
"Taeglich","2002","(Fach-)Abitur","weiblich","","","",""
"Taeglich","2002","AkademikerIn","maennlich","","","",""
"Taeglich","2002","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","2002","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Woche","2002","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Woche","2002","Hauptschule","maennlich","","","",""
"Min 1x pro Woche","2002","Hauptschule","weiblich","","","",""
"Min 1x pro Woche","2002","Realschule","maennlich","","","",""
"Min 1x pro Woche","2002","Realschule","weiblich","","","",""
"Min 1x pro Woche","2002","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Woche","2002","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Woche","2002","AkademikerIn","maennlich","","","",""
"Min 1x pro Woche","2002","AkademikerIn","weiblich","","","",""
"Min 1x pro Monat","2002","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Monat","2002","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Monat","2002","Hauptschule","maennlich","","","",""
"Min 1x pro Monat","2002","Hauptschule","weiblich","","","",""
"Min 1x pro Monat","2002","Realschule","maennlich","","","",""
"Min 1x pro Monat","2002","Realschule","weiblich","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Monat","2002","AkademikerIn","maennlich","","","",""
"Min 1x pro Monat","2002","AkademikerIn","weiblich","","","",""
"Seltener","2002","(noch) kein Abschluss","maennlich","","","",""
"Seltener","2002","(noch) kein Abschluss","weiblich","","","",""
"Seltener","2002","Hauptschule","maennlich","","","",""
"Seltener","2002","Hauptschule","weiblich","","","",""
"Seltener","2002","Realschule","maennlich","","","",""
"Seltener","2002","Realschule","weiblich","","","",""
"Seltener","2002","(Fach-)Abitur","maennlich","","","",""
"Seltener","2002","(Fach-)Abitur","weiblich","","","",""
"Seltener","2002","AkademikerIn","maennlich","","","",""
"Seltener","2002","AkademikerIn","weiblich","","","",""
"Nie","2002","(noch) kein Abschluss","maennlich","","","",""
"Nie","2002","(noch) kein Abschluss","weiblich","","","",""
"Nie","2002","Hauptschule","maennlich","","","",""
"Nie","2002","Hauptschule","weiblich","","","",""
"Nie","2002","Realschule","maennlich","","","",""
"Nie","2002","Realschule","weiblich","","","",""
"Nie","2002","(Fach-)Abitur","maennlich","","","",""
"Nie","2002","(Fach-)Abitur","weiblich","","","",""
"Nie","2002","AkademikerIn","maennlich","","","",""
"Nie","2002","AkademikerIn","weiblich","","","",""
"Taeglich","2003","(noch) kein Abschluss","maennlich","76","0.153511253577339","0.118953885911078","0.1880686212436"
"Taeglich","2003","(noch) kein Abschluss","weiblich","43","0.0749454598740424","0.0511916418197424","0.0986992779283423"
"Taeglich","2003","Hauptschule","maennlich","163","0.0443413446871903","0.0380062232203243","0.0506764661540562"
"Taeglich","2003","Hauptschule","weiblich","170","0.0372947583034455","0.0316600200167634","0.0429294965901277"
"Taeglich","2003","Realschule","maennlich","156","0.0636637056632548","0.0540175521307342","0.0733098591957754"
"Taeglich","2003","Realschule","weiblich","216","0.0618983559422585","0.0536655352747584","0.0701311766097587"
"Taeglich","2003","(Fach-)Abitur","maennlich","109","0.0809898161555575","0.0649113026014602","0.0970683297096548"
"Taeglich","2003","(Fach-)Abitur","weiblich","124","0.106271222266408","0.0894601397906011","0.123082304742215"
"Taeglich","2003","AkademikerIn","maennlich","221","0.0937044987690201","0.0821486595526338","0.105260337985406"
"Taeglich","2003","AkademikerIn","weiblich","175","0.0822819353839097","0.069886722629808","0.0946771481380114"
"Min 1x pro Woche","2003","(noch) kein Abschluss","maennlich","172","0.405156626275957","0.358094370779655","0.452218881772259"
"Min 1x pro Woche","2003","(noch) kein Abschluss","weiblich","170","0.305831000210835","0.26426383077239","0.347398169649279"
"Min 1x pro Woche","2003","Hauptschule","maennlich","735","0.178109822092443","0.166335119458657","0.189884524726229"
"Min 1x pro Woche","2003","Hauptschule","weiblich","761","0.173094211625468","0.161843694857805","0.184344728393132"
"Min 1x pro Woche","2003","Realschule","maennlich","702","0.288437341843554","0.270538513588484","0.306336170098624"
"Min 1x pro Woche","2003","Realschule","weiblich","1077","0.336395155172244","0.320252915542029","0.352537394802459"
"Min 1x pro Woche","2003","(Fach-)Abitur","maennlich","416","0.3549580197382","0.326757766130417","0.383158273345982"
"Min 1x pro Woche","2003","(Fach-)Abitur","weiblich","518","0.38040241701417","0.353919765772326","0.406885068256013"
"Min 1x pro Woche","2003","AkademikerIn","maennlich","951","0.368651394749781","0.349520780666253","0.387782008833308"
"Min 1x pro Woche","2003","AkademikerIn","weiblich","770","0.38787164036663","0.365892416130484","0.409850864602776"
"Min 1x pro Monat","2003","(noch) kein Abschluss","maennlich","16","","",""
"Min 1x pro Monat","2003","(noch) kein Abschluss","weiblich","26","","",""
"Min 1x pro Monat","2003","Hauptschule","maennlich","274","0.0666481493192256","0.0589724869770614","0.0743238116613899"
"Min 1x pro Monat","2003","Hauptschule","weiblich","193","0.0429447314440014","0.0369159902922521","0.0489734725957507"
"Min 1x pro Monat","2003","Realschule","maennlich","251","0.103462585060189","0.0914297446687429","0.115495425451635"
"Min 1x pro Monat","2003","Realschule","weiblich","277","0.0787006433034512","0.0695009430989869","0.0879003435079154"
"Min 1x pro Monat","2003","(Fach-)Abitur","maennlich","113","0.111931592243095","0.093350549655127","0.130512634831063"
"Min 1x pro Monat","2003","(Fach-)Abitur","weiblich","117","0.0816169111345709","0.0666825384063839","0.096551283862758"
"Min 1x pro Monat","2003","AkademikerIn","maennlich","259","0.108982309792778","0.0966254669026464","0.121339152682909"
"Min 1x pro Monat","2003","AkademikerIn","weiblich","173","0.0918862203157539","0.0788562801139735","0.104916160517534"
"Seltener","2003","(noch) kein Abschluss","maennlich","36","0.0885156160357771","0.0612858120863814","0.115745419985173"
"Seltener","2003","(noch) kein Abschluss","weiblich","55","0.11941973433903","0.0901647670885275","0.148674701589532"
"Seltener","2003","Hauptschule","maennlich","772","0.187960506133352","0.175937280518621","0.199983731748083"
"Seltener","2003","Hauptschule","weiblich","606","0.136913122870295","0.126690720354865","0.147135525385725"
"Seltener","2003","Realschule","maennlich","656","0.267731491680082","0.250237972249422","0.285225011110743"
"Seltener","2003","Realschule","weiblich","761","0.226022247415434","0.211732518730547","0.240311976100321"
"Seltener","2003","(Fach-)Abitur","maennlich","226","0.209502179091645","0.185518536790888","0.233485821392402"
"Seltener","2003","(Fach-)Abitur","weiblich","244","0.181722947221479","0.160688067072585","0.202757827370372"
"Seltener","2003","AkademikerIn","maennlich","491","0.196492315380335","0.180736018327048","0.212248612433622"
"Seltener","2003","AkademikerIn","weiblich","367","0.191525480158661","0.173775676865461","0.209275283451862"
"Nie","2003","(noch) kein Abschluss","maennlich","118","0.314749714722107","0.270228476416836","0.359270953027378"
"Nie","2003","(noch) kein Abschluss","weiblich","178","0.459171848409679","0.414215154755553","0.504128542063806"
"Nie","2003","Hauptschule","maennlich","2112","0.522940177767789","0.507568844312613","0.538311511222965"
"Nie","2003","Hauptschule","weiblich","2614","0.60975317575679","0.595247101143753","0.624259250369827"
"Nie","2003","Realschule","maennlich","696","0.276704875752919","0.259029914971146","0.294379836534693"
"Nie","2003","Realschule","weiblich","960","0.296983598166612","0.28137251235448","0.312594683978745"
"Nie","2003","(Fach-)Abitur","maennlich","242","0.242618392771503","0.217355111035734","0.267881674507272"
"Nie","2003","(Fach-)Abitur","weiblich","288","0.249986502363372","0.226366616774027","0.273606387952718"
"Nie","2003","AkademikerIn","maennlich","521","0.232169481308086","0.215426931175374","0.248912031440798"
"Nie","2003","AkademikerIn","weiblich","403","0.246434723775045","0.226996414572743","0.265873032977346"
"Taeglich","2004","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","2004","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","2004","Hauptschule","maennlich","","","",""
"Taeglich","2004","Hauptschule","weiblich","","","",""
"Taeglich","2004","Realschule","maennlich","","","",""
"Taeglich","2004","Realschule","weiblich","","","",""
"Taeglich","2004","(Fach-)Abitur","maennlich","","","",""
"Taeglich","2004","(Fach-)Abitur","weiblich","","","",""
"Taeglich","2004","AkademikerIn","maennlich","","","",""
"Taeglich","2004","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Woche","2004","Hauptschule","maennlich","","","",""
"Min 1x pro Woche","2004","Hauptschule","weiblich","","","",""
"Min 1x pro Woche","2004","Realschule","maennlich","","","",""
"Min 1x pro Woche","2004","Realschule","weiblich","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Woche","2004","AkademikerIn","maennlich","","","",""
"Min 1x pro Woche","2004","AkademikerIn","weiblich","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Monat","2004","Hauptschule","maennlich","","","",""
"Min 1x pro Monat","2004","Hauptschule","weiblich","","","",""
"Min 1x pro Monat","2004","Realschule","maennlich","","","",""
"Min 1x pro Monat","2004","Realschule","weiblich","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Monat","2004","AkademikerIn","maennlich","","","",""
"Min 1x pro Monat","2004","AkademikerIn","weiblich","","","",""
"Seltener","2004","(noch) kein Abschluss","maennlich","","","",""
"Seltener","2004","(noch) kein Abschluss","weiblich","","","",""
"Seltener","2004","Hauptschule","maennlich","","","",""
"Seltener","2004","Hauptschule","weiblich","","","",""
"Seltener","2004","Realschule","maennlich","","","",""
"Seltener","2004","Realschule","weiblich","","","",""
"Seltener","2004","(Fach-)Abitur","maennlich","","","",""
"Seltener","2004","(Fach-)Abitur","weiblich","","","",""
"Seltener","2004","AkademikerIn","maennlich","","","",""
"Seltener","2004","AkademikerIn","weiblich","","","",""
"Nie","2004","(noch) kein Abschluss","maennlich","","","",""
"Nie","2004","(noch) kein Abschluss","weiblich","","","",""
"Nie","2004","Hauptschule","maennlich","","","",""
"Nie","2004","Hauptschule","weiblich","","","",""
"Nie","2004","Realschule","maennlich","","","",""
"Nie","2004","Realschule","weiblich","","","",""
"Nie","2004","(Fach-)Abitur","maennlich","","","",""
"Nie","2004","(Fach-)Abitur","weiblich","","","",""
"Nie","2004","AkademikerIn","maennlich","","","",""
"Nie","2004","AkademikerIn","weiblich","","","",""
