"pli0083","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Woche","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","2005","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","2005","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","2005","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","2005","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2005","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","2005","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2005","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","2005","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","2005","AkademikerIn","Ostdeutschland","","","",""
"Seltener","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2005","Hauptschule","Westdeutschland","","","",""
"Seltener","2005","Hauptschule","Ostdeutschland","","","",""
"Seltener","2005","Realschule","Westdeutschland","","","",""
"Seltener","2005","Realschule","Ostdeutschland","","","",""
"Seltener","2005","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2005","AkademikerIn","Westdeutschland","","","",""
"Seltener","2005","AkademikerIn","Ostdeutschland","","","",""
"Nie","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2005","Hauptschule","Westdeutschland","","","",""
"Nie","2005","Hauptschule","Ostdeutschland","","","",""
"Nie","2005","Realschule","Westdeutschland","","","",""
"Nie","2005","Realschule","Ostdeutschland","","","",""
"Nie","2005","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2005","AkademikerIn","Westdeutschland","","","",""
"Nie","2005","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","2006","Hauptschule","Westdeutschland","","","",""
"Taeglich","2006","Hauptschule","Ostdeutschland","","","",""
"Taeglich","2006","Realschule","Westdeutschland","","","",""
"Taeglich","2006","Realschule","Ostdeutschland","","","",""
"Taeglich","2006","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","2006","AkademikerIn","Westdeutschland","","","",""
"Taeglich","2006","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","2006","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","2006","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2006","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","2006","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2006","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","2006","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","2006","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","2006","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","2006","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2006","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","2006","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2006","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","2006","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","2006","AkademikerIn","Ostdeutschland","","","",""
"Seltener","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2006","Hauptschule","Westdeutschland","","","",""
"Seltener","2006","Hauptschule","Ostdeutschland","","","",""
"Seltener","2006","Realschule","Westdeutschland","","","",""
"Seltener","2006","Realschule","Ostdeutschland","","","",""
"Seltener","2006","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2006","AkademikerIn","Westdeutschland","","","",""
"Seltener","2006","AkademikerIn","Ostdeutschland","","","",""
"Nie","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2006","Hauptschule","Westdeutschland","","","",""
"Nie","2006","Hauptschule","Ostdeutschland","","","",""
"Nie","2006","Realschule","Westdeutschland","","","",""
"Nie","2006","Realschule","Ostdeutschland","","","",""
"Nie","2006","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2006","AkademikerIn","Westdeutschland","","","",""
"Nie","2006","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","2007","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","2007","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","2007","Hauptschule","Westdeutschland","","","",""
"Taeglich","2007","Hauptschule","Ostdeutschland","","","",""
"Taeglich","2007","Realschule","Westdeutschland","","","",""
"Taeglich","2007","Realschule","Ostdeutschland","","","",""
"Taeglich","2007","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","2007","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","2007","AkademikerIn","Westdeutschland","","","",""
"Taeglich","2007","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2007","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","2007","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","2007","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","2007","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2007","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","2007","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2007","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","2007","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","2007","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","2007","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","2007","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","2007","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","2007","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","2007","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2007","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","2007","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2007","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","2007","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","2007","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","2007","AkademikerIn","Ostdeutschland","","","",""
"Seltener","2007","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2007","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2007","Hauptschule","Westdeutschland","","","",""
"Seltener","2007","Hauptschule","Ostdeutschland","","","",""
"Seltener","2007","Realschule","Westdeutschland","","","",""
"Seltener","2007","Realschule","Ostdeutschland","","","",""
"Seltener","2007","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2007","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2007","AkademikerIn","Westdeutschland","","","",""
"Seltener","2007","AkademikerIn","Ostdeutschland","","","",""
"Nie","2007","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2007","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2007","Hauptschule","Westdeutschland","","","",""
"Nie","2007","Hauptschule","Ostdeutschland","","","",""
"Nie","2007","Realschule","Westdeutschland","","","",""
"Nie","2007","Realschule","Ostdeutschland","","","",""
"Nie","2007","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2007","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2007","AkademikerIn","Westdeutschland","","","",""
"Nie","2007","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","2008","(noch) kein Abschluss","Westdeutschland","366","0.827434481138018","0.792207066220818","0.862661896055219"
"Taeglich","2008","(noch) kein Abschluss","Ostdeutschland","80","0.785037559207032","0.704522966354578","0.865552152059486"
"Taeglich","2008","Hauptschule","Westdeutschland","5067","0.899699083090769","0.891834057894852","0.907564108286686"
"Taeglich","2008","Hauptschule","Ostdeutschland","1119","","",""
"Taeglich","2008","Realschule","Westdeutschland","2831","","",""
"Taeglich","2008","Realschule","Ostdeutschland","1500","","",""
"Taeglich","2008","(Fach-)Abitur","Westdeutschland","1344","","",""
"Taeglich","2008","(Fach-)Abitur","Ostdeutschland","261","","",""
"Taeglich","2008","AkademikerIn","Westdeutschland","2165","","",""
"Taeglich","2008","AkademikerIn","Ostdeutschland","983","0.782317016376895","0.759329534610571","0.80530449814322"
"Min 1x pro Woche","2008","(noch) kein Abschluss","Westdeutschland","58","0.114481676199807","0.0847989543570274","0.144164398042586"
"Min 1x pro Woche","2008","(noch) kein Abschluss","Ostdeutschland","16","","",""
"Min 1x pro Woche","2008","Hauptschule","Westdeutschland","340","0.0591032698732372","0.0529291399848258","0.0652773997616485"
"Min 1x pro Woche","2008","Hauptschule","Ostdeutschland","36","0.0296982847730794","0.0200453592834626","0.0393512102626962"
"Min 1x pro Woche","2008","Realschule","Westdeutschland","376","0.121128079429532","0.110097481744193","0.132158677114871"
"Min 1x pro Woche","2008","Realschule","Ostdeutschland","157","","",""
"Min 1x pro Woche","2008","(Fach-)Abitur","Westdeutschland","348","0.182900775234516","0.165061590750633","0.200739959718399"
"Min 1x pro Woche","2008","(Fach-)Abitur","Ostdeutschland","76","0.224031095642348","0.181020961161","0.267041230123696"
"Min 1x pro Woche","2008","AkademikerIn","Westdeutschland","577","0.197707557346505","0.183323433046428","0.212091681646583"
"Min 1x pro Woche","2008","AkademikerIn","Ostdeutschland","183","","",""
"Min 1x pro Monat","2008","(noch) kein Abschluss","Westdeutschland","4","0.00367119067781648","-0.00196702612431693","0.00930940747994989"
"Min 1x pro Monat","2008","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Min 1x pro Monat","2008","Hauptschule","Westdeutschland","48","0.010298232838919","0.00765501745087193","0.0129414482269661"
"Min 1x pro Monat","2008","Hauptschule","Ostdeutschland","6","0.00534879643600008","0.00120113487429858","0.00949645799770159"
"Min 1x pro Monat","2008","Realschule","Westdeutschland","44","0.0116682884218974","0.00803776888813642","0.0152988079556585"
"Min 1x pro Monat","2008","Realschule","Ostdeutschland","31","0.0197350996342512","0.0132016869200577","0.0262685123484446"
"Min 1x pro Monat","2008","(Fach-)Abitur","Westdeutschland","43","0.020661665673436","0.0140975100827001","0.027225821264172"
"Min 1x pro Monat","2008","(Fach-)Abitur","Ostdeutschland","11","","",""
"Min 1x pro Monat","2008","AkademikerIn","Westdeutschland","60","0.0231512684639515","0.0177199346527861","0.028582602275117"
"Min 1x pro Monat","2008","AkademikerIn","Ostdeutschland","17","","",""
"Seltener","2008","(noch) kein Abschluss","Westdeutschland","7","0.0204883705552044","0.00728163551921611","0.0336951055911926"
"Seltener","2008","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Seltener","2008","Hauptschule","Westdeutschland","94","0.0203057890713425","0.0166130022784936","0.0239985758641914"
"Seltener","2008","Hauptschule","Ostdeutschland","14","","",""
"Seltener","2008","Realschule","Westdeutschland","74","0.0197164760847931","0.0150164059928384","0.0244165461767477"
"Seltener","2008","Realschule","Ostdeutschland","42","0.0236198820844407","0.0164864746231753","0.0307532895457061"
"Seltener","2008","(Fach-)Abitur","Westdeutschland","49","0.0244882196083746","0.0173560002927708","0.0316204389239783"
"Seltener","2008","(Fach-)Abitur","Ostdeutschland","10","","",""
"Seltener","2008","AkademikerIn","Westdeutschland","95","0.0334938369830609","0.0269956798867744","0.0399919940793474"
"Seltener","2008","AkademikerIn","Ostdeutschland","39","0.0286601838851433","0.0193659659766359","0.0379544017936507"
"Nie","2008","(noch) kein Abschluss","Westdeutschland","7","0.0339242814291543","0.01704717969275","0.0508013831655586"
"Nie","2008","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2008","Hauptschule","Westdeutschland","55","0.0105936251257323","0.00791316914110476","0.0132740811103598"
"Nie","2008","Hauptschule","Ostdeutschland","13","","",""
"Nie","2008","Realschule","Westdeutschland","36","0.0103026659457168","0.00688885203122562","0.0137164798602081"
"Nie","2008","Realschule","Ostdeutschland","11","","",""
"Nie","2008","(Fach-)Abitur","Westdeutschland","20","","",""
"Nie","2008","(Fach-)Abitur","Ostdeutschland","3","","",""
"Nie","2008","AkademikerIn","Westdeutschland","48","0.0218284231409863","0.0165509729508652","0.0271058733311074"
"Nie","2008","AkademikerIn","Ostdeutschland","16","","",""
"Taeglich","2009","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","2009","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","2009","Hauptschule","Westdeutschland","","","",""
"Taeglich","2009","Hauptschule","Ostdeutschland","","","",""
"Taeglich","2009","Realschule","Westdeutschland","","","",""
"Taeglich","2009","Realschule","Ostdeutschland","","","",""
"Taeglich","2009","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","2009","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","2009","AkademikerIn","Westdeutschland","","","",""
"Taeglich","2009","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2009","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","2009","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","2009","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","2009","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2009","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","2009","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2009","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","2009","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","2009","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","2009","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","2009","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","2009","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","2009","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","2009","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2009","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","2009","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2009","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","2009","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","2009","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","2009","AkademikerIn","Ostdeutschland","","","",""
"Seltener","2009","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2009","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2009","Hauptschule","Westdeutschland","","","",""
"Seltener","2009","Hauptschule","Ostdeutschland","","","",""
"Seltener","2009","Realschule","Westdeutschland","","","",""
"Seltener","2009","Realschule","Ostdeutschland","","","",""
"Seltener","2009","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2009","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2009","AkademikerIn","Westdeutschland","","","",""
"Seltener","2009","AkademikerIn","Ostdeutschland","","","",""
"Nie","2009","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2009","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2009","Hauptschule","Westdeutschland","","","",""
"Nie","2009","Hauptschule","Ostdeutschland","","","",""
"Nie","2009","Realschule","Westdeutschland","","","",""
"Nie","2009","Realschule","Ostdeutschland","","","",""
"Nie","2009","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2009","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2009","AkademikerIn","Westdeutschland","","","",""
"Nie","2009","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","2010","Hauptschule","Westdeutschland","","","",""
"Taeglich","2010","Hauptschule","Ostdeutschland","","","",""
"Taeglich","2010","Realschule","Westdeutschland","","","",""
"Taeglich","2010","Realschule","Ostdeutschland","","","",""
"Taeglich","2010","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","2010","AkademikerIn","Westdeutschland","","","",""
"Taeglich","2010","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","2010","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","2010","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2010","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","2010","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2010","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","2010","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","2010","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","2010","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","2010","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2010","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","2010","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2010","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","2010","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","2010","AkademikerIn","Ostdeutschland","","","",""
"Seltener","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2010","Hauptschule","Westdeutschland","","","",""
"Seltener","2010","Hauptschule","Ostdeutschland","","","",""
"Seltener","2010","Realschule","Westdeutschland","","","",""
"Seltener","2010","Realschule","Ostdeutschland","","","",""
"Seltener","2010","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2010","AkademikerIn","Westdeutschland","","","",""
"Seltener","2010","AkademikerIn","Ostdeutschland","","","",""
"Nie","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2010","Hauptschule","Westdeutschland","","","",""
"Nie","2010","Hauptschule","Ostdeutschland","","","",""
"Nie","2010","Realschule","Westdeutschland","","","",""
"Nie","2010","Realschule","Ostdeutschland","","","",""
"Nie","2010","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2010","AkademikerIn","Westdeutschland","","","",""
"Nie","2010","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","2011","Hauptschule","Westdeutschland","","","",""
"Taeglich","2011","Hauptschule","Ostdeutschland","","","",""
"Taeglich","2011","Realschule","Westdeutschland","","","",""
"Taeglich","2011","Realschule","Ostdeutschland","","","",""
"Taeglich","2011","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","2011","AkademikerIn","Westdeutschland","","","",""
"Taeglich","2011","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","2011","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","2011","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2011","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","2011","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2011","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","2011","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","2011","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","2011","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","2011","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2011","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","2011","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2011","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","2011","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","2011","AkademikerIn","Ostdeutschland","","","",""
"Seltener","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2011","Hauptschule","Westdeutschland","","","",""
"Seltener","2011","Hauptschule","Ostdeutschland","","","",""
"Seltener","2011","Realschule","Westdeutschland","","","",""
"Seltener","2011","Realschule","Ostdeutschland","","","",""
"Seltener","2011","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2011","AkademikerIn","Westdeutschland","","","",""
"Seltener","2011","AkademikerIn","Ostdeutschland","","","",""
"Nie","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2011","Hauptschule","Westdeutschland","","","",""
"Nie","2011","Hauptschule","Ostdeutschland","","","",""
"Nie","2011","Realschule","Westdeutschland","","","",""
"Nie","2011","Realschule","Ostdeutschland","","","",""
"Nie","2011","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2011","AkademikerIn","Westdeutschland","","","",""
"Nie","2011","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","2012","Hauptschule","Westdeutschland","","","",""
"Taeglich","2012","Hauptschule","Ostdeutschland","","","",""
"Taeglich","2012","Realschule","Westdeutschland","","","",""
"Taeglich","2012","Realschule","Ostdeutschland","","","",""
"Taeglich","2012","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","2012","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","2012","AkademikerIn","Westdeutschland","","","",""
"Taeglich","2012","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","2012","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","2012","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2012","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","2012","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2012","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","2012","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","2012","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","2012","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","2012","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","2012","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2012","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","2012","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2012","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","2012","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","2012","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","2012","AkademikerIn","Ostdeutschland","","","",""
"Seltener","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2012","Hauptschule","Westdeutschland","","","",""
"Seltener","2012","Hauptschule","Ostdeutschland","","","",""
"Seltener","2012","Realschule","Westdeutschland","","","",""
"Seltener","2012","Realschule","Ostdeutschland","","","",""
"Seltener","2012","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2012","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2012","AkademikerIn","Westdeutschland","","","",""
"Seltener","2012","AkademikerIn","Ostdeutschland","","","",""
"Nie","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2012","Hauptschule","Westdeutschland","","","",""
"Nie","2012","Hauptschule","Ostdeutschland","","","",""
"Nie","2012","Realschule","Westdeutschland","","","",""
"Nie","2012","Realschule","Ostdeutschland","","","",""
"Nie","2012","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2012","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2012","AkademikerIn","Westdeutschland","","","",""
"Nie","2012","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","2013","(noch) kein Abschluss","Westdeutschland","520","0.777944123024786","0.747154497346639","0.808733748702933"
"Taeglich","2013","(noch) kein Abschluss","Ostdeutschland","84","0.817885468505367","0.744414848484641","0.891356088526094"
"Taeglich","2013","Hauptschule","Westdeutschland","5571","0.877646662834971","0.869661251757042","0.885632073912901"
"Taeglich","2013","Hauptschule","Ostdeutschland","1142","","",""
"Taeglich","2013","Realschule","Westdeutschland","3892","0.805595314654195","0.794517010940603","0.816673618367788"
"Taeglich","2013","Realschule","Ostdeutschland","1867","","",""
"Taeglich","2013","(Fach-)Abitur","Westdeutschland","1968","","",""
"Taeglich","2013","(Fach-)Abitur","Ostdeutschland","338","0.676208107565004","0.634777316770333","0.717638898359675"
"Taeglich","2013","AkademikerIn","Westdeutschland","2927","","",""
