"plh0194","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Lehne voll ab","2016","66 +","Realschule","","","",""
"Lehne voll ab","2016","66 +","(Fach-)Abitur","","","",""
"Lehne voll ab","2016","66 +","AkademikerIn","","","",""
"Stimme voll zu","2017","17-34","(noch) kein Abschluss","","","",""
"Stimme voll zu","2017","17-34","Hauptschule","","","",""
"Stimme voll zu","2017","17-34","Realschule","","","",""
"Stimme voll zu","2017","17-34","(Fach-)Abitur","","","",""
"Stimme voll zu","2017","17-34","AkademikerIn","","","",""
"Stimme voll zu","2017","35-65","(noch) kein Abschluss","","","",""
"Stimme voll zu","2017","35-65","Hauptschule","","","",""
"Stimme voll zu","2017","35-65","Realschule","","","",""
"Stimme voll zu","2017","35-65","(Fach-)Abitur","","","",""
"Stimme voll zu","2017","35-65","AkademikerIn","","","",""
"Stimme voll zu","2017","66 +","(noch) kein Abschluss","","","",""
"Stimme voll zu","2017","66 +","Hauptschule","","","",""
"Stimme voll zu","2017","66 +","Realschule","","","",""
"Stimme voll zu","2017","66 +","(Fach-)Abitur","","","",""
"Stimme voll zu","2017","66 +","AkademikerIn","","","",""
"Stimme eher zu","2017","17-34","(noch) kein Abschluss","","","",""
"Stimme eher zu","2017","17-34","Hauptschule","","","",""
"Stimme eher zu","2017","17-34","Realschule","","","",""
"Stimme eher zu","2017","17-34","(Fach-)Abitur","","","",""
"Stimme eher zu","2017","17-34","AkademikerIn","","","",""
"Stimme eher zu","2017","35-65","(noch) kein Abschluss","","","",""
"Stimme eher zu","2017","35-65","Hauptschule","","","",""
"Stimme eher zu","2017","35-65","Realschule","","","",""
"Stimme eher zu","2017","35-65","(Fach-)Abitur","","","",""
"Stimme eher zu","2017","35-65","AkademikerIn","","","",""
"Stimme eher zu","2017","66 +","(noch) kein Abschluss","","","",""
"Stimme eher zu","2017","66 +","Hauptschule","","","",""
"Stimme eher zu","2017","66 +","Realschule","","","",""
"Stimme eher zu","2017","66 +","(Fach-)Abitur","","","",""
"Stimme eher zu","2017","66 +","AkademikerIn","","","",""
"Lehne eher ab","2017","17-34","(noch) kein Abschluss","","","",""
"Lehne eher ab","2017","17-34","Hauptschule","","","",""
"Lehne eher ab","2017","17-34","Realschule","","","",""
"Lehne eher ab","2017","17-34","(Fach-)Abitur","","","",""
"Lehne eher ab","2017","17-34","AkademikerIn","","","",""
"Lehne eher ab","2017","35-65","(noch) kein Abschluss","","","",""
"Lehne eher ab","2017","35-65","Hauptschule","","","",""
"Lehne eher ab","2017","35-65","Realschule","","","",""
"Lehne eher ab","2017","35-65","(Fach-)Abitur","","","",""
"Lehne eher ab","2017","35-65","AkademikerIn","","","",""
"Lehne eher ab","2017","66 +","(noch) kein Abschluss","","","",""
"Lehne eher ab","2017","66 +","Hauptschule","","","",""
"Lehne eher ab","2017","66 +","Realschule","","","",""
"Lehne eher ab","2017","66 +","(Fach-)Abitur","","","",""
"Lehne eher ab","2017","66 +","AkademikerIn","","","",""
"Lehne voll ab","2017","17-34","(noch) kein Abschluss","","","",""
"Lehne voll ab","2017","17-34","Hauptschule","","","",""
"Lehne voll ab","2017","17-34","Realschule","","","",""
"Lehne voll ab","2017","17-34","(Fach-)Abitur","","","",""
"Lehne voll ab","2017","17-34","AkademikerIn","","","",""
"Lehne voll ab","2017","35-65","(noch) kein Abschluss","","","",""
"Lehne voll ab","2017","35-65","Hauptschule","","","",""
"Lehne voll ab","2017","35-65","Realschule","","","",""
"Lehne voll ab","2017","35-65","(Fach-)Abitur","","","",""
"Lehne voll ab","2017","35-65","AkademikerIn","","","",""
"Lehne voll ab","2017","66 +","(noch) kein Abschluss","","","",""
"Lehne voll ab","2017","66 +","Hauptschule","","","",""
"Lehne voll ab","2017","66 +","Realschule","","","",""
"Lehne voll ab","2017","66 +","(Fach-)Abitur","","","",""
"Lehne voll ab","2017","66 +","AkademikerIn","","","",""
"Stimme voll zu","2018","17-34","(noch) kein Abschluss","619","0.523866829513415","0.493351710157492","0.554381948869337"
"Stimme voll zu","2018","17-34","Hauptschule","839","0.63922010884185","0.613195117422289","0.665245100261411"
"Stimme voll zu","2018","17-34","Realschule","619","0.453451093046921","0.42607156409191","0.480830622001932"
"Stimme voll zu","2018","17-34","(Fach-)Abitur","692","0.31414190255837","0.292828441749426","0.335455363367315"
"Stimme voll zu","2018","17-34","AkademikerIn","398","0.18889317986956","0.167777343358317","0.210009016380802"
"Stimme voll zu","2018","35-65","(noch) kein Abschluss","612","0.638779889945418","0.607655623687465","0.669904156203371"
"Stimme voll zu","2018","35-65","Hauptschule","2118","","",""
"Stimme voll zu","2018","35-65","Realschule","1830","","",""
"Stimme voll zu","2018","35-65","(Fach-)Abitur","951","0.339215149868592","0.320398861313661","0.358031438423524"
"Stimme voll zu","2018","35-65","AkademikerIn","1098","","",""
"Stimme voll zu","2018","66 +","(noch) kein Abschluss","46","0.527889612069899","0.419837191329386","0.635942032810411"
"Stimme voll zu","2018","66 +","Hauptschule","1173","","",""
"Stimme voll zu","2018","66 +","Realschule","468","0.503217723622423","0.47178543746874","0.534650009776105"
"Stimme voll zu","2018","66 +","(Fach-)Abitur","109","","",""
"Stimme voll zu","2018","66 +","AkademikerIn","438","0.333175514012277","0.307444082969904","0.358906945054649"
"Stimme eher zu","2018","17-34","(noch) kein Abschluss","297","","",""
"Stimme eher zu","2018","17-34","Hauptschule","392","0.316009432786648","0.290814146443451","0.341204719129845"
"Stimme eher zu","2018","17-34","Realschule","528","0.456763986835604","0.429368032435163","0.484159941236045"
"Stimme eher zu","2018","17-34","(Fach-)Abitur","822","0.487005306031765","0.464054539888469","0.509956072175062"
"Stimme eher zu","2018","17-34","AkademikerIn","583","0.526438794380457","0.499503413125441","0.553374175635473"
"Stimme eher zu","2018","35-65","(noch) kein Abschluss","232","","",""
"Stimme eher zu","2018","35-65","Hauptschule","1396","","",""
"Stimme eher zu","2018","35-65","Realschule","2069","","",""
"Stimme eher zu","2018","35-65","(Fach-)Abitur","1050","","",""
"Stimme eher zu","2018","35-65","AkademikerIn","2069","","",""
"Stimme eher zu","2018","66 +","(noch) kein Abschluss","27","","",""
"Stimme eher zu","2018","66 +","Hauptschule","933","0.415848203895116","0.395757995145764","0.435938412644468"
"Stimme eher zu","2018","66 +","Realschule","399","0.400721728198782","0.369914638703291","0.431528817694272"
"Stimme eher zu","2018","66 +","(Fach-)Abitur","147","","",""
"Stimme eher zu","2018","66 +","AkademikerIn","622","0.477289786157292","0.450022419634879","0.504557152679705"
"Lehne eher ab","2018","17-34","(noch) kein Abschluss","87","0.106625156159929","0.0877675264625284","0.12548278585733"
"Lehne eher ab","2018","17-34","Hauptschule","58","0.0411147545768144","0.0303544048148041","0.0518751043388246"
"Lehne eher ab","2018","17-34","Realschule","113","","",""
"Lehne eher ab","2018","17-34","(Fach-)Abitur","279","","",""
"Lehne eher ab","2018","17-34","AkademikerIn","306","0.268175631928338","0.244276935375488","0.292074328481188"
"Lehne eher ab","2018","35-65","(noch) kein Abschluss","54","0.0587732948642531","0.0435336557233935","0.0740129340051127"
"Lehne eher ab","2018","35-65","Hauptschule","248","","",""
"Lehne eher ab","2018","35-65","Realschule","456","0.0955970947994138","0.08692670631716","0.104267483281667"
"Lehne eher ab","2018","35-65","(Fach-)Abitur","372","0.170478336474905","0.155532687723575","0.185423985226235"
"Lehne eher ab","2018","35-65","AkademikerIn","976","0.249571814582912","0.236611176277476","0.262532452888348"
"Lehne eher ab","2018","66 +","(noch) kein Abschluss","7","0.132795692554852","0.0593453421294061","0.206246042980298"
"Lehne eher ab","2018","66 +","Hauptschule","185","","",""
"Lehne eher ab","2018","66 +","Realschule","88","0.0817530683287745","0.064528564033347","0.0989775726242021"
"Lehne eher ab","2018","66 +","(Fach-)Abitur","35","0.09332414196009","0.0601862204999251","0.126462063420255"
"Lehne eher ab","2018","66 +","AkademikerIn","193","","",""
"Lehne voll ab","2018","17-34","(noch) kein Abschluss","26","","",""
"Lehne voll ab","2018","17-34","Hauptschule","19","","",""
"Lehne voll ab","2018","17-34","Realschule","10","","",""
"Lehne voll ab","2018","17-34","(Fach-)Abitur","29","","",""
"Lehne voll ab","2018","17-34","AkademikerIn","33","0.0164923938216457","0.0096218385887214","0.0233629490545699"
"Lehne voll ab","2018","35-65","(noch) kein Abschluss","17","","",""
"Lehne voll ab","2018","35-65","Hauptschule","50","0.0179260766628374","0.0137140960889933","0.0221380572366815"
"Lehne voll ab","2018","35-65","Realschule","63","0.012469824320778","0.00919761866973971","0.0157420299718162"
"Lehne voll ab","2018","35-65","(Fach-)Abitur","59","0.0287085829560935","0.0220719628343975","0.0353452030777896"
"Lehne voll ab","2018","35-65","AkademikerIn","140","","",""
"Lehne voll ab","2018","66 +","(noch) kein Abschluss","2","","",""
"Lehne voll ab","2018","66 +","Hauptschule","21","","",""
"Lehne voll ab","2018","66 +","Realschule","17","","",""
"Lehne voll ab","2018","66 +","(Fach-)Abitur","5","0.0091276300841132","-0.00170640182242262","0.019961661990649"
"Lehne voll ab","2018","66 +","AkademikerIn","36","0.0314247152124931","0.0219006140637929","0.0409488163611933"
