year,pgisced97,sampreg,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,Upper Secondary Level,East,Married,0.50197,1528,2746,0.48327,0.52068
2004,Upper Secondary Level,East,"Married, living apart",0.03101,65,2746,0.02452,0.03749
2004,Upper Secondary Level,East,Single,0.25853,711,2746,0.24215,0.27491
2004,Upper Secondary Level,East,Divorced,0.10424,230,2746,0.09280,0.11567
2004,Upper Secondary Level,East,Widowed,0.10426,212,2746,0.09283,0.11569
2004,Post-secondary Non-tertiary Level,West,Married,0.53089,609,989,0.49977,0.56201
2004,Post-secondary Non-tertiary Level,West,Single,0.31430,294,989,0.28535,0.34325
2004,Post-secondary Non-tertiary Level,West,Divorced,0.07783,55,989,0.06112,0.09453
2004,Post-secondary Non-tertiary Level,West,Widowed,0.05530,31,989,0.04105,0.06955
2004,Post-secondary Non-tertiary Level,East,Married,0.32612,52,139,0.24791,0.40434
2004,Post-secondary Non-tertiary Level,East,Single,0.57031,87,139,0.48771,0.65290
2004,First Stage of Tertiary Education,West,Married,0.65658,880,1207,0.62978,0.68338
2004,First Stage of Tertiary Education,West,"Married, living apart",0.02781,37,1207,0.01853,0.03709
2004,First Stage of Tertiary Education,West,Single,0.15740,157,1207,0.13685,0.17796
2004,First Stage of Tertiary Education,West,Divorced,0.10387,94,1207,0.08665,0.12108
2004,First Stage of Tertiary Education,West,Widowed,0.05434,39,1207,0.04155,0.06714
2004,First Stage of Tertiary Education,East,Married,0.65040,306,430,0.60527,0.69552
2004,First Stage of Tertiary Education,East,Single,0.14987,57,430,0.11609,0.18365
2004,First Stage of Tertiary Education,East,Divorced,0.09828,35,430,0.07011,0.12645
2004,First Stage of Tertiary Education,East,Widowed,0.08569,32,430,0.05920,0.11218
2004,Second Stage of Tertiary Education,West,Married,0.59062,2156,3019,0.57308,0.60816
2004,Second Stage of Tertiary Education,West,"Married, living apart",0.03068,76,3019,0.02452,0.03683
2004,Second Stage of Tertiary Education,West,Single,0.25978,538,3019,0.24414,0.27543
2004,Second Stage of Tertiary Education,West,Divorced,0.08988,181,3019,0.07968,0.10009
2004,Second Stage of Tertiary Education,West,Widowed,0.02904,68,3019,0.02305,0.03503
2004,Second Stage of Tertiary Education,East,Married,0.64360,921,1276,0.61731,0.66989
2004,Second Stage of Tertiary Education,East,"Married, living apart",0.02980,34,1276,0.02046,0.03913
2004,Second Stage of Tertiary Education,East,Single,0.13744,157,1276,0.11854,0.15633
2004,Second Stage of Tertiary Education,East,Divorced,0.11922,106,1276,0.10143,0.13701
2004,Second Stage of Tertiary Education,East,Widowed,0.06995,58,1276,0.05595,0.08395
2005,No answer / don't know,West,Single,0.87306,200,200,0.82681,0.91931
2005,No answer / don't know,East,Single,0.87094,72,72,0.79296,0.94893
2005,Pre-primary Level,West,Single,0.99376,499,499,0.98685,1.00068
2005,Primary Level,West,Married,0.58929,146,190,0.51915,0.65943
2005,Primary Level,West,Single,0.23436,44,190,0.17397,0.29476
2005,Lower Secondary Level,West,Married,0.44022,1021,2053,0.41874,0.46170
2005,Lower Secondary Level,West,"Married, living apart",0.02493,52,2053,0.01819,0.03168
2005,Lower Secondary Level,West,Single,0.26990,542,2053,0.25070,0.28911
2005,Lower Secondary Level,West,Divorced,0.07854,127,2053,0.06690,0.09018
2005,Lower Secondary Level,West,Widowed,0.18640,311,2053,0.16955,0.20325
2005,Lower Secondary Level,East,Married,0.24534,88,313,0.19760,0.29309
2005,Lower Secondary Level,East,Single,0.50687,183,313,0.45140,0.56235
2005,Lower Secondary Level,East,Widowed,0.15446,42,313,0.11436,0.19457
2005,Upper Secondary Level,West,Married,0.59034,4856,7623,0.57930,0.60138
2005,Upper Secondary Level,West,"Married, living apart",0.02622,190,7623,0.02263,0.02981
2005,Upper Secondary Level,West,Single,0.21166,1515,7623,0.20249,0.22083
2005,Upper Secondary Level,West,Divorced,0.08724,570,7623,0.08090,0.09357
2005,Upper Secondary Level,West,Widowed,0.08454,492,7623,0.07829,0.09078
2005,Upper Secondary Level,East,Married,0.49055,1450,2624,0.47142,0.50968
2005,Upper Secondary Level,East,"Married, living apart",0.02056,50,2624,0.01513,0.02599
2005,Upper Secondary Level,East,Single,0.27347,686,2624,0.25641,0.29053
2005,Upper Secondary Level,East,Divorced,0.11516,231,2624,0.10295,0.12738
2005,Upper Secondary Level,East,Widowed,0.10026,207,2624,0.08877,0.11175
2005,Post-secondary Non-tertiary Level,West,Married,0.53544,581,916,0.50313,0.56776
2005,Post-secondary Non-tertiary Level,West,Single,0.31751,281,916,0.28735,0.34768
2005,Post-secondary Non-tertiary Level,West,Divorced,0.07553,54,916,0.05841,0.09265
2005,Post-secondary Non-tertiary Level,East,Married,0.30678,58,146,0.23172,0.38184
2005,Post-secondary Non-tertiary Level,East,Single,0.56372,88,146,0.48300,0.64444
2005,First Stage of Tertiary Education,West,Married,0.66367,835,1114,0.63591,0.69142
2005,First Stage of Tertiary Education,West,Single,0.14837,142,1114,0.12749,0.16926
2005,First Stage of Tertiary Education,West,Divorced,0.11098,97,1114,0.09252,0.12943
2005,First Stage of Tertiary Education,West,Widowed,0.05339,40,1114,0.04018,0.06659
2005,First Stage of Tertiary Education,East,Married,0.67727,296,416,0.63229,0.72225
2005,First Stage of Tertiary Education,East,Single,0.15306,55,416,0.11842,0.18770
2005,First Stage of Tertiary Education,East,Divorced,0.08098,34,416,0.05473,0.10722
2005,First Stage of Tertiary Education,East,Widowed,0.07298,31,416,0.04795,0.09800
2005,Second Stage of Tertiary Education,West,Married,0.58072,2042,2913,0.56280,0.59865
2005,Second Stage of Tertiary Education,West,"Married, living apart",0.03506,80,2913,0.02838,0.04174
2005,Second Stage of Tertiary Education,West,Single,0.26321,541,2913,0.24722,0.27921
2005,Second Stage of Tertiary Education,West,Divorced,0.08945,177,2913,0.07908,0.09981
2005,Second Stage of Tertiary Education,West,Widowed,0.03156,73,2913,0.02521,0.03791
2005,Second Stage of Tertiary Education,East,Married,0.63031,894,1253,0.60357,0.65705
2005,Second Stage of Tertiary Education,East,"Married, living apart",0.03130,35,1253,0.02166,0.04095
2005,Second Stage of Tertiary Education,East,Single,0.15532,160,1253,0.13526,0.17539
2005,Second Stage of Tertiary Education,East,Divorced,0.11433,105,1253,0.09671,0.13196
2005,Second Stage of Tertiary Education,East,Widowed,0.06873,59,1253,0.05472,0.08274
2006,No answer / don't know,West,Married,0.12252,36,246,0.08146,0.16358
2006,No answer / don't know,West,Single,0.84790,210,246,0.80293,0.89287
2006,No answer / don't know,East,Single,0.86189,69,69,0.77989,0.94390
2006,Pre-primary Level,West,Single,0.97453,482,482,0.96045,0.98861
2006,Primary Level,West,Married,0.55875,133,178,0.48560,0.63191
2006,Primary Level,West,Single,0.24261,45,178,0.17946,0.30576
2006,Lower Secondary Level,West,Married,0.43717,1055,2147,0.41618,0.45816
2006,Lower Secondary Level,West,"Married, living apart",0.02821,60,2147,0.02121,0.03522
2006,Lower Secondary Level,West,Single,0.26646,557,2147,0.24775,0.28516
2006,Lower Secondary Level,West,Divorced,0.07501,135,2147,0.06387,0.08616
2006,Lower Secondary Level,West,Widowed,0.19315,340,2147,0.17644,0.20985
2006,Lower Secondary Level,East,Married,0.25807,107,362,0.21293,0.30321
2006,Lower Secondary Level,East,Single,0.50281,204,362,0.45123,0.55439
2006,Lower Secondary Level,East,Widowed,0.15717,51,362,0.11963,0.19472
2006,Upper Secondary Level,West,Married,0.58011,5283,8280,0.56948,0.59074
2006,Upper Secondary Level,West,"Married, living apart",0.02793,198,8280,0.02438,0.03148
2006,Upper Secondary Level,West,Single,0.21228,1603,8280,0.20347,0.22109
2006,Upper Secondary Level,West,Divorced,0.09200,640,8280,0.08578,0.09823
2006,Upper Secondary Level,West,Widowed,0.08767,556,8280,0.08158,0.09377
2006,Upper Secondary Level,East,Married,0.48947,1557,2806,0.47097,0.50797
2006,Upper Secondary Level,East,"Married, living apart",0.02027,50,2806,0.01505,0.02548
2006,Upper Secondary Level,East,Single,0.27445,711,2806,0.25794,0.29097
2006,Upper Secondary Level,East,Divorced,0.11927,266,2806,0.10727,0.13126
2006,Upper Secondary Level,East,Widowed,0.09654,222,2806,0.08561,0.10747
2006,Post-secondary Non-tertiary Level,West,Married,0.54376,633,994,0.51278,0.57474
2006,Post-secondary Non-tertiary Level,West,Single,0.32148,296,994,0.29243,0.35053
2006,Post-secondary Non-tertiary Level,West,Divorced,0.08134,65,994,0.06434,0.09835
2006,Post-secondary Non-tertiary Level,East,Married,0.27232,56,151,0.20108,0.34356
2006,Post-secondary Non-tertiary Level,East,Single,0.57990,95,151,0.50091,0.65889
2006,First Stage of Tertiary Education,West,Married,0.63939,881,1223,0.61247,0.66632
2006,First Stage of Tertiary Education,West,"Married, living apart",0.03757,40,1223,0.02691,0.04823
2006,First Stage of Tertiary Education,West,Single,0.16595,155,1223,0.14509,0.18681
2006,First Stage of Tertiary Education,West,Divorced,0.10900,105,1223,0.09152,0.12647
2006,First Stage of Tertiary Education,West,Widowed,0.04808,42,1223,0.03609,0.06008
2006,First Stage of Tertiary Education,East,Married,0.65637,299,424,0.61111,0.70163
2006,First Stage of Tertiary Education,East,Single,0.16557,57,424,0.13015,0.20099
2006,First Stage of Tertiary Education,East,Divorced,0.08026,32,424,0.05437,0.10615
2006,First Stage of Tertiary Education,East,Widowed,0.08644,36,424,0.05966,0.11321
2006,Second Stage of Tertiary Education,West,Married,0.57911,2241,3245,0.56212,0.59610
2006,Second Stage of Tertiary Education,West,"Married, living apart",0.03074,87,3245,0.02480,0.03667
2006,Second Stage of Tertiary Education,West,Single,0.26339,612,3245,0.24824,0.27855
2006,Second Stage of Tertiary Education,West,Divorced,0.08998,209,3245,0.08013,0.09982
2006,Second Stage of Tertiary Education,West,Widowed,0.03679,96,3245,0.03031,0.04326
2006,Second Stage of Tertiary Education,East,Married,0.62203,943,1332,0.59598,0.64808
2006,Second Stage of Tertiary Education,East,"Married, living apart",0.03017,33,1332,0.02098,0.03936
2006,Second Stage of Tertiary Education,East,Single,0.16075,174,1332,0.14102,0.18049
2006,Second Stage of Tertiary Education,East,Divorced,0.11990,120,1332,0.10245,0.13735
2006,Second Stage of Tertiary Education,East,Widowed,0.06715,62,1332,0.05370,0.08060
2007,No answer / don't know,West,Single,0.82814,221,221,0.77828,0.87799
2007,No answer / don't know,East,Single,0.94497,73,73,0.89230,0.99764
2007,Pre-primary Level,West,Single,0.98840,475,475,0.97876,0.99804
2007,Primary Level,West,Married,0.61601,125,161,0.54065,0.69137
2007,Primary Level,West,Single,0.19925,36,161,0.13736,0.26115
2007,Lower Secondary Level,West,Married,0.44737,944,1918,0.42511,0.46962
2007,Lower Secondary Level,West,"Married, living apart",0.03039,49,1918,0.02270,0.03807
2007,Lower Secondary Level,West,Single,0.25942,500,1918,0.23980,0.27904
2007,Lower Secondary Level,West,Divorced,0.08042,130,1918,0.06825,0.09260
2007,Lower Secondary Level,West,Widowed,0.18240,295,1918,0.16512,0.19969
2007,Lower Secondary Level,East,Married,0.24355,88,315,0.19608,0.29103
2007,Lower Secondary Level,East,Single,0.50464,178,315,0.44934,0.55994
2007,Lower Secondary Level,East,Widowed,0.16266,49,315,0.12184,0.20349
2007,Upper Secondary Level,West,Married,0.56512,4838,7697,0.55405,0.57620
2007,Upper Secondary Level,West,"Married, living apart",0.02686,182,7697,0.02325,0.03047
2007,Upper Secondary Level,West,Single,0.22413,1531,7697,0.21481,0.23344
2007,Upper Secondary Level,West,Divorced,0.09666,627,7697,0.09005,0.10326
2007,Upper Secondary Level,West,Widowed,0.08723,519,7697,0.08093,0.09354
2007,Upper Secondary Level,East,Married,0.48821,1449,2627,0.46909,0.50733
2007,Upper Secondary Level,East,"Married, living apart",0.02135,42,2627,0.01582,0.02688
2007,Upper Secondary Level,East,Single,0.28182,682,2627,0.26461,0.29903
2007,Upper Secondary Level,East,Divorced,0.11622,252,2627,0.10396,0.12848
2007,Upper Secondary Level,East,Widowed,0.09240,202,2627,0.08133,0.10348
2007,Post-secondary Non-tertiary Level,West,Married,0.54778,603,973,0.51649,0.57907
2007,Post-secondary Non-tertiary Level,West,Single,0.30583,277,973,0.27686,0.33479
2007,Post-secondary Non-tertiary Level,West,Divorced,0.07270,60,973,0.05638,0.08903
2007,Post-secondary Non-tertiary Level,West,Widowed,0.04667,33,973,0.03341,0.05993
2007,Post-secondary Non-tertiary Level,East,Married,0.27708,58,147,0.20448,0.34968
2007,Post-secondary Non-tertiary Level,East,Single,0.56510,89,147,0.48468,0.64551
2007,First Stage of Tertiary Education,West,Married,0.65676,822,1128,0.62904,0.68448
2007,First Stage of Tertiary Education,West,"Married, living apart",0.03342,38,1128,0.02293,0.04392
2007,First Stage of Tertiary Education,West,Single,0.15347,135,1128,0.13242,0.17451
2007,First Stage of Tertiary Education,West,Divorced,0.10983,95,1128,0.09158,0.12809
2007,First Stage of Tertiary Education,West,Widowed,0.04652,38,1128,0.03422,0.05882
2007,First Stage of Tertiary Education,East,Married,0.65274,286,342,0.60221,0.70327
2007,First Stage of Tertiary Education,East,Single,0.17531,56,342,0.13495,0.21566
2007,Second Stage of Tertiary Education,West,Married,0.58389,2142,3089,0.56650,0.60127
2007,Second Stage of Tertiary Education,West,"Married, living apart",0.02678,86,3089,0.02109,0.03247
2007,Second Stage of Tertiary Education,West,Single,0.26675,566,3089,0.25115,0.28234
2007,Second Stage of Tertiary Education,West,Divorced,0.08503,200,3089,0.07519,0.09487
2007,Second Stage of Tertiary Education,West,Widowed,0.03756,95,3089,0.03085,0.04426
2007,Second Stage of Tertiary Education,East,Married,0.61652,904,1274,0.58981,0.64323
2007,Second Stage of Tertiary Education,East,Single,0.17970,187,1274,0.15861,0.20079
2007,Second Stage of Tertiary Education,East,Divorced,0.12407,123,1274,0.10596,0.14218
2007,Second Stage of Tertiary Education,East,Widowed,0.05752,60,1274,0.04473,0.07031
2008,No answer / don't know,West,Single,0.85543,225,225,0.80938,0.90149
2008,No answer / don't know,East,Single,0.90277,77,77,0.83615,0.96938
2008,Pre-primary Level,West,Single,0.99932,440,440,0.99689,1.00176
2008,Primary Level,West,Married,0.59660,104,104,0.50185,0.69134
2008,Lower Secondary Level,West,Married,0.43682,848,1755,0.41360,0.46003
2008,Lower Secondary Level,West,"Married, living apart",0.02810,45,1755,0.02037,0.03584
2008,Lower Secondary Level,West,Single,0.27038,464,1755,0.24960,0.29117
2008,Lower Secondary Level,West,Divorced,0.07424,113,1755,0.06197,0.08651
2008,Lower Secondary Level,West,Widowed,0.19046,285,1755,0.17208,0.20884
2008,Lower Secondary Level,East,Married,0.24373,81,288,0.19406,0.29341
2008,Lower Secondary Level,East,Single,0.51295,164,288,0.45512,0.57078
2008,Lower Secondary Level,East,Widowed,0.14684,43,288,0.10589,0.18779
2008,Upper Secondary Level,West,Married,0.55675,4517,7233,0.54530,0.56820
2008,Upper Secondary Level,West,"Married, living apart",0.02572,171,7233,0.02207,0.02937
2008,Upper Secondary Level,West,Single,0.22764,1425,7233,0.21798,0.23731
2008,Upper Secondary Level,West,Divorced,0.09884,603,7233,0.09197,0.10572
2008,Upper Secondary Level,West,Widowed,0.09104,517,7233,0.08441,0.09768
2008,Upper Secondary Level,East,Married,0.49087,1392,2501,0.47127,0.51046
2008,Upper Secondary Level,East,"Married, living apart",0.01587,34,2501,0.01097,0.02077
2008,Upper Secondary Level,East,Single,0.28439,638,2501,0.26670,0.30207
2008,Upper Secondary Level,East,Divorced,0.12185,248,2501,0.10903,0.13468
2008,Upper Secondary Level,East,Widowed,0.08702,189,2501,0.07597,0.09807
2008,Post-secondary Non-tertiary Level,West,Married,0.54434,559,896,0.51171,0.57697
2008,Post-secondary Non-tertiary Level,West,"Married, living apart",0.03356,33,896,0.02176,0.04536
2008,Post-secondary Non-tertiary Level,West,Single,0.31643,255,896,0.28596,0.34690
2008,Post-secondary Non-tertiary Level,West,Divorced,0.06283,49,896,0.04693,0.07873
2008,Post-secondary Non-tertiary Level,East,Married,0.27030,53,145,0.19776,0.34284
2008,Post-secondary Non-tertiary Level,East,Single,0.58177,92,145,0.50120,0.66234
2008,First Stage of Tertiary Education,West,Married,0.65265,768,1039,0.62369,0.68162
2008,First Stage of Tertiary Education,West,"Married, living apart",0.02622,34,1039,0.01650,0.03594
2008,First Stage of Tertiary Education,West,Single,0.16694,121,1039,0.14425,0.18963
2008,First Stage of Tertiary Education,West,Divorced,0.11040,83,1039,0.09134,0.12947
2008,First Stage of Tertiary Education,West,Widowed,0.04379,33,1039,0.03134,0.05624
2008,First Stage of Tertiary Education,East,Married,0.65550,271,345,0.60529,0.70572
2008,First Stage of Tertiary Education,East,Single,0.16124,43,345,0.12238,0.20010
2008,First Stage of Tertiary Education,East,Widowed,0.08328,31,345,0.05408,0.11247
2008,Second Stage of Tertiary Education,West,Married,0.57518,2028,2950,0.55734,0.59302
2008,Second Stage of Tertiary Education,West,"Married, living apart",0.03053,82,2950,0.02432,0.03674
2008,Second Stage of Tertiary Education,West,Single,0.26997,547,2950,0.25395,0.28599
2008,Second Stage of Tertiary Education,West,Divorced,0.08537,195,2950,0.07528,0.09545
2008,Second Stage of Tertiary Education,West,Widowed,0.03895,98,2950,0.03197,0.04594
2008,Second Stage of Tertiary Education,East,Married,0.60237,853,1221,0.57491,0.62984
2008,Second Stage of Tertiary Education,East,Single,0.19317,185,1221,0.17102,0.21532
2008,Second Stage of Tertiary Education,East,Divorced,0.11757,121,1221,0.09949,0.13564
2008,Second Stage of Tertiary Education,East,Widowed,0.06581,62,1221,0.05190,0.07973
2009,No answer / don't know,West,Single,0.88814,216,216,0.84600,0.93027
2009,No answer / don't know,East,Single,0.97470,81,81,0.94029,1.00911
2009,Primary Level,West,Married,0.60355,96,96,0.50519,0.70192
2009,Lower Secondary Level,West,Married,0.42225,723,1563,0.39776,0.44675
2009,Lower Secondary Level,West,"Married, living apart",0.01939,38,1563,0.01255,0.02623
2009,Lower Secondary Level,West,Single,0.27948,421,1563,0.25723,0.30174
2009,Lower Secondary Level,West,Divorced,0.08036,110,1563,0.06688,0.09384
2009,Lower Secondary Level,West,Widowed,0.19851,271,1563,0.17873,0.21829
2009,Lower Secondary Level,East,Married,0.27205,77,246,0.21632,0.32777
2009,Lower Secondary Level,East,Single,0.47809,129,246,0.41554,0.54064
2009,Lower Secondary Level,East,Widowed,0.16681,40,246,0.12013,0.21350
2009,Upper Secondary Level,West,Married,0.54830,4108,6670,0.53636,0.56024
2009,Upper Secondary Level,West,"Married, living apart",0.02861,170,6670,0.02461,0.03261
2009,Upper Secondary Level,West,Single,0.23287,1320,6670,0.22272,0.24301
2009,Upper Secondary Level,West,Divorced,0.09758,575,6670,0.09046,0.10471
2009,Upper Secondary Level,West,Widowed,0.09264,497,6670,0.08569,0.09960
2009,Upper Secondary Level,East,Married,0.49493,1332,2394,0.47490,0.51497
2009,Upper Secondary Level,East,"Married, living apart",0.01922,38,2394,0.01372,0.02473
2009,Upper Secondary Level,East,Single,0.28122,610,2394,0.26320,0.29923
2009,Upper Secondary Level,East,Divorced,0.11852,232,2394,0.10557,0.13147
2009,Upper Secondary Level,East,Widowed,0.08610,182,2394,0.07486,0.09734
2009,Post-secondary Non-tertiary Level,West,Married,0.55744,523,795,0.52289,0.59199
2009,Post-secondary Non-tertiary Level,West,Single,0.31175,221,795,0.27953,0.34397
2009,Post-secondary Non-tertiary Level,West,Divorced,0.06176,51,795,0.04502,0.07850
2009,Post-secondary Non-tertiary Level,East,Married,0.26239,53,136,0.18817,0.33660
2009,Post-secondary Non-tertiary Level,East,Single,0.60925,83,136,0.52694,0.69156
2009,First Stage of Tertiary Education,West,Married,0.65377,708,899,0.62265,0.68489
2009,First Stage of Tertiary Education,West,Single,0.16901,116,899,0.14450,0.19352
2009,First Stage of Tertiary Education,West,Divorced,0.11211,75,899,0.09148,0.13275
2009,First Stage of Tertiary Education,East,Married,0.64919,264,341,0.59847,0.69992
2009,First Stage of Tertiary Education,East,Single,0.18393,46,341,0.14275,0.22512
2009,First Stage of Tertiary Education,East,Widowed,0.07558,31,341,0.04749,0.10368
2009,Second Stage of Tertiary Education,West,Married,0.56656,1899,2828,0.54829,0.58483
2009,Second Stage of Tertiary Education,West,"Married, living apart",0.03223,80,2828,0.02572,0.03874
2009,Second Stage of Tertiary Education,West,Single,0.28308,565,2828,0.26647,0.29968
2009,Second Stage of Tertiary Education,West,Divorced,0.08017,191,2828,0.07016,0.09018
2009,Second Stage of Tertiary Education,West,Widowed,0.03796,93,2828,0.03092,0.04501
2009,Second Stage of Tertiary Education,East,Married,0.59504,819,1191,0.56715,0.62293
2009,Second Stage of Tertiary Education,East,Single,0.20396,181,1191,0.18107,0.22686
2009,Second Stage of Tertiary Education,East,Divorced,0.11910,124,1191,0.10070,0.13751
2009,Second Stage of Tertiary Education,East,Widowed,0.06621,67,1191,0.05208,0.08034
2010,No answer / don't know,West,Married,0.08030,32,241,0.04591,0.11468
2010,No answer / don't know,West,Single,0.89602,209,241,0.85740,0.93464
2010,No answer / don't know,East,Single,0.98120,62,62,0.94712,1.01528
2010,Pre-primary Level,West,Single,0.99986,620,620,0.99894,1.00078
2010,Primary Level,West,Married,0.53655,194,270,0.47696,0.59614
2010,Primary Level,West,Single,0.24594,76,270,0.19448,0.29741
2010,Lower Secondary Level,West,Married,0.42399,1058,2172,0.40320,0.44478
2010,Lower Secondary Level,West,"Married, living apart",0.02434,62,2172,0.01786,0.03082
2010,Lower Secondary Level,West,Single,0.28533,614,2172,0.26633,0.30432
2010,Lower Secondary Level,West,Divorced,0.07565,179,2172,0.06453,0.08678
2010,Lower Secondary Level,West,Widowed,0.19069,259,2172,0.17416,0.20722
2010,Lower Secondary Level,East,Married,0.24502,99,310,0.19707,0.29298
2010,Lower Secondary Level,East,Single,0.51645,174,310,0.46073,0.57217
2010,Lower Secondary Level,East,Widowed,0.16273,37,310,0.12157,0.20388
2010,Upper Secondary Level,West,Married,0.54936,5659,8817,0.53897,0.55974
2010,Upper Secondary Level,West,"Married, living apart",0.02571,221,8817,0.02240,0.02901
2010,Upper Secondary Level,West,Single,0.23028,1579,8817,0.22149,0.23906
2010,Upper Secondary Level,West,Divorced,0.10177,858,8817,0.09546,0.10808
2010,Upper Secondary Level,West,Widowed,0.09289,500,8817,0.08683,0.09895
2010,Upper Secondary Level,East,Married,0.48720,1579,2924,0.46908,0.50532
2010,Upper Secondary Level,East,"Married, living apart",0.01813,48,2924,0.01329,0.02296
2010,Upper Secondary Level,East,Single,0.28995,827,2924,0.27351,0.30640
2010,Upper Secondary Level,East,Divorced,0.12225,297,2924,0.11037,0.13412
2010,Upper Secondary Level,East,Widowed,0.08247,173,2924,0.07250,0.09244
2010,Post-secondary Non-tertiary Level,West,Married,0.55608,944,1424,0.53027,0.58190
2010,Post-secondary Non-tertiary Level,West,"Married, living apart",0.03028,54,1424,0.02137,0.03918
2010,Post-secondary Non-tertiary Level,West,Single,0.30832,308,1424,0.28432,0.33231
2010,Post-secondary Non-tertiary Level,West,Divorced,0.06910,118,1424,0.05592,0.08228
2010,Post-secondary Non-tertiary Level,East,Married,0.33213,114,231,0.27126,0.39300
2010,Post-secondary Non-tertiary Level,East,Single,0.53500,117,231,0.47054,0.59946
2010,First Stage of Tertiary Education,West,Married,0.62200,879,1167,0.59416,0.64983
2010,First Stage of Tertiary Education,West,"Married, living apart",0.03766,41,1167,0.02673,0.04858
2010,First Stage of Tertiary Education,West,Single,0.18653,153,1167,0.16417,0.20889
2010,First Stage of Tertiary Education,West,Divorced,0.11279,94,1167,0.09463,0.13094
2010,First Stage of Tertiary Education,East,Married,0.64084,286,349,0.59043,0.69124
2010,First Stage of Tertiary Education,East,Single,0.19647,63,349,0.15472,0.23821
2010,Second Stage of Tertiary Education,West,Married,0.56816,2806,3978,0.55276,0.58355
2010,Second Stage of Tertiary Education,West,"Married, living apart",0.03375,119,3978,0.02813,0.03936
2010,Second Stage of Tertiary Education,West,Single,0.28377,693,3978,0.26976,0.29778
2010,Second Stage of Tertiary Education,West,Divorced,0.08174,263,3978,0.07323,0.09026
2010,Second Stage of Tertiary Education,West,Widowed,0.03258,97,3978,0.02706,0.03810
2010,Second Stage of Tertiary Education,East,Married,0.61491,945,1368,0.58911,0.64070
2010,Second Stage of Tertiary Education,East,Single,0.17182,224,1368,0.15182,0.19181
2010,Second Stage of Tertiary Education,East,Divorced,0.11803,133,1368,0.10093,0.13514
2010,Second Stage of Tertiary Education,East,Widowed,0.07433,66,1368,0.06042,0.08823
2011,No answer / don't know,West,Married,0.17276,127,437,0.13728,0.20825
2011,No answer / don't know,West,Single,0.78171,310,437,0.74294,0.82049
2011,No answer / don't know,East,Single,0.86478,82,82,0.79032,0.93925
2011,Primary Level,West,Married,0.48574,206,323,0.43114,0.54033
2011,Primary Level,West,Single,0.21569,80,323,0.17077,0.26062
2011,Primary Level,West,Divorced,0.12873,37,323,0.09215,0.16531
2011,Primary Level,East,Single,0.79231,32,32,0.64951,0.93511
2011,Lower Secondary Level,West,Married,0.44275,1280,2639,0.42379,0.46170
2011,Lower Secondary Level,West,"Married, living apart",0.02505,83,2639,0.01909,0.03102
2011,Lower Secondary Level,West,Single,0.27444,737,2639,0.25741,0.29147
2011,Lower Secondary Level,West,Divorced,0.07856,240,2639,0.06829,0.08883
2011,Lower Secondary Level,West,Widowed,0.17920,299,2639,0.16456,0.19383
2011,Lower Secondary Level,East,Married,0.25838,126,405,0.21570,0.30107
2011,Lower Secondary Level,East,Single,0.44109,179,405,0.39268,0.48951
2011,Lower Secondary Level,East,Divorced,0.09026,37,405,0.06232,0.11820
2011,Lower Secondary Level,East,Widowed,0.19909,63,405,0.16016,0.23803
2011,Upper Secondary Level,West,Married,0.55108,6677,10517,0.54158,0.56059
2011,Upper Secondary Level,West,"Married, living apart",0.02174,267,10517,0.01895,0.02453
2011,Upper Secondary Level,West,Single,0.23386,1845,10517,0.22577,0.24195
2011,Upper Secondary Level,West,Divorced,0.10099,1081,10517,0.09523,0.10675
2011,Upper Secondary Level,West,Widowed,0.09233,647,10517,0.08679,0.09786
2011,Upper Secondary Level,East,Married,0.48786,1828,3383,0.47102,0.50471
2011,Upper Secondary Level,East,"Married, living apart",0.01829,71,3383,0.01378,0.02281
2011,Upper Secondary Level,East,Single,0.29895,920,3383,0.28352,0.31438
2011,Upper Secondary Level,East,Divorced,0.12118,363,3383,0.11018,0.13218
2011,Upper Secondary Level,East,Widowed,0.07371,201,3383,0.06490,0.08252
2011,Post-secondary Non-tertiary Level,West,Married,0.51935,1075,1712,0.49567,0.54302
2011,Post-secondary Non-tertiary Level,West,"Married, living apart",0.03657,71,1712,0.02768,0.04547
2011,Post-secondary Non-tertiary Level,West,Single,0.33103,374,1712,0.30874,0.35333
2011,Post-secondary Non-tertiary Level,West,Divorced,0.08141,160,1712,0.06845,0.09437
2011,Post-secondary Non-tertiary Level,West,Widowed,0.03163,32,1712,0.02334,0.03993
2011,Post-secondary Non-tertiary Level,East,Married,0.33575,132,259,0.27813,0.39338
2011,Post-secondary Non-tertiary Level,East,Single,0.53955,127,259,0.47873,0.60037
2011,First Stage of Tertiary Education,West,Married,0.63240,1016,1382,0.60697,0.65783
2011,First Stage of Tertiary Education,West,"Married, living apart",0.04088,48,1382,0.03044,0.05132
2011,First Stage of Tertiary Education,West,Single,0.19475,174,1382,0.17386,0.21564
2011,First Stage of Tertiary Education,West,Divorced,0.09770,112,1382,0.08204,0.11336
2011,First Stage of Tertiary Education,West,Widowed,0.03427,32,1382,0.02468,0.04387
2011,First Stage of Tertiary Education,East,Married,0.63397,323,461,0.58995,0.67799
2011,First Stage of Tertiary Education,East,Single,0.18901,68,461,0.15323,0.22479
2011,First Stage of Tertiary Education,East,Divorced,0.09063,39,461,0.06439,0.11686
