"plb0219","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"Ja, jede Woche","2017","Hauptschule","weiblich","82","0.0565640016668319","0.044746889763413","0.0683811135702509"
"Ja, jede Woche","2017","Realschule","maennlich","112","0.0543356364900514","0.0445635175617138","0.064107755418389"
"Ja, jede Woche","2017","Realschule","weiblich","125","0.0379329601465221","0.0307537829219443","0.0451121373710998"
"Ja, jede Woche","2017","(Fach-)Abitur","maennlich","107","0.0852258350387527","0.0699355316019738","0.100516138475532"
"Ja, jede Woche","2017","(Fach-)Abitur","weiblich","102","0.0612148832370467","0.0495914700703117","0.0728382964037816"
"Ja, jede Woche","2017","AkademikerIn","maennlich","189","0.0825111231853003","0.0712322261663811","0.0937900202042196"
"Ja, jede Woche","2017","AkademikerIn","weiblich","220","0.0920670181664389","0.080243505292884","0.103890531039994"
"Ja, alle 2 Wochen","2017","(noch) kein Abschluss","maennlich","","","",""
"Ja, alle 2 Wochen","2017","(noch) kein Abschluss","weiblich","","","",""
"Ja, alle 2 Wochen","2017","Hauptschule","maennlich","160","0.0753236266834866","0.0636961444245896","0.0869511089423836"
"Ja, alle 2 Wochen","2017","Hauptschule","weiblich","181","0.124287782475441","0.107411375596962","0.14116418935392"
"Ja, alle 2 Wochen","2017","Realschule","maennlich","203","0.0961459559733164","0.0834375079677157","0.108854403978917"
"Ja, alle 2 Wochen","2017","Realschule","weiblich","297","0.107761319589435","0.0961083768370535","0.119414262341817"
"Ja, alle 2 Wochen","2017","(Fach-)Abitur","maennlich","120","0.0994159691001278","0.0830303172815724","0.115801620918683"
"Ja, alle 2 Wochen","2017","(Fach-)Abitur","weiblich","192","0.116617966811191","0.101055477052495","0.132180456569887"
"Ja, alle 2 Wochen","2017","AkademikerIn","maennlich","182","0.0792464753483692","0.0681733134272582","0.0903196372694802"
"Ja, alle 2 Wochen","2017","AkademikerIn","weiblich","186","0.0840390074113841","0.0726929091577909","0.0953851056649774"
"Ja, alle 3-4 Wochen","2017","(noch) kein Abschluss","maennlich","","","",""
"Ja, alle 3-4 Wochen","2017","(noch) kein Abschluss","weiblich","","","",""
"Ja, alle 3-4 Wochen","2017","Hauptschule","maennlich","121","0.0629234351234482","0.0522250323504211","0.0736218378964753"
"Ja, alle 3-4 Wochen","2017","Hauptschule","weiblich","64","0.0348696686729183","0.0254853670979715","0.0442539702478651"
"Ja, alle 3-4 Wochen","2017","Realschule","maennlich","135","0.0603164875070611","0.0500531956877273","0.0705797793263948"
"Ja, alle 3-4 Wochen","2017","Realschule","weiblich","140","0.0459395706750249","0.0380719204007947","0.0538072209492551"
"Ja, alle 3-4 Wochen","2017","(Fach-)Abitur","maennlich","80","0.0551083311603408","0.0426122693185971","0.0676043930020845"
"Ja, alle 3-4 Wochen","2017","(Fach-)Abitur","weiblich","92","0.0517760044328777","0.0410326030425656","0.0625194058231898"
"Ja, alle 3-4 Wochen","2017","AkademikerIn","maennlich","213","0.0897573410234285","0.0780401486621771","0.10147453338468"
"Ja, alle 3-4 Wochen","2017","AkademikerIn","weiblich","149","0.0630911454463088","0.0531485339177961","0.0730337569748215"
"Seltener","2017","(noch) kein Abschluss","maennlich","","","",""
"Seltener","2017","(noch) kein Abschluss","weiblich","","","",""
"Seltener","2017","Hauptschule","maennlich","273","0.157858128890541","0.141794217504523","0.173922040276558"
"Seltener","2017","Hauptschule","weiblich","119","0.0932781930322886","0.0784013028954692","0.108155083169108"
"Seltener","2017","Realschule","maennlich","383","0.193941980856437","0.176896984304941","0.210986977407933"
"Seltener","2017","Realschule","weiblich","259","0.105284627451274","0.0937503984151075","0.11681885648744"
"Seltener","2017","(Fach-)Abitur","maennlich","220","0.169426450586459","0.148883956025346","0.189968945147572"
"Seltener","2017","(Fach-)Abitur","weiblich","154","0.114607091025626","0.0991618094790508","0.130052372572202"
"Seltener","2017","AkademikerIn","maennlich","478","0.216548446282596","0.199663737013298","0.233433155551893"
"Seltener","2017","AkademikerIn","weiblich","355","0.166948270719687","0.151697403462909","0.182199137976465"
"Nein, nie","2018","(noch) kein Abschluss","maennlich","","","",""
"Nein, nie","2018","(noch) kein Abschluss","weiblich","","","",""
"Nein, nie","2018","Hauptschule","maennlich","","","",""
"Nein, nie","2018","Hauptschule","weiblich","","","",""
"Nein, nie","2018","Realschule","maennlich","","","",""
"Nein, nie","2018","Realschule","weiblich","","","",""
"Nein, nie","2018","(Fach-)Abitur","maennlich","","","",""
"Nein, nie","2018","(Fach-)Abitur","weiblich","","","",""
"Nein, nie","2018","AkademikerIn","maennlich","","","",""
"Nein, nie","2018","AkademikerIn","weiblich","","","",""
"Ja, jede Woche","2018","(noch) kein Abschluss","maennlich","","","",""
"Ja, jede Woche","2018","(noch) kein Abschluss","weiblich","","","",""
"Ja, jede Woche","2018","Hauptschule","maennlich","","","",""
"Ja, jede Woche","2018","Hauptschule","weiblich","","","",""
"Ja, jede Woche","2018","Realschule","maennlich","","","",""
"Ja, jede Woche","2018","Realschule","weiblich","","","",""
"Ja, jede Woche","2018","(Fach-)Abitur","maennlich","","","",""
"Ja, jede Woche","2018","(Fach-)Abitur","weiblich","","","",""
"Ja, jede Woche","2018","AkademikerIn","maennlich","","","",""
"Ja, jede Woche","2018","AkademikerIn","weiblich","","","",""
"Ja, alle 2 Wochen","2018","(noch) kein Abschluss","maennlich","","","",""
"Ja, alle 2 Wochen","2018","(noch) kein Abschluss","weiblich","","","",""
"Ja, alle 2 Wochen","2018","Hauptschule","maennlich","","","",""
"Ja, alle 2 Wochen","2018","Hauptschule","weiblich","","","",""
"Ja, alle 2 Wochen","2018","Realschule","maennlich","","","",""
"Ja, alle 2 Wochen","2018","Realschule","weiblich","","","",""
"Ja, alle 2 Wochen","2018","(Fach-)Abitur","maennlich","","","",""
"Ja, alle 2 Wochen","2018","(Fach-)Abitur","weiblich","","","",""
"Ja, alle 2 Wochen","2018","AkademikerIn","maennlich","","","",""
"Ja, alle 2 Wochen","2018","AkademikerIn","weiblich","","","",""
"Ja, alle 3-4 Wochen","2018","(noch) kein Abschluss","maennlich","","","",""
"Ja, alle 3-4 Wochen","2018","(noch) kein Abschluss","weiblich","","","",""
"Ja, alle 3-4 Wochen","2018","Hauptschule","maennlich","","","",""
"Ja, alle 3-4 Wochen","2018","Hauptschule","weiblich","","","",""
"Ja, alle 3-4 Wochen","2018","Realschule","maennlich","","","",""
"Ja, alle 3-4 Wochen","2018","Realschule","weiblich","","","",""
"Ja, alle 3-4 Wochen","2018","(Fach-)Abitur","maennlich","","","",""
"Ja, alle 3-4 Wochen","2018","(Fach-)Abitur","weiblich","","","",""
"Ja, alle 3-4 Wochen","2018","AkademikerIn","maennlich","","","",""
"Ja, alle 3-4 Wochen","2018","AkademikerIn","weiblich","","","",""
"Seltener","2018","(noch) kein Abschluss","maennlich","","","",""
"Seltener","2018","(noch) kein Abschluss","weiblich","","","",""
"Seltener","2018","Hauptschule","maennlich","","","",""
"Seltener","2018","Hauptschule","weiblich","","","",""
"Seltener","2018","Realschule","maennlich","","","",""
"Seltener","2018","Realschule","weiblich","","","",""
"Seltener","2018","(Fach-)Abitur","maennlich","","","",""
"Seltener","2018","(Fach-)Abitur","weiblich","","","",""
"Seltener","2018","AkademikerIn","maennlich","","","",""
"Seltener","2018","AkademikerIn","weiblich","","","",""
"Nein, nie","2019","(noch) kein Abschluss","maennlich","87","0.652609656075268","0.573738230220203","0.731481081930334"
"Nein, nie","2019","(noch) kein Abschluss","weiblich","79","0.674152443922387","0.590984786994021","0.757320100850754"
"Nein, nie","2019","Hauptschule","maennlich","1133","0.65078190256259","0.628440044373755","0.673123760751426"
"Nein, nie","2019","Hauptschule","weiblich","872","0.699955271244998","0.674313149690362","0.725597392799634"
"Nein, nie","2019","Realschule","maennlich","1263","0.628719457152922","0.608065119107047","0.649373795198796"
"Nein, nie","2019","Realschule","weiblich","1824","0.705222382418444","0.687717016983216","0.722727747853672"
"Nein, nie","2019","(Fach-)Abitur","maennlich","782","0.615502914951463","0.590029298455877","0.64097653144705"
"Nein, nie","2019","(Fach-)Abitur","weiblich","1139","0.665278607522012","0.642571155141275","0.687986059902748"
"Nein, nie","2019","AkademikerIn","maennlich","1313","0.506659657108084","0.487846803665146","0.525472510551022"
"Nein, nie","2019","AkademikerIn","weiblich","1374","0.591379449209819","0.571850403553986","0.610908494865652"
"Ja, jede Woche","2019","(noch) kein Abschluss","maennlich","","","",""
"Ja, jede Woche","2019","(noch) kein Abschluss","weiblich","","","",""
"Ja, jede Woche","2019","Hauptschule","maennlich","116","0.0534485234116814","0.0429072479874277","0.0639897988359351"
"Ja, jede Woche","2019","Hauptschule","weiblich","66","0.0606850165403903","0.0473260712275213","0.0740439618532593"
"Ja, jede Woche","2019","Realschule","maennlich","129","0.0581586137554712","0.0481533706974979","0.0681638568134444"
"Ja, jede Woche","2019","Realschule","weiblich","116","0.0379794899392213","0.0306406466358078","0.0453183332426348"
"Ja, jede Woche","2019","(Fach-)Abitur","maennlich","121","0.066610423140318","0.0535537782336678","0.0796670680469682"
"Ja, jede Woche","2019","(Fach-)Abitur","weiblich","94","0.0606920116826457","0.049202682510003","0.0721813408552884"
"Ja, jede Woche","2019","AkademikerIn","maennlich","268","0.0889126508196185","0.0782027615291939","0.0996225401100431"
"Ja, jede Woche","2019","AkademikerIn","weiblich","225","0.0930917330528369","0.0815485643691123","0.104634901736562"
"Ja, alle 2 Wochen","2019","(noch) kein Abschluss","maennlich","","","",""
"Ja, alle 2 Wochen","2019","(noch) kein Abschluss","weiblich","","","",""
"Ja, alle 2 Wochen","2019","Hauptschule","maennlich","140","0.0853194566952505","0.0722272773046168","0.0984116360858841"
"Ja, alle 2 Wochen","2019","Hauptschule","weiblich","149","0.11798020685697","0.0999305249830233","0.136029888730916"
"Ja, alle 2 Wochen","2019","Realschule","maennlich","195","0.0907272396429026","0.0784486729224532","0.103005806363352"
"Ja, alle 2 Wochen","2019","Realschule","weiblich","287","0.104613456843182","0.0928628595313854","0.116364054154979"
"Ja, alle 2 Wochen","2019","(Fach-)Abitur","maennlich","148","0.103604546980562","0.0876469220240389","0.119562171937085"
"Ja, alle 2 Wochen","2019","(Fach-)Abitur","weiblich","167","0.113362088945973","0.0981063950310188","0.128617782860927"
"Ja, alle 2 Wochen","2019","AkademikerIn","maennlich","236","0.0764632085235002","0.0664637483796125","0.0864626686673879"
"Ja, alle 2 Wochen","2019","AkademikerIn","weiblich","207","0.0839466612561607","0.0729300024552317","0.0949633200570897"
"Ja, alle 3-4 Wochen","2019","(noch) kein Abschluss","maennlich","","","",""
"Ja, alle 3-4 Wochen","2019","(noch) kein Abschluss","weiblich","","","",""
"Ja, alle 3-4 Wochen","2019","Hauptschule","maennlich","97","0.0623846719113076","0.0510501166743784","0.0737192271482368"
"Ja, alle 3-4 Wochen","2019","Hauptschule","weiblich","40","0.0415986561964382","0.0304264442165149","0.0527708681763615"
"Ja, alle 3-4 Wochen","2019","Realschule","maennlich","139","0.0542491935847783","0.0445660418186327","0.0639323453509239"
"Ja, alle 3-4 Wochen","2019","Realschule","weiblich","129","0.043846883418999","0.0359855906109745","0.0517081762270235"
"Ja, alle 3-4 Wochen","2019","(Fach-)Abitur","maennlich","94","0.0599463082703756","0.0475158661881766","0.0723767503525746"
"Ja, alle 3-4 Wochen","2019","(Fach-)Abitur","weiblich","95","0.0513069429125042","0.0406905782365537","0.0619233075884546"
"Ja, alle 3-4 Wochen","2019","AkademikerIn","maennlich","220","0.0751293075023186","0.0652102959548585","0.0850483190497787"
"Ja, alle 3-4 Wochen","2019","AkademikerIn","weiblich","172","0.0541917436542285","0.0451976808271952","0.0631858064812618"
"Seltener","2019","(noch) kein Abschluss","maennlich","","","",""
"Seltener","2019","(noch) kein Abschluss","weiblich","","","",""
"Seltener","2019","Hauptschule","maennlich","263","0.14806544541917","0.131420469858896","0.164710420979445"
"Seltener","2019","Hauptschule","weiblich","100","0.0797808491612038","0.0646200962222114","0.0949416021001962"
"Seltener","2019","Realschule","maennlich","376","0.168145495863926","0.152157352253906","0.184133639473946"
"Seltener","2019","Realschule","weiblich","250","0.108337787380154","0.0964047487304783","0.120270826029829"
"Seltener","2019","(Fach-)Abitur","maennlich","256","0.154335806657281","0.135418411199464","0.173253202115098"
"Seltener","2019","(Fach-)Abitur","weiblich","164","0.109360348936866","0.094342564902425","0.124378132971306"
"Seltener","2019","AkademikerIn","maennlich","676","0.252835176046478","0.236480191027316","0.269190161065641"
"Seltener","2019","AkademikerIn","weiblich","456","0.177390412826955","0.16221467693987","0.19256614871404"
