"plh0106","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"2 Wichtig","2003","66 +","AkademikerIn","","","",""
"3 Weniger wichtig","2003","17-34","(noch) kein Abschluss","","","",""
"3 Weniger wichtig","2003","17-34","Hauptschule","","","",""
"3 Weniger wichtig","2003","17-34","Realschule","","","",""
"3 Weniger wichtig","2003","17-34","(Fach-)Abitur","","","",""
"3 Weniger wichtig","2003","17-34","AkademikerIn","","","",""
"3 Weniger wichtig","2003","35-65","(noch) kein Abschluss","","","",""
"3 Weniger wichtig","2003","35-65","Hauptschule","","","",""
"3 Weniger wichtig","2003","35-65","Realschule","","","",""
"3 Weniger wichtig","2003","35-65","(Fach-)Abitur","","","",""
"3 Weniger wichtig","2003","35-65","AkademikerIn","","","",""
"3 Weniger wichtig","2003","66 +","(noch) kein Abschluss","","","",""
"3 Weniger wichtig","2003","66 +","Hauptschule","","","",""
"3 Weniger wichtig","2003","66 +","Realschule","","","",""
"3 Weniger wichtig","2003","66 +","(Fach-)Abitur","","","",""
"3 Weniger wichtig","2003","66 +","AkademikerIn","","","",""
"4 Ganz unwichtig","2003","17-34","(noch) kein Abschluss","","","",""
"4 Ganz unwichtig","2003","17-34","Hauptschule","","","",""
"4 Ganz unwichtig","2003","17-34","Realschule","","","",""
"4 Ganz unwichtig","2003","17-34","(Fach-)Abitur","","","",""
"4 Ganz unwichtig","2003","17-34","AkademikerIn","","","",""
"4 Ganz unwichtig","2003","35-65","(noch) kein Abschluss","","","",""
"4 Ganz unwichtig","2003","35-65","Hauptschule","","","",""
"4 Ganz unwichtig","2003","35-65","Realschule","","","",""
"4 Ganz unwichtig","2003","35-65","(Fach-)Abitur","","","",""
"4 Ganz unwichtig","2003","35-65","AkademikerIn","","","",""
"4 Ganz unwichtig","2003","66 +","(noch) kein Abschluss","","","",""
"4 Ganz unwichtig","2003","66 +","Hauptschule","","","",""
"4 Ganz unwichtig","2003","66 +","Realschule","","","",""
"4 Ganz unwichtig","2003","66 +","(Fach-)Abitur","","","",""
"4 Ganz unwichtig","2003","66 +","AkademikerIn","","","",""
"1 Sehr wichtig","2004","17-34","(noch) kein Abschluss","277","","",""
"1 Sehr wichtig","2004","17-34","Hauptschule","275","","",""
"1 Sehr wichtig","2004","17-34","Realschule","515","0.305047761255122","0.283370210594487","0.326725311915756"
"1 Sehr wichtig","2004","17-34","(Fach-)Abitur","463","0.396195075514703","0.368816823433453","0.423573327595954"
"1 Sehr wichtig","2004","17-34","AkademikerIn","154","","",""
"1 Sehr wichtig","2004","35-65","(noch) kein Abschluss","17","","",""
"1 Sehr wichtig","2004","35-65","Hauptschule","494","0.116084695854928","0.106652994808598","0.125516396901257"
"1 Sehr wichtig","2004","35-65","Realschule","473","0.141641558579266","0.129974337649294","0.153308779509239"
"1 Sehr wichtig","2004","35-65","(Fach-)Abitur","153","","",""
"1 Sehr wichtig","2004","35-65","AkademikerIn","573","0.188717292263253","0.174978728793786","0.20245585573272"
"1 Sehr wichtig","2004","66 +","(noch) kein Abschluss","6","0.122262389457994","0.0426244148446969","0.201900364071291"
"1 Sehr wichtig","2004","66 +","Hauptschule","168","","",""
"1 Sehr wichtig","2004","66 +","Realschule","32","0.0577987742396531","0.0358183895261474","0.0797791589531587"
"1 Sehr wichtig","2004","66 +","(Fach-)Abitur","20","","",""
"1 Sehr wichtig","2004","66 +","AkademikerIn","72","0.122002052083086","0.0960931999749909","0.147910904191181"
"2 Wichtig","2004","17-34","(noch) kein Abschluss","346","0.491894409067839","0.454263373129499","0.529525445006179"
"2 Wichtig","2004","17-34","Hauptschule","672","0.581861618722394","0.553089556403818","0.61063368104097"
"2 Wichtig","2004","17-34","Realschule","984","0.565595858892898","0.542258650811997","0.588933066973799"
"2 Wichtig","2004","17-34","(Fach-)Abitur","622","0.486389100508114","0.458411408252084","0.514366792764145"
"2 Wichtig","2004","17-34","AkademikerIn","319","0.573605343133641","0.5319316557534","0.615279030513882"
"2 Wichtig","2004","35-65","(noch) kein Abschluss","63","0.49586554508182","0.41558503684708","0.576146053316559"
"2 Wichtig","2004","35-65","Hauptschule","2334","","",""
"2 Wichtig","2004","35-65","Realschule","1925","","",""
"2 Wichtig","2004","35-65","(Fach-)Abitur","568","0.567880571067442","0.537162372116298","0.598598770018586"
"2 Wichtig","2004","35-65","AkademikerIn","1760","","",""
"2 Wichtig","2004","66 +","(noch) kein Abschluss","17","","",""
"2 Wichtig","2004","66 +","Hauptschule","1008","","",""
"2 Wichtig","2004","66 +","Realschule","179","","",""
"2 Wichtig","2004","66 +","(Fach-)Abitur","62","0.424509583700037","0.347440118555882","0.501579048844193"
"2 Wichtig","2004","66 +","AkademikerIn","295","","",""
"3 Weniger wichtig","2004","17-34","(noch) kein Abschluss","51","0.075958661994273","0.0560167131768833","0.0959006108116626"
"3 Weniger wichtig","2004","17-34","Hauptschule","173","","",""
"3 Weniger wichtig","2004","17-34","Realschule","220","","",""
"3 Weniger wichtig","2004","17-34","(Fach-)Abitur","134","","",""
"3 Weniger wichtig","2004","17-34","AkademikerIn","66","0.117203854685471","0.0900987792554246","0.144308930115517"
"3 Weniger wichtig","2004","35-65","(noch) kein Abschluss","52","0.326751550186685","0.25144175505202","0.402061345321351"
"3 Weniger wichtig","2004","35-65","Hauptschule","1421","","",""
"3 Weniger wichtig","2004","35-65","Realschule","969","0.275509292902591","0.260559944355204","0.290458641449978"
"3 Weniger wichtig","2004","35-65","(Fach-)Abitur","261","","",""
"3 Weniger wichtig","2004","35-65","AkademikerIn","727","0.22705922045084","0.212349919009044","0.241768521892635"
"3 Weniger wichtig","2004","66 +","(noch) kein Abschluss","32","0.440043187456793","0.319368459072242","0.560717915841343"
"3 Weniger wichtig","2004","66 +","Hauptschule","903","0.369555656687902","0.350228499112972","0.388882814262832"
"3 Weniger wichtig","2004","66 +","Realschule","170","","",""
"3 Weniger wichtig","2004","66 +","(Fach-)Abitur","59","0.362852332326258","0.287879389875471","0.437825274777046"
"3 Weniger wichtig","2004","66 +","AkademikerIn","197","","",""
"4 Ganz unwichtig","2004","17-34","(noch) kein Abschluss","4","0.00935911930390181","0.00211127494295964","0.016606963664844"
"4 Ganz unwichtig","2004","17-34","Hauptschule","9","0.0127616389261186","0.00621429194025189","0.0193089859119853"
"4 Ganz unwichtig","2004","17-34","Realschule","14","","",""
"4 Ganz unwichtig","2004","17-34","(Fach-)Abitur","7","0.00683237824803286","0.00222132557850429","0.0114434309175614"
"4 Ganz unwichtig","2004","17-34","AkademikerIn","2","","",""
"4 Ganz unwichtig","2004","35-65","(noch) kein Abschluss","17","","",""
"4 Ganz unwichtig","2004","35-65","Hauptschule","182","","",""
"4 Ganz unwichtig","2004","35-65","Realschule","64","0.0188338940232212","0.0142852802529132","0.0233825077935293"
"4 Ganz unwichtig","2004","35-65","(Fach-)Abitur","17","","",""
"4 Ganz unwichtig","2004","35-65","AkademikerIn","56","0.020663583902793","0.0156687834499998","0.0256583843555862"
"4 Ganz unwichtig","2004","66 +","(noch) kein Abschluss","10","","",""
"4 Ganz unwichtig","2004","66 +","Hauptschule","317","0.14770360433688","0.133496827558625","0.161910381115135"
"4 Ganz unwichtig","2004","66 +","Realschule","52","0.126057433911511","0.0947944936902675","0.157320374132754"
"4 Ganz unwichtig","2004","66 +","(Fach-)Abitur","17","","",""
"4 Ganz unwichtig","2004","66 +","AkademikerIn","49","0.0878281845810367","0.0654217305869269","0.110234638575147"
"1 Sehr wichtig","2005","17-34","(noch) kein Abschluss","","","",""
"1 Sehr wichtig","2005","17-34","Hauptschule","","","",""
"1 Sehr wichtig","2005","17-34","Realschule","","","",""
"1 Sehr wichtig","2005","17-34","(Fach-)Abitur","","","",""
"1 Sehr wichtig","2005","17-34","AkademikerIn","","","",""
"1 Sehr wichtig","2005","35-65","(noch) kein Abschluss","","","",""
"1 Sehr wichtig","2005","35-65","Hauptschule","","","",""
"1 Sehr wichtig","2005","35-65","Realschule","","","",""
"1 Sehr wichtig","2005","35-65","(Fach-)Abitur","","","",""
"1 Sehr wichtig","2005","35-65","AkademikerIn","","","",""
"1 Sehr wichtig","2005","66 +","(noch) kein Abschluss","","","",""
"1 Sehr wichtig","2005","66 +","Hauptschule","","","",""
"1 Sehr wichtig","2005","66 +","Realschule","","","",""
"1 Sehr wichtig","2005","66 +","(Fach-)Abitur","","","",""
"1 Sehr wichtig","2005","66 +","AkademikerIn","","","",""
"2 Wichtig","2005","17-34","(noch) kein Abschluss","","","",""
"2 Wichtig","2005","17-34","Hauptschule","","","",""
"2 Wichtig","2005","17-34","Realschule","","","",""
"2 Wichtig","2005","17-34","(Fach-)Abitur","","","",""
"2 Wichtig","2005","17-34","AkademikerIn","","","",""
"2 Wichtig","2005","35-65","(noch) kein Abschluss","","","",""
"2 Wichtig","2005","35-65","Hauptschule","","","",""
"2 Wichtig","2005","35-65","Realschule","","","",""
"2 Wichtig","2005","35-65","(Fach-)Abitur","","","",""
"2 Wichtig","2005","35-65","AkademikerIn","","","",""
"2 Wichtig","2005","66 +","(noch) kein Abschluss","","","",""
"2 Wichtig","2005","66 +","Hauptschule","","","",""
"2 Wichtig","2005","66 +","Realschule","","","",""
"2 Wichtig","2005","66 +","(Fach-)Abitur","","","",""
"2 Wichtig","2005","66 +","AkademikerIn","","","",""
"3 Weniger wichtig","2005","17-34","(noch) kein Abschluss","","","",""
"3 Weniger wichtig","2005","17-34","Hauptschule","","","",""
"3 Weniger wichtig","2005","17-34","Realschule","","","",""
"3 Weniger wichtig","2005","17-34","(Fach-)Abitur","","","",""
"3 Weniger wichtig","2005","17-34","AkademikerIn","","","",""
"3 Weniger wichtig","2005","35-65","(noch) kein Abschluss","","","",""
"3 Weniger wichtig","2005","35-65","Hauptschule","","","",""
"3 Weniger wichtig","2005","35-65","Realschule","","","",""
"3 Weniger wichtig","2005","35-65","(Fach-)Abitur","","","",""
"3 Weniger wichtig","2005","35-65","AkademikerIn","","","",""
"3 Weniger wichtig","2005","66 +","(noch) kein Abschluss","","","",""
"3 Weniger wichtig","2005","66 +","Hauptschule","","","",""
"3 Weniger wichtig","2005","66 +","Realschule","","","",""
"3 Weniger wichtig","2005","66 +","(Fach-)Abitur","","","",""
"3 Weniger wichtig","2005","66 +","AkademikerIn","","","",""
"4 Ganz unwichtig","2005","17-34","(noch) kein Abschluss","","","",""
"4 Ganz unwichtig","2005","17-34","Hauptschule","","","",""
"4 Ganz unwichtig","2005","17-34","Realschule","","","",""
"4 Ganz unwichtig","2005","17-34","(Fach-)Abitur","","","",""
"4 Ganz unwichtig","2005","17-34","AkademikerIn","","","",""
"4 Ganz unwichtig","2005","35-65","(noch) kein Abschluss","","","",""
"4 Ganz unwichtig","2005","35-65","Hauptschule","","","",""
"4 Ganz unwichtig","2005","35-65","Realschule","","","",""
"4 Ganz unwichtig","2005","35-65","(Fach-)Abitur","","","",""
"4 Ganz unwichtig","2005","35-65","AkademikerIn","","","",""
"4 Ganz unwichtig","2005","66 +","(noch) kein Abschluss","","","",""
"4 Ganz unwichtig","2005","66 +","Hauptschule","","","",""
"4 Ganz unwichtig","2005","66 +","Realschule","","","",""
"4 Ganz unwichtig","2005","66 +","(Fach-)Abitur","","","",""
"4 Ganz unwichtig","2005","66 +","AkademikerIn","","","",""
"1 Sehr wichtig","2006","17-34","(noch) kein Abschluss","","","",""
"1 Sehr wichtig","2006","17-34","Hauptschule","","","",""
"1 Sehr wichtig","2006","17-34","Realschule","","","",""
"1 Sehr wichtig","2006","17-34","(Fach-)Abitur","","","",""
"1 Sehr wichtig","2006","17-34","AkademikerIn","","","",""
"1 Sehr wichtig","2006","35-65","(noch) kein Abschluss","","","",""
"1 Sehr wichtig","2006","35-65","Hauptschule","","","",""
"1 Sehr wichtig","2006","35-65","Realschule","","","",""
"1 Sehr wichtig","2006","35-65","(Fach-)Abitur","","","",""
"1 Sehr wichtig","2006","35-65","AkademikerIn","","","",""
"1 Sehr wichtig","2006","66 +","(noch) kein Abschluss","","","",""
"1 Sehr wichtig","2006","66 +","Hauptschule","","","",""
"1 Sehr wichtig","2006","66 +","Realschule","","","",""
"1 Sehr wichtig","2006","66 +","(Fach-)Abitur","","","",""
"1 Sehr wichtig","2006","66 +","AkademikerIn","","","",""
"2 Wichtig","2006","17-34","(noch) kein Abschluss","","","",""
"2 Wichtig","2006","17-34","Hauptschule","","","",""
"2 Wichtig","2006","17-34","Realschule","","","",""
"2 Wichtig","2006","17-34","(Fach-)Abitur","","","",""
"2 Wichtig","2006","17-34","AkademikerIn","","","",""
"2 Wichtig","2006","35-65","(noch) kein Abschluss","","","",""
"2 Wichtig","2006","35-65","Hauptschule","","","",""
"2 Wichtig","2006","35-65","Realschule","","","",""
"2 Wichtig","2006","35-65","(Fach-)Abitur","","","",""
"2 Wichtig","2006","35-65","AkademikerIn","","","",""
"2 Wichtig","2006","66 +","(noch) kein Abschluss","","","",""
"2 Wichtig","2006","66 +","Hauptschule","","","",""
"2 Wichtig","2006","66 +","Realschule","","","",""
"2 Wichtig","2006","66 +","(Fach-)Abitur","","","",""
"2 Wichtig","2006","66 +","AkademikerIn","","","",""
"3 Weniger wichtig","2006","17-34","(noch) kein Abschluss","","","",""
"3 Weniger wichtig","2006","17-34","Hauptschule","","","",""
"3 Weniger wichtig","2006","17-34","Realschule","","","",""
"3 Weniger wichtig","2006","17-34","(Fach-)Abitur","","","",""
"3 Weniger wichtig","2006","17-34","AkademikerIn","","","",""
"3 Weniger wichtig","2006","35-65","(noch) kein Abschluss","","","",""
"3 Weniger wichtig","2006","35-65","Hauptschule","","","",""
"3 Weniger wichtig","2006","35-65","Realschule","","","",""
"3 Weniger wichtig","2006","35-65","(Fach-)Abitur","","","",""
"3 Weniger wichtig","2006","35-65","AkademikerIn","","","",""
"3 Weniger wichtig","2006","66 +","(noch) kein Abschluss","","","",""
"3 Weniger wichtig","2006","66 +","Hauptschule","","","",""
"3 Weniger wichtig","2006","66 +","Realschule","","","",""
"3 Weniger wichtig","2006","66 +","(Fach-)Abitur","","","",""
"3 Weniger wichtig","2006","66 +","AkademikerIn","","","",""
"4 Ganz unwichtig","2006","17-34","(noch) kein Abschluss","","","",""
"4 Ganz unwichtig","2006","17-34","Hauptschule","","","",""
"4 Ganz unwichtig","2006","17-34","Realschule","","","",""
"4 Ganz unwichtig","2006","17-34","(Fach-)Abitur","","","",""
"4 Ganz unwichtig","2006","17-34","AkademikerIn","","","",""
"4 Ganz unwichtig","2006","35-65","(noch) kein Abschluss","","","",""
"4 Ganz unwichtig","2006","35-65","Hauptschule","","","",""
"4 Ganz unwichtig","2006","35-65","Realschule","","","",""
"4 Ganz unwichtig","2006","35-65","(Fach-)Abitur","","","",""
"4 Ganz unwichtig","2006","35-65","AkademikerIn","","","",""
"4 Ganz unwichtig","2006","66 +","(noch) kein Abschluss","","","",""
"4 Ganz unwichtig","2006","66 +","Hauptschule","","","",""
"4 Ganz unwichtig","2006","66 +","Realschule","","","",""
"4 Ganz unwichtig","2006","66 +","(Fach-)Abitur","","","",""
"4 Ganz unwichtig","2006","66 +","AkademikerIn","","","",""
"1 Sehr wichtig","2007","17-34","(noch) kein Abschluss","","","",""
"1 Sehr wichtig","2007","17-34","Hauptschule","","","",""
"1 Sehr wichtig","2007","17-34","Realschule","","","",""
"1 Sehr wichtig","2007","17-34","(Fach-)Abitur","","","",""
"1 Sehr wichtig","2007","17-34","AkademikerIn","","","",""
"1 Sehr wichtig","2007","35-65","(noch) kein Abschluss","","","",""
"1 Sehr wichtig","2007","35-65","Hauptschule","","","",""
"1 Sehr wichtig","2007","35-65","Realschule","","","",""
"1 Sehr wichtig","2007","35-65","(Fach-)Abitur","","","",""
"1 Sehr wichtig","2007","35-65","AkademikerIn","","","",""
"1 Sehr wichtig","2007","66 +","(noch) kein Abschluss","","","",""
"1 Sehr wichtig","2007","66 +","Hauptschule","","","",""
"1 Sehr wichtig","2007","66 +","Realschule","","","",""
"1 Sehr wichtig","2007","66 +","(Fach-)Abitur","","","",""
"1 Sehr wichtig","2007","66 +","AkademikerIn","","","",""
"2 Wichtig","2007","17-34","(noch) kein Abschluss","","","",""
"2 Wichtig","2007","17-34","Hauptschule","","","",""
"2 Wichtig","2007","17-34","Realschule","","","",""
"2 Wichtig","2007","17-34","(Fach-)Abitur","","","",""
"2 Wichtig","2007","17-34","AkademikerIn","","","",""
"2 Wichtig","2007","35-65","(noch) kein Abschluss","","","",""
"2 Wichtig","2007","35-65","Hauptschule","","","",""
"2 Wichtig","2007","35-65","Realschule","","","",""
"2 Wichtig","2007","35-65","(Fach-)Abitur","","","",""
"2 Wichtig","2007","35-65","AkademikerIn","","","",""
"2 Wichtig","2007","66 +","(noch) kein Abschluss","","","",""
"2 Wichtig","2007","66 +","Hauptschule","","","",""
"2 Wichtig","2007","66 +","Realschule","","","",""
"2 Wichtig","2007","66 +","(Fach-)Abitur","","","",""
"2 Wichtig","2007","66 +","AkademikerIn","","","",""
"3 Weniger wichtig","2007","17-34","(noch) kein Abschluss","","","",""
"3 Weniger wichtig","2007","17-34","Hauptschule","","","",""
"3 Weniger wichtig","2007","17-34","Realschule","","","",""
"3 Weniger wichtig","2007","17-34","(Fach-)Abitur","","","",""
"3 Weniger wichtig","2007","17-34","AkademikerIn","","","",""
"3 Weniger wichtig","2007","35-65","(noch) kein Abschluss","","","",""
"3 Weniger wichtig","2007","35-65","Hauptschule","","","",""
"3 Weniger wichtig","2007","35-65","Realschule","","","",""
"3 Weniger wichtig","2007","35-65","(Fach-)Abitur","","","",""
"3 Weniger wichtig","2007","35-65","AkademikerIn","","","",""
"3 Weniger wichtig","2007","66 +","(noch) kein Abschluss","","","",""
"3 Weniger wichtig","2007","66 +","Hauptschule","","","",""
"3 Weniger wichtig","2007","66 +","Realschule","","","",""
"3 Weniger wichtig","2007","66 +","(Fach-)Abitur","","","",""
"3 Weniger wichtig","2007","66 +","AkademikerIn","","","",""
"4 Ganz unwichtig","2007","17-34","(noch) kein Abschluss","","","",""
"4 Ganz unwichtig","2007","17-34","Hauptschule","","","",""
"4 Ganz unwichtig","2007","17-34","Realschule","","","",""
"4 Ganz unwichtig","2007","17-34","(Fach-)Abitur","","","",""
"4 Ganz unwichtig","2007","17-34","AkademikerIn","","","",""
"4 Ganz unwichtig","2007","35-65","(noch) kein Abschluss","","","",""
"4 Ganz unwichtig","2007","35-65","Hauptschule","","","",""
"4 Ganz unwichtig","2007","35-65","Realschule","","","",""
"4 Ganz unwichtig","2007","35-65","(Fach-)Abitur","","","",""
"4 Ganz unwichtig","2007","35-65","AkademikerIn","","","",""
"4 Ganz unwichtig","2007","66 +","(noch) kein Abschluss","","","",""
"4 Ganz unwichtig","2007","66 +","Hauptschule","","","",""
"4 Ganz unwichtig","2007","66 +","Realschule","","","",""
"4 Ganz unwichtig","2007","66 +","(Fach-)Abitur","","","",""
"4 Ganz unwichtig","2007","66 +","AkademikerIn","","","",""
"1 Sehr wichtig","2008","17-34","(noch) kein Abschluss","161","","",""
"1 Sehr wichtig","2008","17-34","Hauptschule","177","","",""
"1 Sehr wichtig","2008","17-34","Realschule","326","0.252942735641446","0.22898802768794","0.276897443594952"
"1 Sehr wichtig","2008","17-34","(Fach-)Abitur","316","0.320812450411889","0.29189556476384","0.349729336059938"
"1 Sehr wichtig","2008","17-34","AkademikerIn","174","","",""
"1 Sehr wichtig","2008","35-65","(noch) kein Abschluss","11","","",""
"1 Sehr wichtig","2008","35-65","Hauptschule","342","0.10074508397127","0.0906751228600937","0.110815045082445"
"1 Sehr wichtig","2008","35-65","Realschule","406","0.124171435023123","0.112894247376528","0.135448622669717"
"1 Sehr wichtig","2008","35-65","(Fach-)Abitur","150","","",""
"1 Sehr wichtig","2008","35-65","AkademikerIn","440","0.162294117125287","0.148609866948336","0.175978367302237"
"1 Sehr wichtig","2008","66 +","(noch) kein Abschluss","","","",""
"1 Sehr wichtig","2008","66 +","Hauptschule","130","","",""
"1 Sehr wichtig","2008","66 +","Realschule","30","0.0522405917952228","0.0335423084172958","0.0709388751731499"
"1 Sehr wichtig","2008","66 +","(Fach-)Abitur","14","","",""
"1 Sehr wichtig","2008","66 +","AkademikerIn","79","0.103264363041833","0.0829264533145595","0.123602272769107"
"2 Wichtig","2008","17-34","(noch) kein Abschluss","192","","",""
"2 Wichtig","2008","17-34","Hauptschule","402","0.551006664827524","0.514650168886174","0.587363160768874"
"2 Wichtig","2008","17-34","Realschule","743","0.593600332649747","0.566534177436748","0.620666487862746"
"2 Wichtig","2008","17-34","(Fach-)Abitur","572","0.564566720663549","0.533851792877192","0.595281648449905"
"2 Wichtig","2008","17-34","AkademikerIn","297","","",""
"2 Wichtig","2008","35-65","(noch) kein Abschluss","38","0.398178452775711","0.302233786892501","0.494123118658922"
"2 Wichtig","2008","35-65","Hauptschule","1793","","",""
"2 Wichtig","2008","35-65","Realschule","1847","","",""
"2 Wichtig","2008","35-65","(Fach-)Abitur","541","0.555993855307623","0.524933900586737","0.58705381002851"
"2 Wichtig","2008","35-65","AkademikerIn","1615","","",""
"2 Wichtig","2008","66 +","(noch) kein Abschluss","12","","",""
"2 Wichtig","2008","66 +","Hauptschule","941","0.35378228165173","0.335325154480862","0.372239408822598"
"2 Wichtig","2008","66 +","Realschule","193","","",""
"2 Wichtig","2008","66 +","(Fach-)Abitur","67","0.352421331528701","0.28320638188825","0.421636281169153"
"2 Wichtig","2008","66 +","AkademikerIn","378","0.408567376190948","0.375713747339183","0.441421005042713"
"3 Weniger wichtig","2008","17-34","(noch) kein Abschluss","36","0.0960324988799757","0.0667533253298387","0.125311672430113"
"3 Weniger wichtig","2008","17-34","Hauptschule","122","","",""
"3 Weniger wichtig","2008","17-34","Realschule","188","","",""
"3 Weniger wichtig","2008","17-34","(Fach-)Abitur","108","","",""
"3 Weniger wichtig","2008","17-34","AkademikerIn","54","0.116685437461329","0.0892754518236653","0.144095423098993"
"3 Weniger wichtig","2008","35-65","(noch) kein Abschluss","34","0.291215868517792","0.202170240330501","0.380261496705083"
"3 Weniger wichtig","2008","35-65","Hauptschule","1127","","",""
"3 Weniger wichtig","2008","35-65","Realschule","958","0.292911519339864","0.277348799086444","0.308474239593283"
"3 Weniger wichtig","2008","35-65","(Fach-)Abitur","280","","",""
"3 Weniger wichtig","2008","35-65","AkademikerIn","680","0.240174532928188","0.224320336518763","0.256028729337613"
"3 Weniger wichtig","2008","66 +","(noch) kein Abschluss","24","","",""
"3 Weniger wichtig","2008","66 +","Hauptschule","1083","","",""
"3 Weniger wichtig","2008","66 +","Realschule","241","","",""
"3 Weniger wichtig","2008","66 +","(Fach-)Abitur","71","0.376669502829597","0.306465485709375","0.446873519949818"
"3 Weniger wichtig","2008","66 +","AkademikerIn","317","0.367675283067366","0.33544967192627","0.399900894208462"
"4 Ganz unwichtig","2008","17-34","(noch) kein Abschluss","","","",""
"4 Ganz unwichtig","2008","17-34","Hauptschule","18","","",""
"4 Ganz unwichtig","2008","17-34","Realschule","8","0.00645285537833472","0.00204047409263893","0.0108652366640305"
"4 Ganz unwichtig","2008","17-34","(Fach-)Abitur","5","0.007500136246863","0.00215534365738313","0.0128449288363429"
"4 Ganz unwichtig","2008","17-34","AkademikerIn","2","","",""
"4 Ganz unwichtig","2008","35-65","(noch) kein Abschluss","17","","",""
"4 Ganz unwichtig","2008","35-65","Hauptschule","170","","",""
"4 Ganz unwichtig","2008","35-65","Realschule","74","0.0259079118811325","0.0204754508753378","0.0313403728869271"
"4 Ganz unwichtig","2008","35-65","(Fach-)Abitur","12","","",""
"4 Ganz unwichtig","2008","35-65","AkademikerIn","54","0.020941906890127","0.0156277279138484","0.0262560858664056"
"4 Ganz unwichtig","2008","66 +","(noch) kein Abschluss","16","","",""
"4 Ganz unwichtig","2008","66 +","Hauptschule","424","0.187209505302342","0.172151761959961","0.202267248644723"
"4 Ganz unwichtig","2008","66 +","Realschule","80","0.166412126575753","0.135114109693835","0.197710143457671"
"4 Ganz unwichtig","2008","66 +","(Fach-)Abitur","31","0.186766062653549","0.13030107015488","0.243231055152219"
"4 Ganz unwichtig","2008","66 +","AkademikerIn","86","0.120492977699853","0.0987359587689716","0.142249996630734"
"1 Sehr wichtig","2009","17-34","(noch) kein Abschluss","","","",""
"1 Sehr wichtig","2009","17-34","Hauptschule","","","",""
"1 Sehr wichtig","2009","17-34","Realschule","","","",""
"1 Sehr wichtig","2009","17-34","(Fach-)Abitur","","","",""
"1 Sehr wichtig","2009","17-34","AkademikerIn","","","",""
"1 Sehr wichtig","2009","35-65","(noch) kein Abschluss","","","",""
"1 Sehr wichtig","2009","35-65","Hauptschule","","","",""
"1 Sehr wichtig","2009","35-65","Realschule","","","",""
"1 Sehr wichtig","2009","35-65","(Fach-)Abitur","","","",""
"1 Sehr wichtig","2009","35-65","AkademikerIn","","","",""
"1 Sehr wichtig","2009","66 +","(noch) kein Abschluss","","","",""
"1 Sehr wichtig","2009","66 +","Hauptschule","","","",""
"1 Sehr wichtig","2009","66 +","Realschule","","","",""
"1 Sehr wichtig","2009","66 +","(Fach-)Abitur","","","",""
"1 Sehr wichtig","2009","66 +","AkademikerIn","","","",""
"2 Wichtig","2009","17-34","(noch) kein Abschluss","","","",""
"2 Wichtig","2009","17-34","Hauptschule","","","",""
"2 Wichtig","2009","17-34","Realschule","","","",""
"2 Wichtig","2009","17-34","(Fach-)Abitur","","","",""
"2 Wichtig","2009","17-34","AkademikerIn","","","",""
"2 Wichtig","2009","35-65","(noch) kein Abschluss","","","",""
"2 Wichtig","2009","35-65","Hauptschule","","","",""
"2 Wichtig","2009","35-65","Realschule","","","",""
"2 Wichtig","2009","35-65","(Fach-)Abitur","","","",""
"2 Wichtig","2009","35-65","AkademikerIn","","","",""
"2 Wichtig","2009","66 +","(noch) kein Abschluss","","","",""
"2 Wichtig","2009","66 +","Hauptschule","","","",""
"2 Wichtig","2009","66 +","Realschule","","","",""
"2 Wichtig","2009","66 +","(Fach-)Abitur","","","",""
"2 Wichtig","2009","66 +","AkademikerIn","","","",""
"3 Weniger wichtig","2009","17-34","(noch) kein Abschluss","","","",""
"3 Weniger wichtig","2009","17-34","Hauptschule","","","",""
"3 Weniger wichtig","2009","17-34","Realschule","","","",""
"3 Weniger wichtig","2009","17-34","(Fach-)Abitur","","","",""
"3 Weniger wichtig","2009","17-34","AkademikerIn","","","",""
"3 Weniger wichtig","2009","35-65","(noch) kein Abschluss","","","",""
"3 Weniger wichtig","2009","35-65","Hauptschule","","","",""
"3 Weniger wichtig","2009","35-65","Realschule","","","",""
"3 Weniger wichtig","2009","35-65","(Fach-)Abitur","","","",""
"3 Weniger wichtig","2009","35-65","AkademikerIn","","","",""
"3 Weniger wichtig","2009","66 +","(noch) kein Abschluss","","","",""
"3 Weniger wichtig","2009","66 +","Hauptschule","","","",""
"3 Weniger wichtig","2009","66 +","Realschule","","","",""
"3 Weniger wichtig","2009","66 +","(Fach-)Abitur","","","",""
"3 Weniger wichtig","2009","66 +","AkademikerIn","","","",""
"4 Ganz unwichtig","2009","17-34","(noch) kein Abschluss","","","",""
"4 Ganz unwichtig","2009","17-34","Hauptschule","","","",""
"4 Ganz unwichtig","2009","17-34","Realschule","","","",""
"4 Ganz unwichtig","2009","17-34","(Fach-)Abitur","","","",""
"4 Ganz unwichtig","2009","17-34","AkademikerIn","","","",""
"4 Ganz unwichtig","2009","35-65","(noch) kein Abschluss","","","",""
"4 Ganz unwichtig","2009","35-65","Hauptschule","","","",""
"4 Ganz unwichtig","2009","35-65","Realschule","","","",""
"4 Ganz unwichtig","2009","35-65","(Fach-)Abitur","","","",""
"4 Ganz unwichtig","2009","35-65","AkademikerIn","","","",""
"4 Ganz unwichtig","2009","66 +","(noch) kein Abschluss","","","",""
"4 Ganz unwichtig","2009","66 +","Hauptschule","","","",""
