"m11126","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"Sehr gut","2003","(Fach-)Abitur","Westdeutschland","320","0.132698501830488","0.117977035655057","0.147419968005919"
"Sehr gut","2003","(Fach-)Abitur","Ostdeutschland","59","0.135368742974817","0.100366995861789","0.170370490087845"
"Sehr gut","2003","AkademikerIn","Westdeutschland","406","0.120132642168416","0.108609565060655","0.131655719276178"
"Sehr gut","2003","AkademikerIn","Ostdeutschland","90","0.0596399970344973","0.0467067956393227","0.072573198429672"
"Gut","2003","(noch) kein Abschluss","Westdeutschland","259","0.33938421200027","0.304555356088151","0.374213067912389"
"Gut","2003","(noch) kein Abschluss","Ostdeutschland","95","0.546306897679589","0.473978003171637","0.618635792187542"
"Gut","2003","Hauptschule","Westdeutschland","2481","0.334422243497363","0.323375633789851","0.345468853204875"
"Gut","2003","Hauptschule","Ostdeutschland","389","0.255497252689951","0.23295512437015","0.278039381009751"
"Gut","2003","Realschule","Westdeutschland","1695","0.428010768714988","0.412235349125438","0.443786188304538"
"Gut","2003","Realschule","Ostdeutschland","958","0.467882445904967","0.445998218074522","0.489766673735411"
"Gut","2003","(Fach-)Abitur","Westdeutschland","1004","0.48312323946215","0.461438436779264","0.504808042145037"
"Gut","2003","(Fach-)Abitur","Ostdeutschland","202","0.566586759861927","0.515887764118741","0.617285755605112"
"Gut","2003","AkademikerIn","Westdeutschland","1529","0.484326899789179","0.466614154215475","0.502039645362883"
"Gut","2003","AkademikerIn","Ostdeutschland","548","0.376256480897962","0.349799811085181","0.402713150710743"
"Zufriedenstellend","2003","(noch) kein Abschluss","Westdeutschland","164","0.226784089469542","0.195982324772141","0.257585854166943"
"Zufriedenstellend","2003","(noch) kein Abschluss","Ostdeutschland","","","",""
"Zufriedenstellend","2003","Hauptschule","Westdeutschland","2492","0.359301886298938","0.348067780655935","0.370535991941941"
"Zufriedenstellend","2003","Hauptschule","Ostdeutschland","603","0.424142721378069","0.398599122390034","0.449686320366104"
"Zufriedenstellend","2003","Realschule","Westdeutschland","1199","0.330770735618592","0.31577006598541","0.345771405251774"
"Zufriedenstellend","2003","Realschule","Ostdeutschland","638","0.323712609566468","0.303191326453937","0.344233892678999"
"Zufriedenstellend","2003","(Fach-)Abitur","Westdeutschland","512","0.270936201198853","0.251649884543484","0.290222517854222"
"Zufriedenstellend","2003","(Fach-)Abitur","Ostdeutschland","72","0.185316542029141","0.145563844721124","0.225069239337158"
"Zufriedenstellend","2003","AkademikerIn","Westdeutschland","804","0.275282811334547","0.259451999791731","0.291113622877362"
"Zufriedenstellend","2003","AkademikerIn","Ostdeutschland","448","0.370734542745899","0.344356739039899","0.397112346451898"
"Weniger gut","2003","(noch) kein Abschluss","Westdeutschland","85","0.14429261137163","0.118446000511678","0.170139222231582"
"Weniger gut","2003","(noch) kein Abschluss","Ostdeutschland","","","",""
"Weniger gut","2003","Hauptschule","Westdeutschland","1196","0.180877293821614","0.17186472611141","0.189889861531818"
"Weniger gut","2003","Hauptschule","Ostdeutschland","297","0.201788736240932","0.181045522892397","0.222531949589467"
"Weniger gut","2003","Realschule","Westdeutschland","380","0.112653182307631","0.102572775119302","0.12273358949596"
"Weniger gut","2003","Realschule","Ostdeutschland","212","0.099628965203987","0.0864929807457866","0.112764949662187"
"Weniger gut","2003","(Fach-)Abitur","Westdeutschland","176","0.0965752237753488","0.0837574716941233","0.109392975856574"
"Weniger gut","2003","(Fach-)Abitur","Ostdeutschland","","","",""
"Weniger gut","2003","AkademikerIn","Westdeutschland","271","0.0990779908853438","0.0884888300557059","0.109667151714982"
"Weniger gut","2003","AkademikerIn","Ostdeutschland","167","0.1508834321411","0.131335780352518","0.170431083929682"
"Schlecht","2003","(noch) kein Abschluss","Westdeutschland","","","",""
"Schlecht","2003","(noch) kein Abschluss","Ostdeutschland","","","",""
"Schlecht","2003","Hauptschule","Westdeutschland","384","0.0617297569011061","0.0560947651175412","0.067364748684671"
"Schlecht","2003","Hauptschule","Ostdeutschland","114","0.0920517766638675","0.0771095514782037","0.106994001849531"
"Schlecht","2003","Realschule","Westdeutschland","75","0.0234011641541592","0.0185812813580569","0.0282210469502615"
"Schlecht","2003","Realschule","Ostdeutschland","44","0.0306045082923398","0.023050068582344","0.0381589480023357"
"Schlecht","2003","(Fach-)Abitur","Westdeutschland","","","",""
"Schlecht","2003","(Fach-)Abitur","Ostdeutschland","","","",""
"Schlecht","2003","AkademikerIn","Westdeutschland","48","0.0211796558225141","0.0160764827995155","0.0262828288455127"
"Schlecht","2003","AkademikerIn","Ostdeutschland","35","0.0424855471805416","0.0314705741918838","0.0535005201691993"
"Sehr gut","2004","(noch) kein Abschluss","Westdeutschland","193","0.231124741672271","0.200375765879296","0.261873717465246"
"Sehr gut","2004","(noch) kein Abschluss","Ostdeutschland","44","0.204748236570855","0.146601595483904","0.262894877657806"
"Sehr gut","2004","Hauptschule","Westdeutschland","445","0.0674746157569779","0.0614619723722364","0.0734872591417193"
"Sehr gut","2004","Hauptschule","Ostdeutschland","39","0.032738948541968","0.0233124461765946","0.0421654509073413"
"Sehr gut","2004","Realschule","Westdeutschland","435","0.114904033454954","0.104614451615903","0.125193615294004"
"Sehr gut","2004","Realschule","Ostdeutschland","146","0.081304178692673","0.0690857965678809","0.0935225608174652"
"Sehr gut","2004","(Fach-)Abitur","Westdeutschland","331","0.158021966673564","0.142059803777273","0.173984129569855"
"Sehr gut","2004","(Fach-)Abitur","Ostdeutschland","61","0.14917607369738","0.113863518364685","0.184488629030074"
"Sehr gut","2004","AkademikerIn","Westdeutschland","356","0.11750780303783","0.106011313263603","0.129004292812058"
"Sehr gut","2004","AkademikerIn","Ostdeutschland","71","0.0438171019994887","0.0325773769318595","0.0550568270671179"
"Gut","2004","(noch) kein Abschluss","Westdeutschland","289","0.364987115044657","0.32987075221858","0.400103477870733"
"Gut","2004","(noch) kein Abschluss","Ostdeutschland","94","0.478109846565453","0.406129220062364","0.550090473068542"
"Gut","2004","Hauptschule","Westdeutschland","2295","0.319732329046394","0.308553454135241","0.330911203957547"
"Gut","2004","Hauptschule","Ostdeutschland","345","0.233244081441777","0.210842418854933","0.255645744028622"
"Gut","2004","Realschule","Westdeutschland","1630","0.417092579441952","0.40118328456122","0.433001874322684"
"Gut","2004","Realschule","Ostdeutschland","912","0.454944262565034","0.432681915280106","0.477206609849963"
"Gut","2004","(Fach-)Abitur","Westdeutschland","972","0.454932038181979","0.433140834710177","0.47672324165378"
"Gut","2004","(Fach-)Abitur","Ostdeutschland","205","0.514096113668281","0.464555993119729","0.563636234216833"
"Gut","2004","AkademikerIn","Westdeutschland","1509","0.458499727769675","0.440710981206552","0.476288474332799"
"Gut","2004","AkademikerIn","Ostdeutschland","552","0.398000846065889","0.371122452108733","0.424879240023044"
"Zufriedenstellend","2004","(noch) kein Abschluss","Westdeutschland","146","0.236854466992624","0.205842881864459","0.267866052120788"
"Zufriedenstellend","2004","(noch) kein Abschluss","Ostdeutschland","38","0.254614768852416","0.191838656892094","0.317390880812739"
"Zufriedenstellend","2004","Hauptschule","Westdeutschland","2357","0.352150197991112","0.340701237978374","0.36359915800385"
"Zufriedenstellend","2004","Hauptschule","Ostdeutschland","583","0.420308838495341","0.39416141098316","0.446456266007522"
"Zufriedenstellend","2004","Realschule","Westdeutschland","1152","0.318378178578127","0.303347510043001","0.333408847113253"
"Zufriedenstellend","2004","Realschule","Ostdeutschland","616","0.320534517651244","0.299670761359099","0.34139827394339"
"Zufriedenstellend","2004","(Fach-)Abitur","Westdeutschland","475","0.243930439534447","0.225137422706008","0.262723456362885"
"Zufriedenstellend","2004","(Fach-)Abitur","Ostdeutschland","88","0.227062185219682","0.185537686690977","0.268586683748387"
"Zufriedenstellend","2004","AkademikerIn","Westdeutschland","827","0.295732212273076","0.279439450949476","0.312024973596676"
"Zufriedenstellend","2004","AkademikerIn","Ostdeutschland","443","0.341695719324393","0.315652391025274","0.367739047623511"
"Weniger gut","2004","(noch) kein Abschluss","Westdeutschland","66","0.111251984148376","0.0883157191884421","0.13418824910831"
"Weniger gut","2004","(noch) kein Abschluss","Ostdeutschland","","","",""
"Weniger gut","2004","Hauptschule","Westdeutschland","1192","0.194035770401206","0.184556744975149","0.203514795827262"
"Weniger gut","2004","Hauptschule","Ostdeutschland","294","0.22379666358944","0.201718602871777","0.245874724307103"
"Weniger gut","2004","Realschule","Westdeutschland","384","0.121810765330197","0.111257865923079","0.132363664737314"
"Weniger gut","2004","Realschule","Ostdeutschland","203","0.116549373082036","0.10220381289545","0.130894933268623"
"Weniger gut","2004","(Fach-)Abitur","Westdeutschland","185","0.115189313361159","0.101218750586971","0.129159876135347"
"Weniger gut","2004","(Fach-)Abitur","Ostdeutschland","33","0.0909534564772747","0.0624523069722093","0.11945460598234"
"Weniger gut","2004","AkademikerIn","Westdeutschland","276","0.102348603419674","0.0915275065966219","0.113169700242726"
"Weniger gut","2004","AkademikerIn","Ostdeutschland","169","0.17574933274916","0.15484964136492","0.196649024133399"
"Schlecht","2004","(noch) kein Abschluss","Westdeutschland","","","",""
"Schlecht","2004","(noch) kein Abschluss","Ostdeutschland","","","",""
"Schlecht","2004","Hauptschule","Westdeutschland","397","0.0666070868043105","0.0606304429918265","0.0725837306167945"
"Schlecht","2004","Hauptschule","Ostdeutschland","108","0.0899114679314731","0.0747585688093007","0.105064367053646"
"Schlecht","2004","Realschule","Westdeutschland","89","0.027814443194771","0.022508718938624","0.0331201674509179"
"Schlecht","2004","Realschule","Ostdeutschland","45","0.0266676680090119","0.0194649818088335","0.0338703542091902"
"Schlecht","2004","(Fach-)Abitur","Westdeutschland","43","0.0279262422488519","0.0207161887585402","0.0351362957391637"
"Schlecht","2004","(Fach-)Abitur","Ostdeutschland","","","",""
"Schlecht","2004","AkademikerIn","Westdeutschland","46","0.0259116534997444","0.0202398235097993","0.0315834834896894"
"Schlecht","2004","AkademikerIn","Ostdeutschland","39","0.0407369998610702","0.0298820769242733","0.0515919227978671"
"Sehr gut","2005","(noch) kein Abschluss","Westdeutschland","197","0.224323234701181","0.194228021045581","0.254418448356781"
"Sehr gut","2005","(noch) kein Abschluss","Ostdeutschland","43","0.262781879249131","0.195623249468231","0.329940509030031"
"Sehr gut","2005","Hauptschule","Westdeutschland","376","0.0594676405534033","0.0536105207118339","0.0653247603949727"
"Sehr gut","2005","Hauptschule","Ostdeutschland","32","0.0314359640354578","0.0218991092924028","0.0409728187785127"
"Sehr gut","2005","Realschule","Westdeutschland","350","0.0926363892002631","0.0830669072970009","0.102205871103525"
"Sehr gut","2005","Realschule","Ostdeutschland","139","0.0718340190038066","0.0600100505514746","0.0836579874561386"
"Sehr gut","2005","(Fach-)Abitur","Westdeutschland","240","0.127832782494322","0.112811016672038","0.142854548316605"
"Sehr gut","2005","(Fach-)Abitur","Ostdeutschland","67","0.1579614748089","0.121949946663142","0.193973002954659"
"Sehr gut","2005","AkademikerIn","Westdeutschland","332","0.111101093532705","0.0996753192890573","0.122526867776353"
"Sehr gut","2005","AkademikerIn","Ostdeutschland","84","0.0580318663749363","0.0450551073815669","0.0710086253683057"
"Gut","2005","(noch) kein Abschluss","Westdeutschland","278","0.352946048233262","0.318467869324279","0.387424227142245"
"Gut","2005","(noch) kein Abschluss","Ostdeutschland","81","0.442174177890478","0.366394611745969","0.517953744034987"
"Gut","2005","Hauptschule","Westdeutschland","2067","0.310686542018267","0.299225437193318","0.322147646843216"
"Gut","2005","Hauptschule","Ostdeutschland","317","0.246308713098872","0.222760159250962","0.269857266946782"
"Gut","2005","Realschule","Westdeutschland","1557","0.416378316093647","0.400107224158402","0.432649408028892"
"Gut","2005","Realschule","Ostdeutschland","864","0.456427602715148","0.433618930485441","0.479236274944855"
"Gut","2005","(Fach-)Abitur","Westdeutschland","898","0.445673885350299","0.423312883891756","0.468034886808841"
"Gut","2005","(Fach-)Abitur","Ostdeutschland","196","0.51401592749891","0.46466454919141","0.56336730580641"
"Gut","2005","AkademikerIn","Westdeutschland","1377","0.458168329250412","0.440053050882413","0.476283607618411"
"Gut","2005","AkademikerIn","Ostdeutschland","498","0.377825826858521","0.350915642401787","0.404736011315254"
"Zufriedenstellend","2005","(noch) kein Abschluss","Westdeutschland","167","0.279994264393587","0.24760042268813","0.312388106099043"
"Zufriedenstellend","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"Zufriedenstellend","2005","Hauptschule","Westdeutschland","2279","0.368682526117246","0.356734200006883","0.380630852227609"
"Zufriedenstellend","2005","Hauptschule","Ostdeutschland","536","0.394558634326297","0.367845833403017","0.421271435249576"
"Zufriedenstellend","2005","Realschule","Westdeutschland","1143","0.340018114449332","0.324382175278333","0.355654053620331"
"Zufriedenstellend","2005","Realschule","Ostdeutschland","574","0.31584590023349","0.294559611671442","0.337132188795538"
"Zufriedenstellend","2005","(Fach-)Abitur","Westdeutschland","534","0.285636418779701","0.265314419596849","0.305958417962552"
"Zufriedenstellend","2005","(Fach-)Abitur","Ostdeutschland","96","0.202646431174624","0.162955167028644","0.242337695320605"
"Zufriedenstellend","2005","AkademikerIn","Westdeutschland","852","0.293581476426633","0.27702394261785","0.310139010235417"
"Zufriedenstellend","2005","AkademikerIn","Ostdeutschland","472","0.371525122988741","0.344705484569913","0.398344761407569"
"Weniger gut","2005","(noch) kein Abschluss","Westdeutschland","64","0.10296392766051","0.081037523535946","0.124890331785073"
"Weniger gut","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"Weniger gut","2005","Hauptschule","Westdeutschland","1171","0.195721497891798","0.185895438591","0.205547557192595"
"Weniger gut","2005","Hauptschule","Ostdeutschland","297","0.234502722992904","0.211346198548439","0.257659247437369"
"Weniger gut","2005","Realschule","Westdeutschland","401","0.125619568986378","0.11468036297526","0.136558774997495"
"Weniger gut","2005","Realschule","Ostdeutschland","209","0.128533619833869","0.113207964851565","0.143859274816173"
"Weniger gut","2005","(Fach-)Abitur","Westdeutschland","181","0.111166016498833","0.0970244886139507","0.125307544383716"
"Weniger gut","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"Weniger gut","2005","AkademikerIn","Westdeutschland","289","0.112915745274395","0.101408801948296","0.124422688600495"
"Weniger gut","2005","AkademikerIn","Ostdeutschland","156","0.149501108038062","0.129709825166874","0.169292390909249"
"Schlecht","2005","(noch) kein Abschluss","Westdeutschland","32","0.0397725250114604","0.0256731923953692","0.0538718576275517"
"Schlecht","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"Schlecht","2005","Hauptschule","Westdeutschland","370","0.0654417934192857","0.0593170533922939","0.0715665334462775"
"Schlecht","2005","Hauptschule","Ostdeutschland","104","0.0931939655464697","0.0773056190111558","0.109082312081784"
"Schlecht","2005","Realschule","Westdeutschland","75","0.02534761127038","0.0201596069163708","0.0305356156243893"
"Schlecht","2005","Realschule","Ostdeutschland","46","0.0273588582136868","0.019889029237431","0.0348286871899425"
"Schlecht","2005","(Fach-)Abitur","Westdeutschland","45","0.0296908968768458","0.0220548831897091","0.0373269105639824"
"Schlecht","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"Schlecht","2005","AkademikerIn","Westdeutschland","56","0.024233355515854","0.0186424771110628","0.0298242339206452"
"Schlecht","2005","AkademikerIn","Ostdeutschland","37","0.0431160757397408","0.0318424371892105","0.054389714290271"
"Sehr gut","2006","(noch) kein Abschluss","Westdeutschland","189","0.228050183324375","0.197381622751076","0.258718743897673"
"Sehr gut","2006","(noch) kein Abschluss","Ostdeutschland","57","0.296294536540689","0.228054201453868","0.36453487162751"
"Sehr gut","2006","Hauptschule","Westdeutschland","382","0.0620811868154626","0.0563169917887966","0.0678453818421286"
"Sehr gut","2006","Hauptschule","Ostdeutschland","40","0.0392955356626054","0.0290812687595282","0.0495098025656827"
"Sehr gut","2006","Realschule","Westdeutschland","376","0.0994768392907945","0.0899681177057344","0.108985560875855"
"Sehr gut","2006","Realschule","Ostdeutschland","167","0.0953376709701286","0.0823427359634883","0.108332605976769"
"Sehr gut","2006","(Fach-)Abitur","Westdeutschland","271","0.128837808458833","0.11431050255951","0.143365114358155"
"Sehr gut","2006","(Fach-)Abitur","Ostdeutschland","57","0.164701232576832","0.128842368748799","0.200560096404865"
"Sehr gut","2006","AkademikerIn","Westdeutschland","393","0.117549569813196","0.106466416269925","0.128632723356467"
"Sehr gut","2006","AkademikerIn","Ostdeutschland","83","0.0628231026404939","0.049782647540756","0.0758635577402318"
"Gut","2006","(noch) kein Abschluss","Westdeutschland","296","0.366744428264283","0.331519110628755","0.401969745899811"
"Gut","2006","(noch) kein Abschluss","Ostdeutschland","77","0.375127984169714","0.302772886004054","0.447483082335374"
"Gut","2006","Hauptschule","Westdeutschland","2175","0.312620448659108","0.301546996529866","0.32369390078835"
"Gut","2006","Hauptschule","Ostdeutschland","368","0.255781421756139","0.232845011765276","0.278717831747002"
"Gut","2006","Realschule","Westdeutschland","1685","0.420664306024986","0.404980672919524","0.436347939130449"
"Gut","2006","Realschule","Ostdeutschland","925","0.443424267858201","0.421442103462914","0.465406432253489"
"Gut","2006","(Fach-)Abitur","Westdeutschland","955","0.44921892751581","0.427649807115227","0.470788047916392"
"Gut","2006","(Fach-)Abitur","Ostdeutschland","218","0.468682656913353","0.420438622584987","0.51692669124172"
"Gut","2006","AkademikerIn","Westdeutschland","1512","0.444884424593872","0.427783366773226","0.461985482414518"
"Gut","2006","AkademikerIn","Ostdeutschland","554","0.384219727100654","0.358078559230023","0.410360894971286"
"Zufriedenstellend","2006","(noch) kein Abschluss","Westdeutschland","140","0.228542548366098","0.197850691241372","0.259234405490824"
"Zufriedenstellend","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"Zufriedenstellend","2006","Hauptschule","Westdeutschland","2564","0.37899537712694","0.367406525295633","0.390584228958247"
"Zufriedenstellend","2006","Hauptschule","Ostdeutschland","549","0.374561281036664","0.34911674633056","0.400005815742768"
"Zufriedenstellend","2006","Realschule","Westdeutschland","1228","0.334043529041821","0.319059170635401","0.349027887448242"
"Zufriedenstellend","2006","Realschule","Ostdeutschland","624","0.324113216732807","0.303403033702247","0.344823399763367"
"Zufriedenstellend","2006","(Fach-)Abitur","Westdeutschland","567","0.278771416706439","0.259327914495066","0.298214918917813"
"Zufriedenstellend","2006","(Fach-)Abitur","Ostdeutschland","100","0.260116485039124","0.217704090378504","0.302528879699743"
"Zufriedenstellend","2006","AkademikerIn","Westdeutschland","963","0.30691223723027","0.291041069323166","0.322783405137375"
"Zufriedenstellend","2006","AkademikerIn","Ostdeutschland","462","0.337608370429957","0.312193594138424","0.36302314672149"
"Weniger gut","2006","(noch) kein Abschluss","Westdeutschland","70","0.136336215240157","0.111254246792717","0.161418183687598"
"Weniger gut","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"Weniger gut","2006","Hauptschule","Westdeutschland","1185","0.176327000652088","0.167223407042335","0.185430594261841"
"Weniger gut","2006","Hauptschule","Ostdeutschland","307","0.22308799200103","0.201202077156074","0.244973906845986"
"Weniger gut","2006","Realschule","Westdeutschland","431","0.117814087372504","0.107571908176402","0.128056266568606"
"Weniger gut","2006","Realschule","Ostdeutschland","198","0.111865446234649","0.0979182807874724","0.125812611681825"
"Weniger gut","2006","(Fach-)Abitur","Westdeutschland","196","0.111424322909121","0.0977800272959108","0.125068618522332"
"Weniger gut","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"Weniger gut","2006","AkademikerIn","Westdeutschland","309","0.106382893712134","0.0957727979220872","0.116992989502182"
"Weniger gut","2006","AkademikerIn","Ostdeutschland","185","0.160840447077827","0.141096127228162","0.180584766927492"
"Schlecht","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"Schlecht","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"Schlecht","2006","Hauptschule","Westdeutschland","426","0.0699759867464011","0.0638820543209531","0.076069919171849"
"Schlecht","2006","Hauptschule","Ostdeutschland","126","0.107273769543562","0.0910053033350637","0.12354223575206"
"Schlecht","2006","Realschule","Westdeutschland","86","0.0280012382698938","0.0227599846731957","0.0332424918665918"
"Schlecht","2006","Realschule","Ostdeutschland","48","0.0252593982042141","0.0183162790656588","0.0322025173427693"
"Schlecht","2006","(Fach-)Abitur","Westdeutschland","54","0.0317475244097968","0.0241449067760336","0.0393501420435601"
"Schlecht","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"Schlecht","2006","AkademikerIn","Westdeutschland","67","0.0242708746505271","0.0189752765672692","0.029566472733785"
"Schlecht","2006","AkademikerIn","Ostdeutschland","46","0.0545083527510682","0.0423077117691624","0.066708993732974"
"Sehr gut","2007","(noch) kein Abschluss","Westdeutschland","182","0.251173099419037","0.218309713016128","0.284036485821946"
"Sehr gut","2007","(noch) kein Abschluss","Ostdeutschland","55","0.276014980208953","0.209014000593712","0.343015959824195"
"Sehr gut","2007","Hauptschule","Westdeutschland","305","0.0504081138998104","0.0449064548664134","0.0559097729332074"
"Sehr gut","2007","Hauptschule","Ostdeutschland","32","0.0335879145286562","0.0236674392443848","0.0435083898129276"
"Sehr gut","2007","Realschule","Westdeutschland","342","0.0930707462731103","0.0835603893900003","0.10258110315622"
"Sehr gut","2007","Realschule","Ostdeutschland","137","0.0758778128580608","0.0637620111354943","0.0879936145806274"
"Sehr gut","2007","(Fach-)Abitur","Westdeutschland","263","0.135322547801927","0.120194269704949","0.150450825898904"
"Sehr gut","2007","(Fach-)Abitur","Ostdeutschland","50","0.149636022315358","0.114323758336665","0.18494828629405"
"Sehr gut","2007","AkademikerIn","Westdeutschland","326","0.0985534047429221","0.0880338653574725","0.109072944128372"
"Sehr gut","2007","AkademikerIn","Ostdeutschland","84","0.0698313856632182","0.0559718179015304","0.083690953424906"
"Gut","2007","(noch) kein Abschluss","Westdeutschland","269","0.354059808923389","0.317821368299796","0.390298249546982"
"Gut","2007","(noch) kein Abschluss","Ostdeutschland","77","0.475521071469807","0.400669841471172","0.550372301468443"
"Gut","2007","Hauptschule","Westdeutschland","1957","0.297273143335829","0.285779808389861","0.308766478281796"
"Gut","2007","Hauptschule","Ostdeutschland","326","0.254860172353612","0.230864680395012","0.278855664312211"
"Gut","2007","Realschule","Westdeutschland","1588","0.426742916882375","0.410552374923422","0.442933458841328"
"Gut","2007","Realschule","Ostdeutschland","831","0.457621480074132","0.434826747669002","0.480416212479261"
"Gut","2007","(Fach-)Abitur","Westdeutschland","929","0.450364861346173","0.428361104183246","0.4723686185091"
"Gut","2007","(Fach-)Abitur","Ostdeutschland","211","0.498002549785284","0.448506379595035","0.547498719975534"
"Gut","2007","AkademikerIn","Westdeutschland","1477","0.471776579619726","0.454158120561406","0.489395038678046"
"Gut","2007","AkademikerIn","Ostdeutschland","540","0.395020136415502","0.368435936597217","0.421604336233787"
"Zufriedenstellend","2007","(noch) kein Abschluss","Westdeutschland","134","0.237647099172191","0.205393415710757","0.269900782633625"
"Zufriedenstellend","2007","(noch) kein Abschluss","Ostdeutschland","","","",""
"Zufriedenstellend","2007","Hauptschule","Westdeutschland","2316","0.396032965726767","0.383734604748061","0.408331326705472"
"Zufriedenstellend","2007","Hauptschule","Ostdeutschland","544","0.402128947566901","0.375130038548158","0.429127856585644"
"Zufriedenstellend","2007","Realschule","Westdeutschland","1138","0.330713504771291","0.315312980451413","0.34611402909117"
"Zufriedenstellend","2007","Realschule","Ostdeutschland","606","0.315747296577877","0.29448020319178","0.337014389963975"
"Zufriedenstellend","2007","(Fach-)Abitur","Westdeutschland","540","0.281747581800203","0.261852487758793","0.301642675841614"
"Zufriedenstellend","2007","(Fach-)Abitur","Ostdeutschland","96","0.250257232374009","0.207377257846067","0.293137206901951"
"Zufriedenstellend","2007","AkademikerIn","Westdeutschland","901","0.292036670994627","0.275988890243322","0.308084451745931"
"Zufriedenstellend","2007","AkademikerIn","Ostdeutschland","474","0.346406703047632","0.320531101565282","0.372282304529982"
"Weniger gut","2007","(noch) kein Abschluss","Westdeutschland","61","0.11424839522516","0.090142899876129","0.138353890574191"
"Weniger gut","2007","(noch) kein Abschluss","Ostdeutschland","","","",""
"Weniger gut","2007","Hauptschule","Westdeutschland","1146","0.19419613792231","0.184248730259696","0.204143545584923"
"Weniger gut","2007","Hauptschule","Ostdeutschland","265","0.223411136334601","0.200475659610866","0.246346613058337"
"Weniger gut","2007","Realschule","Westdeutschland","422","0.122928574552744","0.112180085587524","0.133677063517964"
"Weniger gut","2007","Realschule","Ostdeutschland","208","0.122007004084376","0.107031965021398","0.136982043147354"
"Weniger gut","2007","(Fach-)Abitur","Westdeutschland","191","0.110438677076513","0.0965766771200313","0.124300677032995"
"Weniger gut","2007","(Fach-)Abitur","Ostdeutschland","","","",""
"Weniger gut","2007","AkademikerIn","Westdeutschland","318","0.112116427375937","0.100981085840416","0.123251768911459"
"Weniger gut","2007","AkademikerIn","Ostdeutschland","163","0.1402011960945","0.121320509072678","0.159081883116323"
"Schlecht","2007","(noch) kein Abschluss","Westdeutschland","","","",""
"Schlecht","2007","(noch) kein Abschluss","Ostdeutschland","","","",""
"Schlecht","2007","Hauptschule","Westdeutschland","351","0.0620896391152845","0.0560213650845178","0.0681579131460513"
"Schlecht","2007","Hauptschule","Ostdeutschland","100","0.0860118292162295","0.0705731848573855","0.101450473575074"
"Schlecht","2007","Realschule","Westdeutschland","95","0.0265442575204795","0.0212823052098676","0.0318062098310914"
"Schlecht","2007","Realschule","Ostdeutschland","53","0.0287464064055542","0.0211012186309164","0.0363915941801919"
"Schlecht","2007","(Fach-)Abitur","Westdeutschland","41","0.0221263319751845","0.0156209404857489","0.0286317234646202"
"Schlecht","2007","(Fach-)Abitur","Ostdeutschland","","","",""
"Schlecht","2007","AkademikerIn","Westdeutschland","62","0.0255169172667875","0.0199515713778902","0.0310822631556848"
"Schlecht","2007","AkademikerIn","Ostdeutschland","38","0.0485405787791474","0.0368538994908659","0.0602272580674289"
"Sehr gut","2008","(noch) kein Abschluss","Westdeutschland","161","0.225908770894263","0.192804770884206","0.259012770904321"
"Sehr gut","2008","(noch) kein Abschluss","Ostdeutschland","35","0.288334406568157","0.210763536504613","0.3659052766317"
"Sehr gut","2008","Hauptschule","Westdeutschland","290","0.0564831273717912","0.0504535130998253","0.0625127416437571"
"Sehr gut","2008","Hauptschule","Ostdeutschland","41","0.0515976257958302","0.0390606243278329","0.0641346272638275"
"Sehr gut","2008","Realschule","Westdeutschland","321","0.0973759827657774","0.0873857303438157","0.107366235187739"
"Sehr gut","2008","Realschule","Ostdeutschland","131","0.0683621507049019","0.0565450085247005","0.0801792928851033"
"Sehr gut","2008","(Fach-)Abitur","Westdeutschland","230","0.122649612501285","0.107533210464394","0.137766014538176"
"Sehr gut","2008","(Fach-)Abitur","Ostdeutschland","54","0.161685684083865","0.123812309427534","0.199559058740197"
"Sehr gut","2008","AkademikerIn","Westdeutschland","332","0.110057692812627","0.098762287130291","0.121353098494963"
"Sehr gut","2008","AkademikerIn","Ostdeutschland","84","0.077105014363818","0.0622634508608867","0.0919465778667493"
"Gut","2008","(noch) kein Abschluss","Westdeutschland","249","0.394287229652698","0.355600895885185","0.432973563420211"
"Gut","2008","(noch) kein Abschluss","Ostdeutschland","63","0.425987772094388","0.341309579109848","0.510665965078929"
"Gut","2008","Hauptschule","Westdeutschland","1823","0.303058081949411","0.291054342625752","0.31506182127307"
"Gut","2008","Hauptschule","Ostdeutschland","277","0.223567639895993","0.199955313054768","0.247179966737218"
"Gut","2008","Realschule","Westdeutschland","1473","0.421623968486284","0.404983525576298","0.438264411396269"
"Gut","2008","Realschule","Ostdeutschland","790","0.46546823736796","0.442111465229143","0.488825009506776"
"Gut","2008","(Fach-)Abitur","Westdeutschland","853","0.46827789551376","0.445283447218136","0.491272343809384"
"Gut","2008","(Fach-)Abitur","Ostdeutschland","187","0.478266533959958","0.426879432404083","0.529653635515834"
