"plh0109","year","migback","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ganz unwichtig","2011","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Sehr wichtig","2012","kein Migrationshintergrund","männlich","6838","0.598288641539916","0.588930741053225","0.607646542026608"
"Sehr wichtig","2012","kein Migrationshintergrund","weiblich","7770","0.588960363380751","0.580330499995595","0.597590226765907"
"Sehr wichtig","2012","direkter Migrationshintergrund","männlich","959","0.674992660482695","0.649924076011317","0.700061244954073"
"Sehr wichtig","2012","direkter Migrationshintergrund","weiblich","1151","0.661497348333962","0.638869745800347","0.684124950867577"
"Sehr wichtig","2012","indirekter Migrationshintergrund","männlich","396","0.637613869528273","0.598117550760703","0.677110188295844"
"Sehr wichtig","2012","indirekter Migrationshintergrund","weiblich","484","0.705164383371359","0.671362207235968","0.738966559506749"
"Sehr wichtig","2012","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Sehr wichtig","2012","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Wichtig","2012","kein Migrationshintergrund","männlich","3101","0.317263766136167","0.30837988577113","0.326147646501205"
"Wichtig","2012","kein Migrationshintergrund","weiblich","3626","0.30207410815837","0.294020686446189","0.310127529870552"
"Wichtig","2012","direkter Migrationshintergrund","männlich","334","0.264343337757654","0.240740975436228","0.287945700079079"
"Wichtig","2012","direkter Migrationshintergrund","weiblich","421","0.252566747780985","0.231790469977244","0.273343025584726"
"Wichtig","2012","indirekter Migrationshintergrund","männlich","145","0.301865224979024","0.264145533142098","0.339584916815949"
"Wichtig","2012","indirekter Migrationshintergrund","weiblich","170","0.245497150817199","0.213591825786678","0.277402475847719"
"Wichtig","2012","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Wichtig","2012","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Weniger wichtig","2012","kein Migrationshintergrund","männlich","433","0.061083414186617","0.0565120992260554","0.0656547291471786"
"Weniger wichtig","2012","kein Migrationshintergrund","weiblich","654","0.061292594002805","0.0570854424359207","0.0654997455696893"
"Weniger wichtig","2012","direkter Migrationshintergrund","männlich","30","0.0355490310641031","0.0256387114053055","0.0454593507229006"
"Weniger wichtig","2012","direkter Migrationshintergrund","weiblich","57","0.0416477424656739","0.0320944787194438","0.0512010062119039"
"Weniger wichtig","2012","indirekter Migrationshintergrund","männlich","21","","",""
"Weniger wichtig","2012","indirekter Migrationshintergrund","weiblich","33","0.0332928390323171","0.0199934286756739","0.0465922493889603"
"Weniger wichtig","2012","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Weniger wichtig","2012","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ganz unwichtig","2012","kein Migrationshintergrund","männlich","171","0.0233641781372992","0.0204807603913199","0.0262475958832785"
"Ganz unwichtig","2012","kein Migrationshintergrund","weiblich","437","0.0476729344580741","0.0439357198179471","0.0514101490982012"
"Ganz unwichtig","2012","direkter Migrationshintergrund","männlich","18","","",""
"Ganz unwichtig","2012","direkter Migrationshintergrund","weiblich","51","0.0442881614193792","0.0344502986839842","0.0541260241547742"
"Ganz unwichtig","2012","indirekter Migrationshintergrund","männlich","7","","",""
"Ganz unwichtig","2012","indirekter Migrationshintergrund","weiblich","12","","",""
"Ganz unwichtig","2012","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ganz unwichtig","2012","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Sehr wichtig","2013","kein Migrationshintergrund","männlich","","","",""
"Sehr wichtig","2013","kein Migrationshintergrund","weiblich","","","",""
"Sehr wichtig","2013","direkter Migrationshintergrund","männlich","","","",""
"Sehr wichtig","2013","direkter Migrationshintergrund","weiblich","","","",""
"Sehr wichtig","2013","indirekter Migrationshintergrund","männlich","","","",""
"Sehr wichtig","2013","indirekter Migrationshintergrund","weiblich","","","",""
"Sehr wichtig","2013","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Sehr wichtig","2013","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Wichtig","2013","kein Migrationshintergrund","männlich","","","",""
"Wichtig","2013","kein Migrationshintergrund","weiblich","","","",""
"Wichtig","2013","direkter Migrationshintergrund","männlich","","","",""
"Wichtig","2013","direkter Migrationshintergrund","weiblich","","","",""
"Wichtig","2013","indirekter Migrationshintergrund","männlich","","","",""
"Wichtig","2013","indirekter Migrationshintergrund","weiblich","","","",""
"Wichtig","2013","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Wichtig","2013","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Weniger wichtig","2013","kein Migrationshintergrund","männlich","","","",""
"Weniger wichtig","2013","kein Migrationshintergrund","weiblich","","","",""
"Weniger wichtig","2013","direkter Migrationshintergrund","männlich","","","",""
"Weniger wichtig","2013","direkter Migrationshintergrund","weiblich","","","",""
"Weniger wichtig","2013","indirekter Migrationshintergrund","männlich","","","",""
"Weniger wichtig","2013","indirekter Migrationshintergrund","weiblich","","","",""
"Weniger wichtig","2013","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Weniger wichtig","2013","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ganz unwichtig","2013","kein Migrationshintergrund","männlich","","","",""
"Ganz unwichtig","2013","kein Migrationshintergrund","weiblich","","","",""
"Ganz unwichtig","2013","direkter Migrationshintergrund","männlich","","","",""
"Ganz unwichtig","2013","direkter Migrationshintergrund","weiblich","","","",""
"Ganz unwichtig","2013","indirekter Migrationshintergrund","männlich","","","",""
"Ganz unwichtig","2013","indirekter Migrationshintergrund","weiblich","","","",""
"Ganz unwichtig","2013","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ganz unwichtig","2013","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Sehr wichtig","2014","kein Migrationshintergrund","männlich","","","",""
"Sehr wichtig","2014","kein Migrationshintergrund","weiblich","","","",""
"Sehr wichtig","2014","direkter Migrationshintergrund","männlich","","","",""
"Sehr wichtig","2014","direkter Migrationshintergrund","weiblich","","","",""
"Sehr wichtig","2014","indirekter Migrationshintergrund","männlich","","","",""
"Sehr wichtig","2014","indirekter Migrationshintergrund","weiblich","","","",""
"Sehr wichtig","2014","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Sehr wichtig","2014","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Wichtig","2014","kein Migrationshintergrund","männlich","","","",""
"Wichtig","2014","kein Migrationshintergrund","weiblich","","","",""
"Wichtig","2014","direkter Migrationshintergrund","männlich","","","",""
"Wichtig","2014","direkter Migrationshintergrund","weiblich","","","",""
"Wichtig","2014","indirekter Migrationshintergrund","männlich","","","",""
"Wichtig","2014","indirekter Migrationshintergrund","weiblich","","","",""
"Wichtig","2014","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Wichtig","2014","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Weniger wichtig","2014","kein Migrationshintergrund","männlich","","","",""
"Weniger wichtig","2014","kein Migrationshintergrund","weiblich","","","",""
"Weniger wichtig","2014","direkter Migrationshintergrund","männlich","","","",""
"Weniger wichtig","2014","direkter Migrationshintergrund","weiblich","","","",""
"Weniger wichtig","2014","indirekter Migrationshintergrund","männlich","","","",""
"Weniger wichtig","2014","indirekter Migrationshintergrund","weiblich","","","",""
"Weniger wichtig","2014","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Weniger wichtig","2014","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ganz unwichtig","2014","kein Migrationshintergrund","männlich","","","",""
"Ganz unwichtig","2014","kein Migrationshintergrund","weiblich","","","",""
"Ganz unwichtig","2014","direkter Migrationshintergrund","männlich","","","",""
"Ganz unwichtig","2014","direkter Migrationshintergrund","weiblich","","","",""
"Ganz unwichtig","2014","indirekter Migrationshintergrund","männlich","","","",""
"Ganz unwichtig","2014","indirekter Migrationshintergrund","weiblich","","","",""
"Ganz unwichtig","2014","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ganz unwichtig","2014","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Sehr wichtig","2015","kein Migrationshintergrund","männlich","","","",""
"Sehr wichtig","2015","kein Migrationshintergrund","weiblich","","","",""
"Sehr wichtig","2015","direkter Migrationshintergrund","männlich","","","",""
"Sehr wichtig","2015","direkter Migrationshintergrund","weiblich","","","",""
"Sehr wichtig","2015","indirekter Migrationshintergrund","männlich","","","",""
"Sehr wichtig","2015","indirekter Migrationshintergrund","weiblich","","","",""
"Sehr wichtig","2015","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Sehr wichtig","2015","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Wichtig","2015","kein Migrationshintergrund","männlich","","","",""
"Wichtig","2015","kein Migrationshintergrund","weiblich","","","",""
"Wichtig","2015","direkter Migrationshintergrund","männlich","","","",""
"Wichtig","2015","direkter Migrationshintergrund","weiblich","","","",""
"Wichtig","2015","indirekter Migrationshintergrund","männlich","","","",""
"Wichtig","2015","indirekter Migrationshintergrund","weiblich","","","",""
"Wichtig","2015","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Wichtig","2015","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Weniger wichtig","2015","kein Migrationshintergrund","männlich","","","",""
"Weniger wichtig","2015","kein Migrationshintergrund","weiblich","","","",""
"Weniger wichtig","2015","direkter Migrationshintergrund","männlich","","","",""
"Weniger wichtig","2015","direkter Migrationshintergrund","weiblich","","","",""
"Weniger wichtig","2015","indirekter Migrationshintergrund","männlich","","","",""
"Weniger wichtig","2015","indirekter Migrationshintergrund","weiblich","","","",""
"Weniger wichtig","2015","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Weniger wichtig","2015","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ganz unwichtig","2015","kein Migrationshintergrund","männlich","","","",""
"Ganz unwichtig","2015","kein Migrationshintergrund","weiblich","","","",""
"Ganz unwichtig","2015","direkter Migrationshintergrund","männlich","","","",""
"Ganz unwichtig","2015","direkter Migrationshintergrund","weiblich","","","",""
"Ganz unwichtig","2015","indirekter Migrationshintergrund","männlich","","","",""
"Ganz unwichtig","2015","indirekter Migrationshintergrund","weiblich","","","",""
"Ganz unwichtig","2015","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ganz unwichtig","2015","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Sehr wichtig","2016","kein Migrationshintergrund","männlich","5168","0.593509470030247","0.582828052123747","0.604190887936747"
"Sehr wichtig","2016","kein Migrationshintergrund","weiblich","5829","0.585972173277896","0.576069077298372","0.59587526925742"
"Sehr wichtig","2016","direkter Migrationshintergrund","männlich","1549","0.663327827825311","0.643567198044942","0.68308845760568"
"Sehr wichtig","2016","direkter Migrationshintergrund","weiblich","1821","0.648510976208905","0.630319509316478","0.666702443101333"
"Sehr wichtig","2016","indirekter Migrationshintergrund","männlich","461","0.592502655512143","0.556359467349079","0.628645843675208"
"Sehr wichtig","2016","indirekter Migrationshintergrund","weiblich","586","0.672886690273285","0.641309735758777","0.704463644787792"
"Sehr wichtig","2016","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Sehr wichtig","2016","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Wichtig","2016","kein Migrationshintergrund","männlich","2433","0.312507337750624","0.302427489184173","0.322587186317075"
"Wichtig","2016","kein Migrationshintergrund","weiblich","2716","0.283842731783303","0.274777877707353","0.292907585859254"
"Wichtig","2016","direkter Migrationshintergrund","männlich","574","0.2831263282301","0.264287906884178","0.301964749576021"
"Wichtig","2016","direkter Migrationshintergrund","weiblich","658","0.260112724744378","0.243397325678316","0.27682812381044"
"Wichtig","2016","indirekter Migrationshintergrund","männlich","206","0.331254607025794","0.296634350481496","0.365874863570092"
"Wichtig","2016","indirekter Migrationshintergrund","weiblich","205","0.260678171553928","0.231130772172835","0.290225570935021"
"Wichtig","2016","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Wichtig","2016","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Weniger wichtig","2016","kein Migrationshintergrund","männlich","385","0.0712167095124698","0.0656237971658759","0.0768096218590636"
"Weniger wichtig","2016","kein Migrationshintergrund","weiblich","577","0.0755220792772616","0.0702095300504254","0.0808346285040977"
"Weniger wichtig","2016","direkter Migrationshintergrund","männlich","60","0.0451740196782327","0.036489625158255","0.0538584141982103"
"Weniger wichtig","2016","direkter Migrationshintergrund","weiblich","98","0.0572272081444387","0.0483769085806312","0.0660775077082463"
"Weniger wichtig","2016","indirekter Migrationshintergrund","männlich","33","0.0632293310957741","0.0453276072877876","0.0811310549037606"
"Weniger wichtig","2016","indirekter Migrationshintergrund","weiblich","42","0.0442641281055747","0.0304206548714822","0.0581076013396672"
"Weniger wichtig","2016","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Weniger wichtig","2016","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ganz unwichtig","2016","kein Migrationshintergrund","männlich","137","0.0227664827066589","0.0195228101137462","0.0260101552995716"
"Ganz unwichtig","2016","kein Migrationshintergrund","weiblich","381","0.0546630156615386","0.0500925774231989","0.0592334538998783"
"Ganz unwichtig","2016","direkter Migrationshintergrund","männlich","14","","",""
"Ganz unwichtig","2016","direkter Migrationshintergrund","weiblich","69","0.034149090902278","0.0272292232094226","0.0410689585951334"
"Ganz unwichtig","2016","indirekter Migrationshintergrund","männlich","10","","",""
"Ganz unwichtig","2016","indirekter Migrationshintergrund","weiblich","15","","",""
"Ganz unwichtig","2016","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ganz unwichtig","2016","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
